Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
2314	Raasara	A679665-C	Ni O:2116	{ 1 }	(C54+0)	[676D]	B	-	-	881	15	ImDs	M2 V M5 V
2317	Gilgamesh	D100699-9	Na Ni Va	{ -2 }	(751+4)	[5448]	-	M	-	810	12	OS	K0 V
2411	Beep	B310894-C	Na Ph Pi	{ 2 }	(A76+1)	[8A5F]	eDB	-	-	340	15	ImDs	M2 V
2414	Hewes	C436544-B	Ni	{ 0 }	(744-4)	[95AC]	B	-	-	611	12	ImDs	K3 V M3 V
2415	Trot	A310465-E	Ni O:2116	{ 1 }	(732-1)	[951H]	B	-	-	230	13	ImDs	M4 V M0 V
2417	Chief	A100544-D	Ni Va	{ 1 }	(F43-2)	[665H]	-	-	-	281	8	OS	K0 V
2419	Didinka	E578000-0	Ba	{ -3 }	(500-5)	[0000]	-	M	-	080	13	OS	F7 V
2420	Layne	B796A99-E	Hi In	{ 4 }	(99E-2)	[BE4A]	-	-	-	230	13	OS	G2 V M3 V
2519	Clarksphere	E424300-A	Lo	{ -1 }	(820+0)	[128A]	-	-	-	111	13	OS	G9 V
2613	Westfir	B426856-D	Ph Pi	{ 2 }	(B78+4)	[CA5C]	eDB	-	-	770	16	ImDs	M1 V
2614	Teeque	E54556A-7	Ag Ni O:2613	{ -2 }	(540+2)	[6337]	CB	S	-	661	7	ImDs	K3 V M3 V
2615	Samar	D576512-7	Ag Ni	{ -2 }	(943+0)	[6354]	CB	-	-	880	10	ImDs	M0 V M5 V
2618	Dema	E200435-A	Ni Va	{ -1 }	(531-1)	[2388]	-	-	-	230	15	OS	M3 V
2711	Feme	A556502-D	Ag Ni	{ 2 }	(544-5)	[6758]	CB	-	-	291	6	ImDs	M2 V
2713	Beso	C000000-0	As Ba Va	{ -2 }	(A00-5)	[0000]	-	-	-	032	11	ImDs	K2 IV M9 V
2714	Campobello	A00046A-C	As Ni Va O:2814	{ 1 }	(B37-1)	[455C]	B	-	-	770	8	ImDs	M1 V M2 V
2716	Jedell	D434999-A	Hi	{ 1 }	(988+3)	[8A3A]	EB	-	-	991	9	ImDs	M2 V
2717	Jodhpur	D432445-9	Ni Po	{ -2 }	(C34+0)	[3278]	-	-	-	230	12	OS	M1 V
2720	Riishu	E425432-9	Ni	{ -2 }	(B34-5)	[5244]	-	-	-	591	15	OS	M2 V
2814	Aarishuu	A995542-A	Ag Ni Cp	{ 2 }	(B48-2)	[871B]	FCB	-	-	880	18	ImDs	M1 V
2911	Icestar	B799000-0	Ba	{ -1 }	(700-5)	[0000]	-	-	-	011	8	ImDs	K5 V
2914	Konya	A200000-0	Ba Va	{ -1 }	(600-5)	[0000]	-	-	-	010	12	ImDs	K4 V
2917	Bail 4	D799757-8	Pi	{ -2 }	(965+2)	[B587]	-	M	-	550	8	OS	G7 V
2918	La Motte	C63A402-D	Ni Wa	{ 0 }	(A35+0)	[341B]	-	-	-	660	13	OS	M0 V
2919	Raziira	C866000-0	Ba Ga	{ -2 }	(600-5)	[0000]	-	-	-	010	9	OS	M0 V M6 V
2920	Hice	D795121-7	Lo	{ -3 }	(A00+1)	[1126]	-	-	-	990	10	OS	M1 V M4 V M8 V
3012	Shamaar	C544000-0	Ba	{ -2 }	(600-5)	[0000]	-	-	-	070	10	ImDs	M1 V
3013	Karroo	B667552-C	Ag Ga Ni Pr	{ 2 }	(A48-1)	[573E]	CcB	-	-	792	9	ImDs	G5 V
3015	Mohler	C8D558B-A	Ni	{ 0 }	(745+2)	[357A]	B	-	-	881	10	ImDs	M0 V M1 V
3016	Ifuwana	E598459-8	Ni Pa	{ -3 }	(A31+5)	[914A]	cB	-	-	341	14	ImDs	G0 V
3020	Asmera	A310641-E	Na Ni	{ 2 }	(E56-2)	[584B]	-	KM	-	991	13	SoCf	M2 V
3112	Khedas	C7A4131-A	Fl Lo	{ 0 }	(C00+1)	[214D]	B	-	-	861	12	ImDs	M0 V
3115	Farris	B536000-0	Ba	{ -1 }	(900-5)	[0000]	-	-	-	032	9	ImDs	M1 V M2 V
3116	Cadiz	D799455-9	Ni	{ -2 }	(D32-2)	[325A]	B	-	-	990	10	ImDs	M2 V
3118	Ephraim	C78979B-9	Ri Da	{ 1 }	(C66+0)	[5879]	-	-	A	771	13	OS	G8 V M2 V
3211	Gashiila	E879455-9	Ni	{ -2 }	(E30+0)	[224A]	B	-	-	661	9	ImDs	G2 V
3212	Serege	AAD648B-E	Ni	{ 1 }	(732+2)	[655J]	B	-	-	772	11	ImDs	K4 V M0 V
3219	Nantes	D200462-A	Ni Va O:3020	{ -1 }	(933-3)	[93AB]	-	-	-	660	14	SoCf	M0 V M6 V
0121	Cod	C553301-A	Lo Po	{ 0 }	(920+1)	[536C]	B	-	-	950	12	ImDs	M2 V M3 V
0225	Karakaara	C642156-A	He Lo Po	{ 0 }	(D00+0)	[113C]	-	-	-	960	12	SoCf	G8 V
0227	Waken	C100763-B	Na Pi Va O:0425	{ 1 }	(96B-3)	[981B]	-	-	-	660	12	SoCf	F0 IV M2 V
0228	Ebasha	A579552-D	Ni	{ 1 }	(B43-2)	[7689]	-	-	-	342	8	SoCf	M2 V M3 V
0323	Hannah	D979000-0	Ba	{ -3 }	(B00-5)	[0000]	-	-	-	040	9	SoCf	M1 V
0324	Kendell	A896658-B	Ag Ni	{ 2 }	(854+3)	[787C]	-	-	-	880	15	SoCf	A4 V
0326	Ebekiigase	D310554-A	Ni	{ -1 }	(740+3)	[548A]	-	-	-	880	13	SoCf	M3 V M5 V
0327	Pane	C747665-8	Ag Ni O:0425	{ -1 }	(D55-4)	[5538]	-	-	-	550	8	SoCf	K2 V
0422	Hideous	E422797-8	He Na Pi Po	{ -2 }	(D65+2)	[7546]	-	-	-	230	11	SoCf	G4 V
0425	Flehemu	A558541-B	Ag Ni Cp	{ 3 }	(B46-1)	[186C]	-	KM	-	991	11	SoCf	G4 V M2 V
0430	Laruusalii	C410000-0	Ba	{ -2 }	(300-5)	[0000]	-	-	-	031	13	SoCf	M2 V K6 V M9 V
0521	Vigo	E552667-6	Ni Po O:0823	{ -3 }	(451+5)	[5362]	-	-	-	661	12	OS	M2 V
0524	Pesuuzu	A766556-A	Ag Ga Ni Pr	{ 3 }	(944-1)	[4898]	-	KM	-	120	9	SoCf	G1 V
0526	Aahasu	C423133-B	Lo Po	{ 0 }	(500+2)	[113B]	-	-	-	360	12	SoCf	M2 V
0529	Jinchi	C581500-A	Ni Pr	{ 0 }	(B43-1)	[4567]	-	-	-	952	12	SoCf	K5 V
0530	Zokku	A575467-C	Ni Pa O:0425	{ 1 }	(C36-1)	[456F]	-	-	-	450	12	SoCf	K2 V
0621	Hatfield	D100533-A	Ni Va	{ -1 }	(E42+0)	[649A]	-	-	-	661	6	OS	M0 V
0626	Careful	E100752-A	Na Pi Va	{ 0 }	(B66-3)	[379D]	-	-	-	230	13	SoCf	M1 V M6 V M9 V
0627	531-210	X99A677-5	Ni Wa (Shrashee) Fo	{ -3 }	(950+2)	[4374]	-	-	R	330	9	SoCf	K8 V
0628	Arappa	A310666-9	Na Ni O:0425	{ 0 }	(B52-1)	[6637]	-	-	-	881	12	SoCf	G1 V
0629	Quioxan	A100532-B	Ni Va	{ 1 }	(B46+1)	[664B]	-	-	-	660	10	SoCf	M3 V M2 V
0721	Jene	E65556A-7	Ag Ga Ni O:0823	{ -2 }	(840+1)	[2358]	-	-	-	770	16	OS	M2 V K0 V
0722	Zekhesii	A76547B-D	Ga Ni Pa	{ 1 }	(C33+1)	[257E]	-	-	-	710	11	OS	M3 V K9 V
0723	Six Gun	D98A766-8	Ri Wa O:0823	{ -1 }	(B68+3)	[563B]	-	-	-	811	8	OS	K3 V
0726	Oyster	E200534-A	Ni Va	{ -1 }	(E41-1)	[4468]	-	-	-	120	11	SoCf	M3 V
0729	Rouen	C58247A-9	Ni	{ -1 }	(B33+3)	[6388]	-	-	-	712	12	SoCf	K2 V
0821	Bones	C778632-8	Ag Ni	{ -1 }	(951-5)	[2515]	-	-	-	660	16	OS	M2 V
0823	Justabit	B545688-A	Ag Ni	{ 2 }	(C58+4)	[389B]	-	M	-	880	13	OS	M2 V M4 V M6 V
0828	Szeged	E9B7432-8	Fl Ni	{ -3 }	(C32+3)	[3157]	-	-	-	270	6	SoCf	K5 V
0830	572-108	D8C1501-9	Fl He Ni	{ -2 }	(E40-2)	[636A]	-	-	-	752	9	SoCf	K8 V M3 V
0927	Naknek	CAC9788-9	Fl	{ 0 }	(B65-4)	[A765]	-	-	-	660	14	SoCf	K1 V
0928	Palastrup	A10079A-A	Na Pi Va Cp	{ 2 }	(567+1)	[493B]	-	-	-	550	8	SoCf	K0 V M9 V
0929	Poldepi	E667200-8	Ga Lo	{ -3 }	(910+0)	[514C]	-	-	-	260	8	SoCf	G8 V M5 V
1021	Gegaasha	C7647B6-8	Ag Ri	{ 1 }	(E68+0)	[9856]	-	-	-	661	9	OS	K0 V M1 V
1123	Shoehorn	C200321-C	Lo Va	{ 0 }	(E20-3)	[1359]	-	-	-	280	9	OS	G5 V M6 V
1124	Wellun	B99A88B-C	Ph Pi Wa	{ 2 }	(87C+1)	[8A38]	-	-	-	121	9	OS	F6 V M2 V
1128	Pequot	D767885-6	Ga Pa Ph Ri	{ -1 }	(77B-4)	[9778]	-	-	-	550	6	SoCf	M0 V M8 V
1223	Ledge	E658A89-A	Hi	{ 1 }	(693+1)	[DB5E]	-	-	-	220	12	OS	M1 V M0 V
1229	Nani	A657415-8	Ga Ni Pa	{ -1 }	(835-2)	[1397]	-	-	-	551	13	SoCf	G1 V M6 V
1230	Helena	C532433-A	Ni Po	{ 0 }	(833+3)	[4479]	-	-	-	770	11	SoCf	F4 V M9 V
1321	Birii	C100555-D	Ni Va	{ 0 }	(B46+4)	[454G]	-	-	-	120	9	OS	M0 V M3 V
1324	Chimborazo	E200863-9	Na Ph Pi Va O:1124	{ -1 }	(671-2)	[6718]	-	-	-	770	11	OS	M7 III
1325	Iusea	A55488A-7	Pa Ph	{ 0 }	(A7A+1)	[B878]	-	-	-	711	13	OS	K8 V
1328	Hammett	X200513-7	Ni Va Fo	{ -3 }	(543-2)	[8285]	-	-	R	122	9	SoCf	M4 V M4 V
1422	Rocha	E6A2422-8	Fl He Ni	{ -3 }	(B31-2)	[6148]	-	-	-	710	9	OS	G3 V
1426	Iqorr	E43548D-9	Ni Da	{ -2 }	(A30+0)	[221C]	-	-	A	661	11	SoCf	M0 V
1521	St. James	A553411-D	Ni Po RsB	{ 1 }	(932+0)	[456H]	-	-	-	441	10	OS	K2 V
1522	Cheetah	C10087B-B	Na Ph Pi Va	{ 1 }	(87C-1)	[A91E]	-	K	-	231	9	OS	M5 III
1524	Bezan	B663104-C	Lo	{ 1 }	(E01-1)	[324B]	-	-	-	460	7	OS	K9 V
1525	Martinique	D565300-8	Lo	{ -3 }	(920-1)	[3139]	-	-	-	831	12	OS	G6 V
1530	Kennebunk	B694696-A	Ag Ni	{ 2 }	(457-2)	[7825]	-	-	-	880	12	SoCf	G2 V M6 V
1621	Nilaa	A697746-7	Ag Pi	{ 1 }	(66A+1)	[4887]	-	K	-	880	11	OS	M1 V M8 V
1622	Wellfleet	C100530-C	Ni Va	{ 0 }	(944-1)	[455E]	-	-	-	340	12	OS	G9 III
1624	Whereitsat	C1006AB-B	Na Ni Va Da	{ 0 }	(854+0)	[765C]	-	-	A	230	12	OS	M2 V M7 V
1628	Ebekhar	A989646-8	Ni Ri	{ 0 }	(B56+1)	[5656]	-	-	-	880	10	SoCf	F1 V
1630	St. Denis	B3109EH-E	Hi In Na Da	{ 4 }	(B89+1)	[ED3D]	-	-	A	990	9	SoCf	A3 III
1821	Mogumba	X561413-3	Ni Fo	{ -3 }	(631+2)	[2131]	-	-	R	220	10	OS	M3 V
1826	Iiselu	C557565-9	Ag Ni O:1630	{ 0 }	(A41+4)	[4529]	-	-	-	880	8	SoCf	M1 V
1923	Pugout	E100427-A	Ni Va	{ -1 }	(C34-3)	[4349]	-	-	-	832	9	OS	M5 V
2022	Jump	C665444-9	Ga Ni Pa	{ -1 }	(B35+0)	[1384]	-	-	-	121	12	OS	G0 V
2023	Torngat	E596441-7	Ni Pa	{ -3 }	(430+0)	[1197]	-	-	-	330	9	OS	M3 V M6 V
2124	Overature	B000510-E	As Ni Va	{ 1 }	(E42+3)	[661E]	-	-	-	770	7	OS	M3 V
2125	Moncton	E8A359C-8	Fl Ni (Z'krall) RsD Da	{ -3 }	(C41+2)	[1246]	-	-	A	770	9	OS	M3 V
2127	Fuji	E578547-7	Ag Ni	{ -2 }	(744+0)	[4377]	-	-	-	880	13	OS	K5 IV
2129	Akko	C300000-0	Ba Va	{ -2 }	(200-5)	[0000]	-	-	-	023	11	SoCf	M1 V
2130	Eberly	A686774-8	Ag Ga Ri Cp	{ 3 }	(A66-4)	[8AAA]	-	KM	-	122	8	SoCf	M1 V M6 V M2 V
2221	Maaduura	E554110-7	Lo	{ -3 }	(200-1)	[2169]	-	-	-	760	8	OS	G8 V M9 V
2224	Tarsale	B200731-D	Na Pi Va	{ 2 }	(46A+2)	[793B]	-	K	-	710	11	OS	K2 V
2225	Heart	A978547-A	Ag Ni	{ 2 }	(848+1)	[477B]	-	-	-	851	12	OS	M2 V
2226	Mason	C54167C-8	He Ni Po	{ -2 }	(B50+3)	[7459]	-	-	-	330	11	OS	M3 V
2227	One Star	D7465CF-7	Ag Ni Fo	{ -2 }	(744-1)	[936A]	-	-	R	660	10	OS	K0 V
2229	Sivo	B886750-B	Ag Ga Ri	{ 4 }	(B6D+4)	[6B7F]	-	-	-	770	8	SoCf	M2 V M5 V M6 V
2321	Veejay	AAD5168-C	Lo Mr	{ 1 }	(701-1)	[121H]	-	K	-	450	6	OS	K6 V M0 V
2322	Wescap	E5738A9-6	Ph Pi	{ -2 }	(571-2)	[5679]	-	-	-	551	14	OS	M0 V
2423	Ayden	C100310-C	Lo Va	{ 0 }	(720-2)	[135B]	-	-	-	170	15	OS	G1 V M3 V
2424	Thicket	D5519AA-8	Hi Po Da	{ -1 }	(D89+0)	[8837]	-	M	A	991	8	OS	M1 V
2426	Elusive	D310000-0	Ba	{ -3 }	(B00-5)	[0000]	-	-	-	051	12	SoCf	K9 V
2429	Daariida	D556422-7	Ni Pa	{ -3 }	(A30-3)	[1144]	-	-	-	330	6	SoCf	K5 V M6 V
2430	Aaneru	C97888B-8	Pa Ph Pi	{ -1 }	(F73+2)	[6746]	-	-	-	882	12	SoCf	M2 V
2521	Seagull	E7B1331-8	Fl He Lo	{ -3 }	(B20+3)	[6165]	-	-	-	710	7	OS	G2 V
2524	Amoy	E554657-7	Ag Ni	{ -2 }	(454+2)	[A426]	-	-	-	330	8	OS	G0 V
2528	Baraduusa	C542533-9	He Ni Po	{ -1 }	(C43+0)	[5426]	-	-	-	321	9	SoCf	G3 V
2724	Ferenira	C100000-0	Ba Va	{ -2 }	(900-5)	[0000]	-	-	-	012	11	SoCf	M3 V
2725	Daaliisa	D7676BA-6	Ag Ga Ni Ri	{ -1 }	(954-3)	[9517]	-	-	-	811	13	SoCf	M1 V
2728	Eloji	B846648-A	Ag Ni	{ 2 }	(856-3)	[4846]	-	-	-	230	15	SoCf	M0 V
2729	Exeter	A769898-8	Ph Ri	{ 1 }	(H74-1)	[799B]	-	-	-	452	12	SoCf	K3 V M9 V
2825	Muni	A5428CA-7	He Ph Pi Po Da	{ 0 }	(A77-1)	[789A]	-	-	A	660	8	SoCf	K4 V M6 V
2827	Promise	B542999-C	He Hi In Po Cp	{ 4 }	(98A-2)	[8D4E]	-	-	-	450	11	SoCf	M1 V
2830	Poznan	D432887-8	Na Ph Po	{ -2 }	(673-1)	[9657]	-	-	-	440	12	SoCf	M4 V
2922	Orsk	B535420-C	Ni	{ 2 }	(C34+3)	[667D]	-	KM	-	291	11	SoCf	M4 V M9 V
2925	Lot	A545659-D	Ag Ni	{ 2 }	(954+4)	[886A]	-	-	-	550	8	SoCf	M1 V
2926	Vahana	B65A578-D	Ni Wa	{ 1 }	(B46+1)	[963D]	-	-	-	770	16	SoCf	M2 V M5 V
2927	Udone	B000599-E	As Ni Va	{ 1 }	(C47-1)	[666A]	-	-	-	231	12	SoCf	M0 V
2929	Gorky	A200543-D	Ni Va	{ 2 }	(B47-4)	[475H]	-	KM	-	991	12	SoCf	G1 V
2930	Execute	C684585-9	Ag Ni Pr	{ 0 }	(D41-3)	[1558]	-	-	-	230	8	SoCf	M1 V
3022	Asena	C554723-8	Ag	{ 0 }	(969-3)	[3777]	-	-	-	711	11	SoCf	K7 V
3023	Napiiresha	B559131-C	Lo	{ 1 }	(C01-1)	[123G]	-	-	-	162	12	SoCf	M0 V M3 V
3027	530-053	X543000-0	Ba Po Di (Sst'ankh'rii) Fo	{ -3 }	(900-5)	[0000]	-	-	R	082	8	SoCf	K3 V M3 V
3029	Davao	B100579-A	Ni Va	{ 1 }	(C46-1)	[564D]	-	-	-	811	9	SoCf	M3 V
3030	Nysorb	D9B6522-8	Fl Ni	{ -3 }	(A40+2)	[6247]	-	-	-	773	10	SoCf	K2 V M4 V
3121	Tenmet	A310722-D	Na Pi	{ 2 }	(866+0)	[593B]	-	-	-	120	6	SoCf	K2 III
3123	Tasmania	A556426-A	Ni Pa	{ 1 }	(C36-1)	[1519]	-	-	-	310	10	SoCf	M1 V M9 V M6 V
3126	Sligo	A878146-9	Lo	{ 0 }	(900-2)	[118B]	-	-	-	670	10	SoCf	K7 V
3129	Sittahr	A766536-C	Ag Ga Ni Pr RsG	{ 2 }	(845+0)	[671F]	-	-	-	340	13	SoCf	K0 V M3 V
3224	Ijiwa	A300848-9	Na Ph Pi Va	{ 1 }	(A78-4)	[899A]	-	-	-	120	13	SoCf	M2 V M6 V
3225	Lekhaana	E100000-0	Ba Va	{ -3 }	(700-5)	[0000]	-	-	-	042	9	SoCf	G6 V
3228	Cosenza	B527487-C	Ni	{ 1 }	(B32+1)	[655A]	-	-	-	231	10	SoCf	K2 V M2 V
0137	Keeper	C556000-0	Ba	{ -2 }	(600-5)	[0000]	-	-	-	040	9	SoCf	K9 V
0138	Ranushana	B100584-B	Ni Va	{ 1 }	(946+3)	[567B]	-	-	-	230	11	SoCf	K3 V
0139	Kiev	C530000-0	Ba De Po	{ -2 }	(A00-5)	[0000]	-	-	-	010	10	SoCf	M2 V
0232	Kimba	A555775-8	Ag	{ 1 }	(B66+0)	[7866]	-	-	-	330	7	SoCf	G5 V M5 V
0233	Siphon	C86A535-B	Ni Pr Wa	{ 0 }	(844+2)	[7567]	-	-	-	120	9	SoCf	M2 V M6 V
0236	Doom	E100566-A	Ni Va O:0336	{ -1 }	(D44+1)	[4487]	-	-	-	772	10	SoCf	M1 V
0237	Sunz	C8679A6-A	Ga Hi Pr	{ 2 }	(687-2)	[9B5D]	-	-	-	990	10	SoCf	K9 V
0238	Kashi	C312483-B	Ic Ni	{ 0 }	(532+1)	[246E]	-	K	-	660	14	SoCf	F6 IV
0335	Khaasamiiri	D675465-7	Ni Pa O:0336	{ -3 }	(630+3)	[7176]	-	-	-	122	13	SoCf	M0 V
0336	Carl's World	B567845-A	Pa Ph Ri	{ 3 }	(G7B+1)	[7B97]	-	-	-	342	15	SoCf	K2 V M7 V
0338	Vornam	C67599A-A	Hi In	{ 3 }	(B87+0)	[9C8A]	-	-	-	660	15	SoCf	M0 V M5 V
0339	Sequoia	A546537-B	Ag Ni	{ 2 }	(A47-1)	[677A]	-	-	-	121	8	SoCf	G2 V
0431	Vision	A67555A-D	Ag Ni	{ 2 }	(348+3)	[171G]	-	-	-	550	16	Cu	M2 V M0 V
0432	Angebo	B200849-D	Na Ph Pi Va	{ 2 }	(A77-4)	[4A4D]	-	-	-	990	8	Cu	M0 V M0 V
0440	Maasii	D540235-7	De He Lo Po	{ -3 }	(A10-4)	[11A9]	-	-	-	170	12	SoCf	G7 V
0531	Attax	A5875A6-A	Ag Ni Pr	{ 2 }	(E43+1)	[676C]	-	-	-	341	7	Cu	K0 V
0532	Cumber	B3109CC-C	Hi In Na Cp Da	{ 4 }	(B8A-1)	[7DA9]	-	-	A	881	8	Cu	F4 V
0533	Sheshene	D100747-9	Na Pi Va	{ -1 }	(D63+4)	[4619]	-	-	-	561	16	Cu	M2 V M2 V
0534	Alone	X559533-4	Ni Fo	{ -3 }	(341+0)	[1245]	-	-	R	232	13	SoCf	K9 V G2 V
0535	Jue-ni	E756552-8	Ag Ga Ni	{ -2 }	(744-1)	[3328]	-	-	-	551	10	SoCf	M1 V M5 V
0536	Akureyri	A000555-C	As Ni Va	{ 1 }	(C42+5)	[167B]	-	-	-	771	9	SoCf	M0 V
0537	Fazed	E310647-8	Na Ni	{ -3 }	(D50+0)	[632D]	-	-	-	712	9	SoCf	K4 V M1 V
0538	Sanzbur	E522747-7	He Na Pi Po	{ -2 }	(467+0)	[356A]	-	-	-	550	8	SoCf	M4 V
0632	Fuquay	A423000-0	Ba Po	{ -1 }	(800-5)	[0000]	-	-	-	010	16	Cu	M1 V
0633	Varina	D76946A-8	Ni O:0532	{ -3 }	(E30-1)	[7169]	-	-	-	990	9	Cu	K1 V M0 V
0731	Tulane	C581000-0	Ba	{ -2 }	(A00-5)	[0000]	-	-	-	081	11	SoCf	F6 V
0732	Zee's Place	X100433-7	Ni Va Fo	{ -3 }	(531+0)	[8168]	-	-	R	642	12	SoCf	M7 V
0734	Pettelli	B551212-B	Lo Po	{ 1 }	(C11+0)	[135C]	-	-	-	350	8	Cu	M3 V M0 V M2 V
0740	Amaani	A100000-0	Ba Va	{ -1 }	(700-5)	[0000]	-	-	-	031	7	SoCf	M0 V
0831	Domo	A564514-A	Ag Ni Pr Da	{ 2 }	(647+2)	[779B]	-	-	A	120	12	SoCf	G3 V M4 V
0832	Cunning	E788530-7	Ag Ni Pr	{ -2 }	(841+4)	[5343]	-	-	-	660	16	SoCf	M1 V
0833	Isee	C434741-A		{ 1 }	(D66+2)	[586D]	-	-	-	711	7	Cu	M0 V
0839	Dunoon	A100483-C	Ni Va	{ 1 }	(B37-1)	[552C]	-	-	-	880	7	SoCf	K3 V M7 V
0840	Khasiigu	B580136-B	De Lo	{ 1 }	(A01+0)	[12AB]	-	K	-	940	9	SoCf	F6 V
0931	Frock	D594996-8	Hi In	{ 0 }	(686-2)	[A96A]	-	-	-	771	14	SoCf	K2 V
0932	Nappa	C696753-9	Ag Pi (Acheron)	{ 1 }	(76A-2)	[5869]	-	K	-	222	11	SoCf	F3 V
0935	Emeluura	D200774-9	Na Pi Va	{ -1 }	(66A+4)	[865B]	-	-	-	120	11	SoCf	M4 V M5 V
0936	Woken	D998543-7	Ag Ni	{ -2 }	(940-2)	[7388]	-	-	-	660	4	SoCf	M2 V
0938	Chamawa	C743687-8	Ni Po	{ -2 }	(650+4)	[6446]	-	-	-	330	10	SoCf	M3 V
0940	Dilkon	E529778-8	Pi	{ -2 }	(663-2)	[9559]	-	-	-	190	14	SoCf	M0 V
1031	Grace	C551410-9	Ni Po	{ -1 }	(D35-5)	[5379]	-	-	-	611	12	SoCf	M3 V
1034	Gus	B654400-C	Ni Pa	{ 1 }	(B32+4)	[456E]	-	-	-	120	13	SoCf	M0 V
1035	Cole	A310520-D	Ni	{ 1 }	(F44+2)	[166F]	-	-	-	160	6	SoCf	M3 V
1133	Frey	E5369C9-9	Hi Da	{ 0 }	(984-3)	[D956]	-	-	A	120	7	SoCf	M1 V
1136	Alki	A100847-D	Na Ph Pi Va Cp	{ 3 }	(E76-1)	[5B8B]	-	KM	-	770	7	SoCf	K8 V
1138	Usheriima	D534435-8	Ni Da	{ -3 }	(730+0)	[8169]	-	-	A	251	12	SoCf	M3 V
1139	Adryanne	C530589-A	De Ni Po	{ 0 }	(A44-1)	[555B]	-	-	-	771	12	SoCf	F6 V
1233	Musiiba	D544000-0	Ba	{ -3 }	(400-5)	[0000]	-	-	-	092	11	SoCf	M2 V
1236	Snoqualmie	B786501-C	Ag Ga Ni Pr	{ 2 }	(443+4)	[677B]	-	-	-	340	12	SoCf	M0 V
1331	Chicago	E571400-8	He Ni	{ -3 }	(830+1)	[1165]	-	-	-	550	9	SoCf	M3 V M7 V
1336	Duwamish	C566730-8	Ag Ri	{ 1 }	(G65+1)	[7855]	-	-	-	122	10	SoCf	K5 V
1338	Ica	E000300-B	As Lo Va	{ -1 }	(E20+0)	[525B]	-	-	-	882	10	SoCf	M0 V M1 V
1339	Nape	C000697-B	As Na Ni Va	{ 0 }	(F53+1)	[9677]	-	-	-	552	10	SoCf	M2 V M4 V
1340	Dawns	D656722-6	Ag Ga	{ -1 }	(967+5)	[3678]	-	-	-	220	6	SoCf	F3 V M8 V
1433	Semaachi	A5547BE-B	Ag Da	{ 3 }	(D6A+1)	[9A4A]	-	-	A	550	10	SoCf	G0 V
1435	Burien	B201554-C	Ic Ni Va	{ 1 }	(F47-1)	[1639]	-	-	-	230	6	SoCf	A9 V K8 V
1438	Garaag	D580686-6	De Ni Ri	{ -2 }	(851-1)	[9434]	-	-	-	331	8	SoCf	F4 V
1440	Obidos	D000752-A	As Na Pi Va	{ 0 }	(766+0)	[972C]	-	-	-	882	10	SoCf	G9 IV M7 V
1536	Prosser	EA88796-6	Ag Ri	{ 0 }	(769+1)	[8717]	-	-	-	991	4	SoCf	K2 V
1639	Prestwick	C7A6550-B	Fl Ni	{ 0 }	(941+3)	[456C]	-	-	-	550	9	SoCf	F5 V
1640	Biremeruun	E9B67BA-8	Fl Da	{ -2 }	(A61+3)	[7569]	-	-	A	661	14	SoCf	M1 V
1733	Waverly	BAF7100-D	Lo	{ 2 }	(802-1)	[139B]	-	KM	-	980	14	SoCf	G4 V
1737	Manna	C8D5361-A	Lo O:1733	{ 0 }	(620+1)	[1317]	-	-	-	281	7	SoCf	M1 V
1739	Galuuda	E79A885-8	Ph Pi Wa	{ -2 }	(675-1)	[4666]	-	-	-	440	12	SoCf	M2 V M3 V
1740	Berens	A846243-B	Lo	{ 1 }	(911-5)	[435D]	-	-	-	691	9	SoCf	G1 V M3 V
1838	Dinklewater	A98A112-A	Lo Wa	{ 1 }	(E01-2)	[3256]	-	-	-	451	15	SoCf	F5 V M8 V
1840	Kinos	E558874-6	Pa Ph	{ -2 }	(370-3)	[4648]	-	-	-	772	16	SoCf	K5 V
1933	Ruffian	E548589-7	Ag Ni	{ -2 }	(442+0)	[A383]	-	-	-	231	8	SoCf	M1 V
1934	Bellin	A99678A-7	Ag Pi	{ 1 }	(866+3)	[6848]	-	-	-	880	13	SoCf	K0 V
1938	Tygger	D768220-7	Lo	{ -3 }	(810+1)	[2134]	-	-	-	910	11	SoCf	M3 V
2031	Hewlett	A310735-D	Na Pi Cp	{ 2 }	(96D-2)	[498C]	-	-	-	560	6	SoCf	G2 V
2037	Seben	E694796-6	Ag Pi	{ -1 }	(A67+0)	[4649]	-	-	-	810	6	SoCf	M2 V M8 V
2040	Epic	E434748-8		{ -2 }	(A63+1)	[4528]	-	-	-	991	17	SoCf	G6 V
2134	Geonia	D53A410-A	Ni Wa	{ -1 }	(B34+1)	[4329]	-	K	-	490	10	SoCf	M2 V
2136	Tavara	D67A211-9	Lo Wa	{ -2 }	(610+4)	[1119]	-	-	-	441	11	SoCf	K0 V
2236	Pekhuraa	A784322-8	Lo	{ -1 }	(D20+2)	[124B]	-	-	-	460	13	SoCf	M0 V K5 V
2333	Saagii	B544734-A	Ag Pi	{ 3 }	(F6D+3)	[5A48]	-	-	-	451	12	SoCf	M2 V M0 V
2334	Kiiki	B425663-C	Ni O:2304	{ 1 }	(A56+1)	[9778]	-	-	-	552	12	SoCf	K9 V
2338	Saratov	D559110-8	Lo	{ -3 }	(E00+1)	[1163]	-	-	-	880	9	SoCf	M2 V
