Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
2019	Ensley	B42059C-9	De He Ni Po Da	{ 0 }	(644-1)	[658B]	-	K	A	880	12	SoRD	K4 V
2118	Ftuihtaea	B7B8647-9	Fl Ni	{ 1 }	(657-1)	[1779]	-	KM	-	610	9	SoRD	M1 V
2213	Rogaal	A42167A-A	He Na Ni Po	{ 1 }	(E57-2)	[677B]	-	-	-	330	9	SoRD	M0 V
2214	Wondagaal	AA9A864-D	Oc Ph Pi O:1913	{ 2 }	(E77-3)	[9A3A]	-	-	-	991	7	SoRD	G4 V
2218	Vaderwall	A652400-C	Ni Po	{ 1 }	(C33+0)	[353F]	-	-	-	120	10	SoRD	M2 V
2219	Eoyang	B545564-6	Ag Ni O:2421	{ 0 }	(344+2)	[5535]	-	-	-	770	8	SoCf	G3 V
2312	Kral	C556556-7	Ag Ni	{ -1 }	(B45+2)	[142B]	-	-	-	550	8	SoRD	G0 V
2314	Boldfulch	C431462-8	Ni Po O:1913	{ -2 }	(533-4)	[4279]	-	-	-	120	12	SoRD	M0 V M1 V
2316	Kaanbots	A8736AE-8	Ni Fo	{ -1 }	(E54+1)	[9528]	-	-	R	770	11	SoRD	G7 V M4 V
2317	Imbur	B521554-B	He Ni Po	{ 1 }	(C47+5)	[361A]	-	-	-	441	9	SoRD	M0 V
2319	Otha	X43457A-6	Ni Fo	{ -3 }	(740+2)	[5255]	-	-	R	882	16	SoCf	K3 V
2411	Neur	B541897-6	He Ph Pi Po	{ 0 }	(773+1)	[5842]	-	-	-	770	13	SoRD	M3 V
2412	Stofalged	C636886-6	Ph	{ -1 }	(376+0)	[B766]	-	-	-	330	13	SoRD	K3 V M6 V
2413	Stevanic	B797654-A	Ag Ni	{ 2 }	(F58+4)	[384D]	-	-	-	990	13	SoRD	G5 V K1 V
2415	Aanker	B54349B-8	Ni Po Da	{ -1 }	(930+4)	[5359]	-	-	A	770	13	SoRD	M2 V
2416	Voorond	B58758B-A	Ag Ni Pr	{ 2 }	(F45-2)	[576B]	-	-	-	452	10	SoRD	K0 V
2418	Schaut	B540345-6	De He Lo Po	{ -1 }	(620-2)	[1219]	-	-	-	680	14	SoRD	K1 V
2419	Drang	C651420-8	Ni Po	{ -2 }	(E30+3)	[522A]	-	-	-	610	12	SoRD	F6 V
2512	Sinott	A431775-C	Na Po	{ 2 }	(F67+0)	[691E]	-	-	-	243	17	SoRD	M1 V
2518	Pankow	B561433-A	Ni	{ 1 }	(732-1)	[559B]	-	-	-	770	16	SoRD	G1 V G9 V
2519	Veneet	B541884-9	He Ph Pi Po	{ 1 }	(A79+2)	[6939]	-	-	-	340	11	SoRD	G9 V
2616	Fornorb	A997A72-E	Hi In Cp	{ 5 }	(C9E-2)	[AF7E]	-	KM	-	120	11	SoCf	M0 V
2617	Dix	C8C9436-9	Fl Ni	{ -1 }	(533-3)	[4338]	-	-	-	451	12	SoCf	M2 V
2715	Byrley	B687532-6	Ag Ga Ni Pr	{ 0 }	(346-2)	[3554]	-	-	-	660	12	SoCf	K9 V M1 V
2716	Milbrath	A430842-9	De Na Ph Po	{ 1 }	(C78+2)	[7939]	-	-	-	661	10	SoCf	G5 V
2717	Heraclius	C541436-8	He Ni Po	{ -2 }	(A34+0)	[422D]	-	-	-	241	10	SoCf	M1 V
2718	Beanland	B8C67BC-A	Fl Fo	{ 2 }	(769-1)	[4998]	-	-	R	231	10	SoCf	M1 V
2811	Niobe	B77799C-B	Hi In Da	{ 4 }	(A89-1)	[AD6D]	-	-	A	190	9	SoCf	M2 V
2813	Lonelund	C516550-8	Ic Ni	{ -2 }	(E43+3)	[934B]	-	-	-	510	13	SoCf	G3 V
2815	Slota	B6A57BF-A	Fl Fo	{ 2 }	(F6D-3)	[693A]	-	-	R	342	8	SoCf	M2 V
2816	Verrouille	B88A587-A	Ni Pr Wa Tz	{ 1 }	(C44+0)	[6699]	-	-	-	480	8	SoCf	M1 V
2817	Hrongding	B621542-B	He Ni Po	{ 2 }	(D44+3)	[3796]	-	KM	-	662	11	SoCf	K0 V
2912	Gyurenek	B778447-A	Ni Pa An	{ 1 }	(732+1)	[4568]	-	K	-	770	8	SoCf	M2 V M3 V
2913	Ramli	C7B5310-8	Fl Lo	{ -2 }	(E20-1)	[11A8]	-	-	-	311	11	SoCf	M2 V M6 V
2914	Brand	C541301-7	He Lo Po	{ -2 }	(720-2)	[4128]	-	-	-	652	7	SoCf	K4 V
2915	Norkio	B675763-8	Ag Pi O:2616	{ 1 }	(D6D-1)	[7819]	-	-	-	121	8	SoCf	K8 V
2917	Parperides	D765455-4	Ga Ni Pa	{ -3 }	(332+1)	[4144]	-	-	-	780	14	SoCf	F7 V G5 V
3012	Kline	A541857-C	He Ph Pi Po	{ 2 }	(A78-3)	[AA1E]	-	-	-	710	10	SoCf	M0 V M1 V
3014	Gupta	E541355-5	He Lo Po	{ -3 }	(220-2)	[3158]	-	-	-	790	10	SoCf	F5 V
3019	Amelbar	A6A4744-C	Fl	{ 2 }	(B6A+4)	[79AE]	-	-	-	551	10	SoCf	M1 V
3020	Einkamp	B8648AC-9	Pa Ph Ri Fo	{ 2 }	(G7C+1)	[CA79]	-	-	R	982	11	SoCf	F4 V
3113	Curson	D580200-4	De Lo	{ -3 }	(510+1)	[3164]	-	-	-	831	10	SoCf	G2 V
3114	Metody	B557852-A	Pa Ph	{ 2 }	(878-2)	[8A58]	-	-	-	441	8	SoCf	G2 V
3118	Herrero	C588589-8	Ag Ni Pr	{ -1 }	(A43-2)	[5449]	-	-	-	660	11	SoCf	G1 V
3212	Sterchi	A69766B-B	Ag Ni Droy5 Mr	{ 2 }	(757+4)	[385E]	-	M	-	120	8	SoCf	G4 V
3213	Rouern	B556941-8	Hi	{ 1 }	(B8A-1)	[9A87]	-	-	-	192	10	SoCf	M1 V
3214	Unfried	C577102-5	Lo	{ -2 }	(600+3)	[1163]	-	-	-	720	7	SoCf	G1 V G4 V
3219	Vallance	B6B4435-8	Fl Ni	{ -1 }	(B34+0)	[5344]	-	-	-	313	10	SoCf	M0 V M4 V
3220	Doucette	A6A78A5-C	Fl Ph	{ 2 }	(D77-2)	[8A5G]	-	-	-	562	12	SoCf	M2 V
0122	Vaneken	B7B78AB-A	Fl Ph Da	{ 2 }	(87D+1)	[9A38]	-	-	A	120	9	SoCf	M3 V M7 V
0125	Ulm	A548656-B	Ag Ni	{ 2 }	(F53+0)	[A89A]	-	-	-	661	11	SoCf	G4 V G1 V
0130	Rosefeld	E5218CH-7	He Na Ph Pi Po Fo	{ -2 }	(675+3)	[A669]	-	-	R	662	11	SoCf	G3 V M8 V
0223	Campany	B641889-8	He Ph Pi Po	{ 0 }	(87B+1)	[588D]	-	-	-	882	11	SoCf	G9 V
0224	Romm	D431422-8	Ni Po	{ -3 }	(C30+2)	[416B]	-	-	-	870	11	SoCf	M2 V
0225	Adopoulos	C10049A-9	Ni Va	{ -1 }	(531+0)	[132B]	-	-	-	611	9	SoCf	M0 V
0227	Ock	A9A885A-C	Fl Ph	{ 3 }	(B7E+3)	[5B29]	-	KM	-	451	7	SoCf	M2 V M4 V
0229	Tworek	X8AA446-8	Fl Ni Wa Fo	{ -3 }	(A32+0)	[2115]	-	-	R	881	10	SoCf	A5 V
0321	Usi Ub	C696965-8	Hi In Mr	{ 1 }	(A88+3)	[8A14]	-	M	-	671	14	SoCf	G5 V K9 V
0322	Wright	D00055A-8	As Ni Va	{ -3 }	(F43+5)	[2244]	-	-	-	191	11	SoCf	M2 V
0327	Ciaconn	E89A000-0	Ba Wa	{ -3 }	(600-5)	[0000]	-	-	-	090	7	SoCf	G0 V
0329	Tenson	D632574-7	Ni Po	{ -3 }	(B43-1)	[525B]	-	-	-	770	12	SoCf	F6 V
0330	Awrenek	E556500-3	Ag Ni	{ -2 }	(441+0)	[6371]	-	-	-	150	15	SoCf	M2 V
0423	Wieaaw	D10166B-7	Ic Na Ni Va Asla4 Mr	{ -3 }	(750-1)	[7337]	-	M	-	770	10	SoCf	G8 V M5 V
0425	Mitaro	B895500-9	Ag Ni	{ 1 }	(544+2)	[4657]	-	-	-	620	8	SoCf	G9 V
0427	Yoeahti	A54246B-B	He Ni Po Asla5 Mr	{ 1 }	(H36+0)	[552B]	-	M	-	231	10	SoCf	M0 V
0428	Weiji	C5416AB-7	He Ni Po Da	{ -2 }	(550+1)	[3429]	-	-	A	120	8	SoCf	M2 V
0523	Havaiikii	A69A755-E	Pi Wa	{ 3 }	(B68+1)	[5A4D]	-	KM	-	360	10	SoCf	K1 V M8 V
0524	Butchko	C101457-9	Ic Ni Va	{ -1 }	(C35-2)	[2327]	-	-	-	610	14	SoCf	K3 V M3 V
0526	Lancess	B677430-6	Ni Pa	{ -1 }	(533+2)	[6366]	-	-	-	882	9	SoCf	G5 V
0528	Gobi	D5408A7-5	De He Ph Pi Po	{ -2 }	(672+0)	[9682]	-	-	-	880	8	SoCf	M1 V
0530	Troy	C562564-6	Ni Pr O:1018	{ -2 }	(640-4)	[7346]	-	-	-	160	10	SoCf	M1 V
0623	Pathak	D722400-7	He Ni Po	{ -3 }	(830+1)	[1139]	-	-	-	440	14	SoCf	K8 V G4 V M9 V
0624	Iouo	A79A99C-C	Hi In Wa Da Asla6 Cp	{ 4 }	(78C+1)	[9D2E]	-	-	A	980	4	SoCf	K3 V M7 V
0625	Esteraj	C7B7403-8	Fl Ni	{ -2 }	(631-1)	[1268]	-	-	-	991	8	SoCf	M0 V
0627	Hekhtye	E311000-0	Ba Ic	{ -3 }	(B00-5)	[0000]	-	-	-	080	6	SoCf	M3 V
0721	Jafar	E559423-5	Ni	{ -3 }	(733-1)	[6176]	-	-	-	850	8	SoCf	G3 V
0722	Damond	D550787-5	De Po	{ -2 }	(B67+0)	[7528]	-	-	-	121	8	SoCf	G0 V
0723	Boracim	C101533-9	Ic Ni Va	{ -1 }	(643+2)	[2416]	-	-	-	440	14	SoCf	M1 V
0724	Ristel	E536558-8	Ni	{ -3 }	(B40-3)	[526C]	-	-	-	660	11	SoCf	F3 V
0824	Feayu	E99A55A-8	Ni Wa Asla3	{ -3 }	(C40+3)	[722B]	-	-	-	772	8	SoCf	K5 V M0 V
0825	Nait	B8C7400-A	Fl Ni	{ 1 }	(A32-4)	[953A]	-	-	-	992	17	SoCf	K7 V M3 V
0827	Sod	B853415-9	Ni Po	{ 0 }	(A35+3)	[146E]	-	-	-	770	3	SoCf	G3 V
0829	Britten	D99A455-7	Ni Wa	{ -3 }	(730+1)	[3189]	-	-	-	671	12	SoCf	G7 V
0830	Haworth	E653577-4	Ni Po	{ -3 }	(740+1)	[4274]	-	-	-	440	16	SoCf	G6 V
0921	Antaeus	A779733-A	Pi	{ 3 }	(76F+3)	[BA98]	-	KM	-	120	11	SoCf	K0 V
0923	Feast	B6787AA-7	Ag Pi Da	{ 1 }	(569+0)	[3875]	-	-	A	811	9	SoCf	K9 V
0924	Lavik	EA9A256-7	Lo Oc	{ -3 }	(610-2)	[3169]	-	-	-	760	12	SoCf	F5 V
0926	Shenski	E550424-3	De Ni Po	{ -3 }	(A33+2)	[3114]	-	-	-	271	7	SoCf	F9 V
0928	Tsute	E7988CE-5	Pa Ph Pi Fo	{ -2 }	(974-1)	[B61A]	-	-	R	770	5	NaHu	G2 V
0930	Barland	D5677A7-5	Ag Ri	{ 0 }	(963+1)	[7765]	-	-	-	710	14	SoCf	K1 V
1021	Kriss	B78746A-8	Ga Ni Pa Mr	{ 0 }	(936+3)	[7426]	-	KM	-	881	13	SoCf	M1 V M3 V
1022	Hachiman	A540633-A	De He Ni Po	{ 1 }	(B56+1)	[479A]	-	-	-	611	10	SoCf	M2 V
1023	Breck	D5958A7-5	Pa Ph Pi	{ -2 }	(675-1)	[6674]	-	-	-	440	8	SoCf	K4 V
1027	Ethlum	A20188B-C	Ic Na Ph Pi Va	{ 2 }	(879-5)	[6A9B]	-	-	-	660	10	SoCf	M3 V M4 V
1029	Perrault	C311865-9	Ic Na Ph Pi O:1030	{ 0 }	(978+0)	[C819]	-	-	-	670	12	SoCf	G3 V
1030	Ithaqua	AA89123-B	Lo	{ 2 }	(A02+1)	[133D]	-	KM	-	611	7	SoCf	K2 V M8 V
1121	Merida	B898251-A	Lo	{ 1 }	(911-1)	[2338]	-	-	-	680	15	SoCf	G1 V
1123	Hale	B550355-9	De Lo Po	{ 0 }	(720+0)	[534C]	-	-	-	830	11	SoCf	K9 V
1128	Issekhee	E430674-6	De Na Ni Po	{ -3 }	(552+2)	[8334]	-	-	-	441	11	SoCf	M2 V M2 V A4 V
1129	Rasilha	C5757BA-5	Ag Pi Da	{ 0 }	(866+1)	[9719]	-	-	A	810	6	SoCf	M2 V G5 V
1222	Caldwell	C5877A6-6	Ag Ri	{ 1 }	(46B+0)	[7856]	-	-	-	990	6	SoCf	F3 V M7 V
1230	Girral	E5307CE-6	De Na Po Fo	{ -2 }	(663+1)	[B526]	-	-	R	771	14	NaHu	M0 V
1321	Truelock	D848468-6	Ni Pa O:1521	{ -3 }	(630-2)	[6117]	-	-	-	450	15	SoCf	K7 V K1 IV
1323	Yuehtsao	D8C9895-9	Fl Ph	{ -1 }	(A76+0)	[3768]	-	-	-	760	7	SoCf	K8 V M1 V
1324	Uebelhor	C566855-8	Pa Ph Ri	{ 0 }	(C79+0)	[787B]	-	-	-	340	12	SoCf	F0 V
1326	Ramanar	A643768-B	Pi Po Rs O:1521	{ 2 }	(A68+3)	[793F]	-	-	-	451	6	SoCf	G4 V
1329	Quinn	BA75300-B	Lo	{ 1 }	(A21+1)	[344D]	-	-	-	892	5	SoCf	F5 V
1423	Vanus	B422300-A	He Lo Po	{ 1 }	(721+2)	[2449]	-	-	-	632	12	SoCf	M1 V M2 V
1427	Enbaum	C557699-3	Ag Ni	{ -1 }	(755+2)	[3574]	-	-	-	991	14	SoCf	M2 V
1429	Calvo	A430440-D	De Ni Po	{ 1 }	(E34-4)	[755B]	-	-	-	770	14	SoCf	M0 V
1430	Grimes	X555202-2	Lo Fo	{ -3 }	(B10+2)	[3166]	-	-	R	331	16	NaHu	F9 V M5 V
1521	Keyor	A201886-D	Ic Na Ph Pi Va Cp	{ 3 }	(67A-4)	[8B4B]	-	KM	-	771	10	SoCf	G4 V M5 V
1522	Vanauken	C101410-9	Ic Ni Va	{ -1 }	(B30+0)	[434C]	-	-	-	990	15	SoCf	M2 V M7 V
1524	Heather	B698537-A	Ag Ni	{ 2 }	(847-4)	[5799]	-	-	-	771	10	SoCf	G7 V M3 V
1529	Trull	A000643-D	As Na Ni Va	{ 2 }	(757+3)	[484G]	-	KM	-	340	3	SoCf	M0 V K5 V
1622	Buschfeld	E698000-0	Ba	{ -3 }	(600-5)	[0000]	-	-	-	030	6	SoCf	G9 V M6 V
1624	Mervyn	C301523-8	Ic Ni Va	{ -2 }	(B40+1)	[5399]	-	-	-	740	14	SoCf	M2 V K4 II
1627	Acara	A679896-C	Ph Pi	{ 3 }	(779-2)	[AB1E]	-	KM	-	710	11	Ac	M0 V
1725	Smilgys	B623446-7	Ni Po Px	{ -1 }	(A35-2)	[2338]	-	-	-	550	7	SoCf	K7 V K9 V
1728	Brinjal	C422589-A	He Ni Po Px	{ 0 }	(C46-1)	[154B]	-	-	-	660	16	Ac	F9 V
1730	Creighton	A436122-C	Lo	{ 1 }	(C01-1)	[425G]	-	-	-	170	4	SoCf	M3 V M3 V
1821	Moxbarg	A502344-D	Ic Lo Va	{ 1 }	(921+3)	[849F]	-	-	-	942	9	SoCf	K9 V
1823	Garniewicz	D550340-3	De Lo Po	{ -3 }	(620+4)	[1121]	-	-	-	362	15	SoCf	F4 V
1824	Saienz	A5509CF-C	De Hi Po Cp	{ 3 }	(88D+4)	[EC5A]	-	-	-	191	10	SoCf	G5 V
1825	Jnani	B421453-A	He Ni Po	{ 1 }	(B35+3)	[651A]	-	-	-	660	13	Ac	M2 V M2 V
1826	Annu-u	B560676-9	De Ni Ri	{ 1 }	(B53-1)	[A716]	-	-	-	551	8	Ac	F4 V
1827	Uttama	A531875-C	Na Ph Po	{ 2 }	(B7B+3)	[AA1F]	-	-	-	770	8	Ac	M3 V M2 V
1828	Stotram	B6A4568-8	Fl Ni Px O:1627	{ -1 }	(945+1)	[1458]	-	-	-	661	10	Ac	M1 V
1830	Kaarna	A421553-D	He Ni Po	{ 1 }	(A43+4)	[663G]	-	-	-	770	8	SoCf	G1 V
1924	Ebbing	B531555-B	Ni Po	{ 1 }	(944+3)	[561A]	-	-	-	440	6	SoCf	M1 V
1926	Crius	D999586-6	Ni	{ -3 }	(641+0)	[625B]	-	-	-	882	12	Ac	K9 V
1927	Ramaniam	B43188D-9	Na Ph Po Da	{ 1 }	(57C-3)	[C988]	-	-	A	560	10	Ac	G3 V
1928	Yognigath	B863465-9	Ni O:1018	{ 0 }	(832+1)	[4458]	-	-	-	440	11	Ac	M2 V
1930	Langas	B436456-B	Ni	{ 2 }	(838+1)	[76AA]	-	KM	-	450	11	SoCf	M1 V M9 V
2024	Vacob	B433621-B	Na Ni Po	{ 1 }	(B57-3)	[B74F]	-	-	-	880	16	SoCf	M1 V
2026	Mithras	B541105-9	He Lo Po An	{ 1 }	(A01+1)	[3237]	-	KM	-	950	12	Ac	F7 V
2029	Helm	A874847-8	Pa Ph Pi	{ 0 }	(B75+2)	[8829]	-	-	-	440	12	SoCf	F6 V M0 V
2030	Koskiku	B577872-9	Pa Ph Pi	{ 1 }	(C78-1)	[393B]	-	-	-	340	8	SoCf	K7 V M3 V
2122	Ahto	B67A223-8	Lo Wa	{ -1 }	(A10+0)	[2138]	-	-	-	211	5	SoCf	M1 V M8 V
2124	Ginivia	A7A45A8-C	Fl Ni Px	{ 1 }	(745+4)	[362F]	-	-	-	120	8	SoCf	M1 V
2126	Punya	D420401-9	De He Ni Po	{ -2 }	(830+0)	[525C]	-	-	-	220	12	Ac	M2 V
2127	Yama	A5308AA-C	De Na Ph Po Da	{ 2 }	(A79-4)	[BA29]	-	-	A	990	4	Ac	G1 V G5 V
2128	Jaro	B555452-7	Ni Pa	{ -1 }	(530+0)	[6348]	-	-	-	551	14	Ac	F9 V
2130	Burris	X69A000-0	Ba Wa Fo	{ -3 }	(900-5)	[0000]	-	-	R	090	9	SoCf	G0 V M0 V
2223	Elnor	A55465A-A	Ag Ni	{ 2 }	(D57+1)	[9828]	-	-	-	660	13	SoCf	G4 V
2229	Fatagin	B667999-9	Ga Hi Pr	{ 2 }	(589+1)	[8B6A]	-	-	-	192	9	SoCf	M3 V M3 V
2230	Tlaloc	E57A134-5	Lo Wa	{ -3 }	(800-1)	[3137]	-	-	-	420	12	SoCf	G5 V M2 V M9 V
2321	Fyffe	B8C9542-9	Fl Ni	{ 0 }	(C46-3)	[9547]	-	-	-	920	15	SoCf	M1 V
2324	Kotada	B559232-9	Lo	{ 0 }	(F10-1)	[123C]	-	-	-	512	14	SoCf	G6 V M7 V
2421	Court	B5007CA-A	Na Pi Va Fo	{ 2 }	(C6A+1)	[895A]	-	-	R	442	12	SoCf	M2 V
2422	Argon	A55A78A-C	Wa	{ 2 }	(E6B+0)	[899C]	-	-	-	990	9	SoCf	G3 V
2423	Kugle	A522653-B	He Na Ni Po	{ 1 }	(A52-2)	[776A]	-	-	-	340	9	SoCf	M0 V
2426	Mest	D540300-6	De He Lo Po	{ -3 }	(320-2)	[2136]	-	-	-	710	6	SoCf	K3 V
2522	Sturwold	C500441-8	Ni Va	{ -2 }	(C33-4)	[3235]	-	-	-	410	5	SoCf	K6 V
2523	Taaksha	C541336-7	He Lo Po	{ -2 }	(620-2)	[5166]	-	-	-	570	8	SoCf	M2 V M9 V
2526	Ghosh	D100558-8	Ni Va	{ -3 }	(B42+0)	[3249]	-	-	-	810	6	SoCf	K8 V
2528	Laidlaw	C99A443-8	Ni Wa	{ -2 }	(A31-5)	[6268]	-	-	-	990	8	SoCf	M0 V
2529	Seker	A310888-C	Na Ph Pi	{ 2 }	(D79-3)	[5A5D]	-	-	-	770	8	SoCf	M2 V
2622	Yarling	C89926A-9	Lo O:2923	{ -1 }	(810+0)	[6148]	-	-	-	211	13	SoCf	M0 V
2625	Morgenstern	E999514-5	Ni An	{ -3 }	(640-2)	[5284]	-	-	-	331	12	SoCf	G0 V
2628	Iatur	A510A98-E	Hi In Na Cp	{ 5 }	(699+4)	[AF2G]	-	KM	-	231	14	SoCf	F7 V
2724	Raiden	B59A736-9	Pi Wa	{ 1 }	(F68+0)	[5857]	-	-	-	810	8	SoCf	M0 V M7 V
2725	Parkhill	B6A8633-A	Fl Ni	{ 1 }	(B53+0)	[7728]	-	-	-	551	12	SoCf	K9 V
2726	Orpurgo	B432540-8	Ni Po	{ -1 }	(E40+0)	[1433]	-	-	-	882	14	SoCf	M2 V
2728	Wicker	A541762-A	He Pi Po O:2628	{ 2 }	(A6D+0)	[695D]	-	-	-	710	12	SoCf	M0 V M4 V
2729	Namodi	A6798A8-C	Ph Pi	{ 2 }	(67A+1)	[4A9B]	-	-	-	990	12	SoCf	G3 V
2822	Butphi	B520301-B	De He Lo Po	{ 1 }	(B21+0)	[6457]	-	-	-	852	13	SoCf	K3 V K1 V
2923	Asorret	A40399C-D	Hi Ic In Na Va Asla0 Da	{ 4 }	(98E+2)	[CDAA]	-	K	A	190	9	SoCf	F4 V
2924	Leikung	B798572-A	Ag Ni Rs	{ 2 }	(945+1)	[673E]	-	-	-	550	12	SoCf	G7 V
2927	Union	A974ABD-C	Hi In	{ 4 }	(D9C-4)	[BE1F]	-	-	-	780	15	SoCf	K6 V M3 V
3029	Clarmeer	D562400-4	Ni	{ -3 }	(B30-3)	[4174]	-	-	-	881	10	SoCf	K1 V M1 V
3030	Pocatlipcat	A430869-B	De Na Ph Po O:3128	{ 2 }	(A77-3)	[7A5A]	-	-	-	870	9	SoCf	F8 V K4 V
3123	Gjerdingen	C575859-5	Pa Ph Pi Asla0	{ -1 }	(B79+0)	[4733]	-	-	-	661	11	SoCf	K5 V M2 V
3125	Onewen	B3106BB-9	Na Ni Fo	{ 0 }	(755-3)	[667D]	-	-	R	440	7	SoCf	M0 V
3128	Beta	A576AC8-D	Hi In Da	{ 5 }	(999+1)	[FF9D]	-	KM	A	560	8	SoCf	G7 V M1 V
3129	Beagle	B766ACE-B	Ga Hi	{ 3 }	(999-2)	[FD8E]	-	-	-	420	10	SoCf	F5 V
3222	Montlivan	C688467-6	Ni Pa O:2923	{ -2 }	(731-4)	[1228]	-	-	-	122	10	SoCf	F6 V
3223	Zongwu	B43368C-7	Na Ni Po Da	{ -1 }	(452-3)	[6568]	-	-	A	991	12	SoCf	M0 V M7 V
3224	Untamo	B894457-A	Ni Pa	{ 1 }	(932+0)	[754D]	-	-	-	710	12	SoCf	K9 V
3227	Ersgill	B6A7578-A	Fl Ni	{ 1 }	(C45-4)	[8669]	-	-	-	772	14	SoCf	M0 V
3230	Hemoth	B641432-8	He Ni Po	{ -1 }	(734-1)	[4315]	-	-	-	120	9	SoCf	K9 V
0131	Indet	A7B78A9-C	Fl Ph	{ 2 }	(879-1)	[6A3B]	-	-	-	710	8	SoCf	M0 V
0134	Quizen	B6AA865-B	Fl Ph Wa O:0337	{ 2 }	(67B+0)	[7A5A]	-	-	-	891	9	SoCf	M1 V
0135	Regasas	B100874-A	Na Ph Pi Va	{ 2 }	(277+1)	[5A1B]	-	-	-	230	8	SoCf	M2 V M1 V
0136	Wilkerson	C7BA765-8	Fl Wa O:0337	{ -1 }	(762+0)	[8637]	-	-	-	231	11	SoCf	M1 V M0 V
0137	Bentley	B422542-B	He Ni Po	{ 1 }	(942-2)	[365B]	-	-	-	710	13	SoCf	M1 V
0139	Xianjin	C776688-7	Ag Ni	{ -1 }	(650+3)	[5569]	-	M	-	881	12	SoCf	K0 V M0 V
0140	Falkenthal	D69A59D-8	Ni Wa Fo	{ -3 }	(B42+2)	[7257]	-	-	R	721	15	SoCf	G7 V M8 V
0233	Drang	A543698-9	Ni Po	{ 1 }	(852+2)	[478A]	-	KM	-	611	16	SoCf	K2 V
0239	Crecilius	E6A7310-8	Fl Lo	{ -3 }	(A20+0)	[4157]	-	-	-	121	9	SoCf	M1 V K8 V
0333	Leto	E101650-7	Ic Na Ni Va	{ -3 }	(952+3)	[A3A6]	-	-	-	771	12	SoCf	M3 V
0337	Zandervort	A874897-A	Pa Ph Pi Cp	{ 2 }	(A7A+5)	[9A7C]	-	-	-	120	11	SoCf	F4 V
0338	Mitava	C540100-8	De He Lo Po	{ -2 }	(B00-4)	[1115]	-	-	-	163	17	SoCf	G6 V
0340	Rundle	A511462-D	Ic Ni Mr	{ 2 }	(635+2)	[463C]	-	KM	-	440	7	SoCf	G5 V
0432	Agari	D58A984-9	Hi Pr Wa	{ 0 }	(D85-1)	[9928]	-	-	-	121	12	SoCf	M1 V
0440	Sammadar	B557522-9	Ag Ni	{ 1 }	(744-2)	[4668]	-	-	-	461	8	SoCf	M0 V M9 V
0531	Bhola	A5525CF-A	Ni Po Fo	{ 1 }	(846+1)	[465A]	-	-	R	341	13	SoCf	G6 V
0533	Fukasaku	E300577-7	Ni Va	{ -3 }	(441-1)	[5257]	-	-	-	990	8	SoCf	M3 V G7 V
0534	Joliff	D585554-5	Ag Ni Pr	{ -2 }	(643-4)	[4395]	-	-	-	360	5	SoCf	F8 V M1 V M6 V
0536	Dalton	A89A610-C	Ni Wa	{ 1 }	(A57+3)	[971A]	-	-	-	880	9	SoCf	G2 V
0537	Jiaxiang	A000431-E	As Ni Va	{ 1 }	(836+2)	[954J]	-	-	-	241	9	SoCf	M0 V M5 V
0540	Ziarko	B201411-D	Ic Ni Va Rs	{ 2 }	(G34+2)	[866E]	-	KM	-	622	13	SoCf	K6 V M4 V
0633	Nimikh	E301530-7	Ic Ni Va	{ -3 }	(640-1)	[3266]	-	-	-	990	16	SoCf	M0 V
0635	Adria	C798441-7	Ni Pa	{ -2 }	(A30-1)	[322B]	-	-	-	720	12	SoCf	M0 V
0636	Morsen	B301847-8	Ic Na Ph Pi Va	{ 0 }	(B75-2)	[98A8]	-	-	-	340	14	SoCf	K4 V M4 V
0731	Hershel	E7A5565-8	Fl Ni O:0931	{ -3 }	(E41+3)	[9288]	-	-	-	810	6	SoCf	F9 V
0732	Oldorf	C55558C-7	Ag Ni Da	{ -1 }	(745+2)	[447B]	-	-	A	882	10	SoCf	K8 V M4 V
0736	Sodra	D434889-6	Ph	{ -2 }	(474+2)	[8654]	-	-	-	122	11	SoCf	K8 V
0737	Kroovand	C438575-9	Ni	{ -1 }	(E41+4)	[746A]	-	-	-	992	11	SoCf	M1 V M1 V
0740	Fluri	C78A6BF-7	Ni Ri Wa Fo	{ -1 }	(A50-1)	[659A]	-	-	R	551	11	SoCf	G2 V M5 V
0835	Drocian	C420554-A	De He Ni Po	{ 0 }	(845+1)	[6549]	-	-	-	230	11	SoCf	K4 V M2 V
0836	Hwisiy	CA9A210-9	Lo Oc	{ -1 }	(A10+2)	[11A9]	-	-	-	331	12	SoCf	G3 V M7 V
0931	Dewal	CA98979-9	Hi In	{ 2 }	(489+3)	[AB1A]	-	M	-	230	11	SoCf	K5 V M4 V
0934	Cea	B864757-9	Ag Ri	{ 3 }	(76B+0)	[9A55]	-	-	-	880	9	SoCf	M0 V
0939	Hriy	C2015B6-A	Ic Ni Va	{ 0 }	(G41+4)	[457E]	-	-	-	662	15	SoCf	M1 V
1036	Maxwell	D99A212-8	Lo Wa	{ -3 }	(B10-4)	[4159]	-	-	-	451	8	SoCf	G4 V G8 V
1040	Arid	C549134-9	Lo	{ -1 }	(A00-1)	[1137]	-	-	-	990	13	SoCf	G9 V M8 V
1134	Lazlo's World	A997441-B	Ni Pa Chir0	{ 2 }	(B38+4)	[561A]	-	KM	-	310	13	SoCf	G7 V M4 V
