Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
2221	Zeta Hydrae	B400400-D	Va Ni Co Lk	{ 1 }	(832+3)	[151B]	-	-	-	521	7	SoCf	G9 III
2222	New Prospect	D9667B9-6	Ag Ri Pz	{ 0 }	(365-1)	[4779]	-	-	A	602	11	SoCf	G2 V
2223	Hadasamui	C651888-3	Ph Po Co	{ -1 }	(777-2)	[9745]	-	-	-	514	12	SoCf	K4 V
2425	Lament	E7A8104-9	Fl Lo Co Sa	{ -2 }	(C00-5)	[117A]	-	-	-	121	10	NaHu	M5 V
2427	Troilus	B6669B9-B	Ga Hi Pr Tr Pz	{ 3 }	(D8D+2)	[9C4B]	-	-	A	823	9	NaHu	F1 V
2429	Cressida	B85689C-8	Ga Ph Pa Tr Pz	{ 0 }	(975+3)	[C869]	-	-	A	100	12	NaHu	F4 V G6 V
2526	Nihal	E200453-A	Va Ni	{ -1 }	(932+4)	[733B]	-	-	-	330	7	NaHu	G5 II
2722	Dmitar	X5A5000-0	Fl Ba Tz Fo	{ -3 }	(200-5)	[0000]	-	-	R	003	13	SoCf	M2 V M0 V
2730	Hugel	C6A2547-9	Fl He Ni Fr Px	{ -1 }	(640+1)	[3454]	-	-	-	201	6	Dg	M6 V
2921	Dulcet	B866A75-B	Ga Hi	{ 3 }	(E97+0)	[8D4F]	-	-	-	202	10	SoCf	G9 V
2926	Deiphobus	C999554-A	Ni Sa	{ 0 }	(E43+1)	[A59D]	-	-	-	432	16	NaHu	K3 V
2927	Aestuary	C847503-7	Ni Ag Tz	{ -1 }	(541-1)	[842B]	-	-	-	330	14	NaHu	M3 V
2930	Trokken	E532000-0	Ba Po Co Tz	{ -3 }	(400-5)	[0000]	-	-	-	003	11	Dg	M4 V
3021	Drexel Secundus	E200100-9	Va Lo Co Tz	{ -2 }	(A00-3)	[317A]	-	-	-	223	13	SoCf	M3 V G6 V
3029	Gurring	B200311-A	Va Lo Sa	{ 1 }	(A21+4)	[647B]	-	-	-	501	6	Dg	M4 V M6 V
3122	Vigour	C757776-8	Ga Ag	{ 0 }	(B61-1)	[5788]	-	-	-	111	11	SoCf	G6 V
3125	Sieghard	A778333-A	Lo Ho	{ 1 }	(E21-1)	[142A]	-	-	-	103	8	NaHu	F1 V
3126	Skelton	C20059D-B	Va Ni Fo	{ 0 }	(844-1)	[353B]	-	-	R	701	8	NaHu	A6 V K6 V
3224	Azucena	D59536B-7	Lo O:3125	{ -3 }	(920-2)	[815B]	-	-	-	814	14	NaHu	G6 V
3227	5A1-474	X5A1000-0	Fl He Ba Ho Tz Fo	{ -3 }	(900-5)	[0000]	-	-	R	012	7	NaXX	M8 V M6 V
3228	Glammer	C310554-8	Ni Co Tz	{ -2 }	(A41-1)	[438C]	-	-	-	304	13	NaHu	M8 V M8 V
3229	Larimore	B626465-9	Ni Tz O:3125	{ 0 }	(C36-1)	[3498]	-	-	-	102	13	NaHu	M2 V
0138	Lyndon	X100000-0	Va Ba Tz Fo	{ -3 }	(900-5)	[0000]	-	-	R	001	11	Wd	M5 V
0140	Cathedral	D878956-8	Hi In	{ 0 }	(88C-4)	[49A8]	-	-	-	501	5	Wd	F0 V M8 V
0332	Bursk	E200214-7	Va Lo Tz	{ -3 }	(410+0)	[319A]	-	-	-	203	15	NaHu	M5 V
0333	5A4-620	X5A4000-0	Fl Ba Co Tz Fo	{ -3 }	(A00-5)	[0000]	-	-	R	011	6	NaXX	M4 V
0334	Shepherd One	B865851-A	Ga Ph Pa Ri Tz	{ 3 }	(B77-5)	[4B4A]	-	-	-	621	10	NaHu	M2 V A6 V
0335	Glittering	C100331-A	Va Lo Lk	{ 0 }	(A20-3)	[2319]	-	-	-	131	11	NaHu	A2 V
0435	Malvarma	D686211-3	Ga Lo Tu	{ -3 }	(B10-2)	[7134]	-	-	-	501	9	NaHu	F9 V K8 V
0437	Cradle	B669640-6	Ni Ri	{ 0 }	(755-1)	[4637]	-	-	-	200	10	NaHu	G2 V
0438	410-082	E410000-0	Ba Co Tz	{ -3 }	(600-5)	[0000]	-	-	-	003	12	NaXX	M9 V
0633	Pu	B7878A5-7	Ga Ph Pa Ri	{ 2 }	(87B-2)	[3A26]	-	KM	-	202	11	NaHu	G3 V
0635	Alcibiades	X100000-0	Va Ba Co Tz Fo	{ -3 }	(900-5)	[0000]	-	-	R	003	12	NaXX	M5 V M8 V
0639	Emprise	X8A9225-9	Fl Lo Co Tz Fo	{ -2 }	(810-1)	[2134]	-	-	R	100	5	NaHu	M5 V
0734	Solemniti	E400211-7	Va Lo	{ -3 }	(210-4)	[2113]	-	-	-	202	6	NaHu	M3 V G9 V
0737	Quatuor	B595998-B	Hi In	{ 5 }	(E88+2)	[4EA8]	-	KM	-	123	11	NaHu	G3 V G0 V K7 V M8 V
0739	Xoriguer	E548146-7	Lo	{ -3 }	(A00+1)	[1127]	-	-	-	302	15	NaHu	G9 V
0831	Wither	X530000-0	De Ba Po Co Tz Fo	{ -3 }	(500-5)	[0000]	-	-	R	010	5	SoCf	M2 V
0933	Rubaiyat	C410424-8	Ni Co Sa	{ -2 }	(630+2)	[5218]	-	-	-	102	12	NaHu	M1 V M0 V
1034	Six Maids	E401252-7	Ic Va Lo	{ -3 }	(710-3)	[3137]	-	-	-	332	12	NaHu	G7 V M0 V
1133	Klimt	E200100-7	Va Lo	{ -3 }	(800+1)	[116B]	-	-	-	101	13	NaHu	M1 V M1 V
1137	Cythera	A666A9B-D	Ga Hi Tz Pz	{ 3 }	(B9D+5)	[CD3A]	-	-	A	304	11	Dn	M1 V
1138	Ionia	A6658A6-C	Ga Ph Pa Ri Cx	{ 4 }	(777+3)	[8C4A]	-	KM	-	132	17	Dn	F3 V
1231	Malrica	D631224-6	Lo Po Co Tz	{ -3 }	(910+1)	[4122]	-	-	-	111	9	NaHu	M6 V M6 V
1240	Contrary	D542223-6	He Lo Po	{ -3 }	(910+4)	[2121]	-	-	-	731	12	NaHu	G1 V F0 V
1331	Tygart	C8A6230-9	Fl Lo Co	{ -1 }	(810+1)	[2169]	-	-	-	320	9	NaHu	K8 V
1335	Calores	C5639AD-9	Hi Pr Ho Fo	{ 1 }	(886+2)	[4A17]	-	-	R	502	12	NaHu	G1 V
1339	Abeline	C5A7336-9	Fl Lo Co Tz	{ -1 }	(820-4)	[127E]	-	-	-	231	13	NaHu	M9 V
1340	Harmonius	B634420-B	Ni Tz	{ 1 }	(932-2)	[154D]	-	-	-	112	10	NaHu	M1 V
1433	300-689	X300000-0	Va Ba Tz Fo	{ -3 }	(A00-5)	[0000]	-	-	R	000	11	NaXX	M0 V M9 V
1440	Lakota	E9DA100-B	Fl Lo Tz	{ -1 }	(C00+0)	[215C]	-	-	-	333	13	NaHu	M8 V
1531	899-456	E899000-0	Ba	{ -3 }	(900-5)	[0000]	-	-	-	004	12	NaXX	G8 V
1532	Gomeisa	X000000-0	As Va Ba Fo	{ -3 }	(A00-5)	[0000]	-	-	R	001	6	NaXX	B8 V
1637	Verill	B769A87-C	Hi Lk	{ 3 }	(A9D-3)	[AD1C]	-	-	-	301	9	NaHu	G9 V G6 V M0 V M5 V
1735	8B2-147	X8B2000-0	Fl He Ba Tz Fo	{ -3 }	(500-5)	[0000]	-	-	R	023	10	NaXX	M3 V
1839	Meigo	B410764-A	Na Pi O:2138	{ 2 }	(968+4)	[9969]	-	K	-	511	7	NaHu	F8 V
1840	Posul	A777354-B	Lo	{ 2 }	(822+5)	[1568]	-	KM	-	402	10	NaHu	K0 V M3 V
2038	Nasser	X412000-0	Ic Ba Fo	{ -3 }	(300-5)	[0000]	-	-	R	002	13	NaXX	G2 V M1 V
2040	Petrov	C310242-A	Lo	{ 0 }	(B10+1)	[3236]	-	-	-	803	10	NaHu	F1 V K6 V
2137	Alzenau	X874211-5	Lo Fo	{ -3 }	(710-2)	[2185]	-	-	R	104	8	NaHu	G4 V
2138	Oppenheimer	A5709A9-E	De He Hi In Co	{ 4 }	(B89+4)	[8D4F]	-	-	-	501	14	NaHu	G4 V
2237	Sojourn	E545786-5	Ag Pi UApe4	{ -1 }	(563+0)	[B68A]	-	-	-	303	10	NaHu	K7 V M5 V
2339	100-224	X100000-0	Va Ba Tz Fo	{ -3 }	(600-5)	[0000]	-	-	R	002	11	NaXX	M7 V F0 V
2340	Abrasador	B576421-A	Ni Pa Ho	{ 2 }	(B34+1)	[669A]	-	KM	-	203	13	NaHu	F9 V
2432	000-091	X000000-0	As Va Ba Ho Fo	{ -3 }	(800-5)	[0000]	-	-	R	002	5	NaXX	M3 V
2437	Spindrift	B88A9B6-D	Wa Hi Pr	{ 3 }	(B89+3)	[6C5E]	-	-	-	103	10	NaHu	K9 V M7 V
2539	310-387	X310000-0	Ba Co Tz Fo	{ -3 }	(800-5)	[0000]	-	-	R	001	9	NaXX	M1 V
2636	Shirax	C899894-9	Ph Pi Tz	{ 0 }	(D7B+1)	[383A]	-	-	-	303	8	NaHu	M1 V
2638	Ceto	A89A469-D	Wa Ni O:2138	{ 1 }	(C37+0)	[851G]	-	-	-	524	10	NaHu	G2 V
2739	Nanavut	C79A400-8	Wa Ni Co	{ -2 }	(930-4)	[52A4]	-	-	-	111	9	NaHu	G7 V M8 V
2831	Dienbach	B56598B-C	Hi Pr Tz	{ 4 }	(A86+3)	[8D7E]	-	KM	-	603	10	Dg	M8 V
2832	Broucken	B654A67-C	Hi O:2831	{ 3 }	(A97+0)	[9D6A]	-	-	-	323	16	Dg	K5 V K4 V
2834	200-368	X200000-0	Va Ba Co Fo	{ -3 }	(B00-5)	[0000]	-	-	R	033	18	NaXX	B9 IV
2933	Holderlin	C5A249A-9	Fl He Ni	{ -1 }	(C30-5)	[131B]	-	-	-	822	12	Dg	F2 V M8 V
2940	Tyre	E655842-4	Ga Ph Pa	{ -2 }	(379+3)	[B631]	-	-	-	100	9	NaHu	K1 V M7 V
3033	Klemn	C300310-A	Va Lo Tz	{ 0 }	(D20+3)	[234C]	-	-	-	132	13	Dg	M1 V
3036	Opis	A687776-C	Ga Ag Ri Tz	{ 5 }	(96D+0)	[7C7C]	-	KM	-	101	11	NaHu	M2 V M3 V
3038	Suzu	C999400-6	Ni Ho Tz	{ -2 }	(731+4)	[5273]	-	-	-	804	13	NaHu	M0 V G6 V
3040	Erinyes	X530475-7	De Ni Po Ho Tz Fo	{ -3 }	(833-3)	[1185]	-	-	R	112	11	NaHu	M5 V K6 V
3134	Amersee	A85798B-E	Ga Hi	{ 3 }	(88B+1)	[AC7H]	-	-	-	710	6	Dg	K0 V
3231	Galilee	A7538A5-7	Ph Po Lk	{ 0 }	(A7A+2)	[8818]	-	-	-	623	11	NaHu	K0 V M8 V
3232	Ramesh	X310000-0	Ba Co Tz Fo	{ -3 }	(900-5)	[0000]	-	-	R	001	10	NaXX	M1 V M3 V
