Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W
2034	Bergman	D543300-7	S	Lo Po 	 	320	  	F6 VI               	-3				
2036	Ascention	E362465-6		Ni 	 	210	  	F7 V                	-3				
2038	Zynar	A847888-C	N	Ph Pa Pi 	 	422	  	F5 VI  M6 D         	2				
2040	Rulled	B100100-C	S	Va Lo 	 	410	  	F5 V   M8 D         	1				
2101	Boyan	A796964-D	S  	Hi In 	 	120	  	F5 VI               	4				
2102	Onyx	D9BA000-9		Fl Di 	 	010	  	F2 V                	-2				
2110	Abysm	DA6579B-6	S	Ag Ri 	 	504	  	M1 VI  M4 D         	0				
2111	Teclis	E230200-8		De Lo Po 	 	320	  	F0 V   M3 D         	-3				
2114	Quathernon	C447798-8	S	Ag Pi 	 	625	  	F7 VI               	0				
2115	Natoko	A9D8447-D		Ni 	 	520	  	F8 V   M2 D         	1				
2116	Bithe	B954475-8	S  	Ni Pa 	 	320	  	F5 VI  M2 D         	-1				
2118	Dunn	C310400-8	S	Ni 	 	423	  	F5 VI               	-2				
2119	Dakota	A685510-B	N	Ga Ni Ag Pr 	 	920	  	F5 VI               	2				
2120	Faith	E510587-8		Ni 	 	820	  	F5 V   M0 D         	-3				
2123	Seldor	B995111-7		Lo 	 	820	  	F5 V   M5 D         	-1				
2128	Esperanza	C248422-A	S  	Ni Pa 	 	913	  	F7 VI               	0				
2130	Fluud	E333111-6		Lo Po 	 	622	  	F8 V                	-3				
2132	Salinger	E400873-8		Va Ph Na Pi 	 	824	  	F9 VI  M8 D         	-2				
2135	Sierra	B595432-7		Ni Pa 	 	330	  	F3 V                	-1				
2136	Monet	EAA5100-9		Fl Lo 	 	410	  	K4 V   M6 VI        	-2				
2137	Woods Hole	D531000-6		Di Po 	 	020	  	F6 V                	-3				
2138	Zyon	D77A862-8	S	Wa Ph Pi 	 	724	  	F8 VI               	-2				
2139	Flisk	A300220-B	N	Va Lo 	 	220	  	F3 V   M9 D         	1				
2201	Lygon	A200100-B	N	Va Lo 	 	422	  	F8 V                	1				
2202	Samson	A653535-C	S  	Ni Po 	 	510	  	F1 V   M2 D         	1				
2203	Whistler	B423354-B	S	Lo Po 	 	610	  	F0 V                	1				
2204	Stygia	C448456-A		Ni Pa 	 	414	  	F7 V   M6 D         	0				
2206	Poin	B787210-7		Ga Lo 	 	810	  	F5 VI  M3 D         	-1				
2207	Pronek	B534432-A		Ni 	 	524	  	F9 V   M8 D         	1				
2208	Tetra	B53169B-A		Ni Na Po 	 	320	  	F1 V   M8 D         	1				
2209	Junction	A657113-A	S  	Ga Lo 	 	224	  	F5 VI  M5 D         	1				
2212	Schwant	C310444-8	S	Ni 	 	820	  	F0 V                	-2				
2214	Dulin	C400532-8	S	Va Ni 	 	703	  	F8 V   M5 D         	-2				
2217	Safford	AAD9744-9	W		 	420	  	F2 V   M3 D         	2				
2223	Kesrith	E8648DE-4		Ph Pa Ri 	 	100	  	F8 VI  M4 D         	-1				
2225	Shonjir	B474355-B	N	Lo 	 	622	  	F5 VI  M9 D         	1				
2227	Naton	B5769CB-C	N	Hi In 	 	124	  	F5 VI  M0 D         	4				
2230	Xynex	B586300-B	S	Lo 	 	213	  	F9 VI  M0 D         	1				
2232	Irklan	B643254-7	N	Lo Po 	 	814	  	F8 V   M6 D         	-1				
2238	Tachi	E340000-3		De He Di Po 	 	034	  	F9 V                	-3				
2240	Snarth	C310245-A	S  	Lo 	 	520	  	F5 VI               	0				
2301	Eshaar	B435522-D		Ni 	 	603	  	F7 V                	1				
2303	Barac	D320669-5	S	De He Ni Na Po 	 	210	  	G4 V                	-3				
2304	Sylex	D630300-7	S  	De Lo Po 	 	910	  	K9 V   M9 D         	-3				
2306	Rytell	C994741-8		Ag Pi 	 	622	  	K8 V   M2 D         	0				
2307	Scon	C110663-8		Ni Na 	 	325	  	G9 V   M8 D         	-2				
2308	Viador	A887666-9	N	Ga Ni Ag Ri 	 	320	  	F8 V   M7 D   M0 D  	2				
2309	Chukar	E100430-9		Va Ni 	 	920	  	F9 VI  M5 D         	-2				
2312	Trantis	D123000-6	S	Di Po 	 	004	  	G4 V                	-3				
2313	Caladine	B565300-C	N	Lo 	 	130	  	F5 VI  M3 D         	1				
2314	Pongle	C754113-4		Lo 	 	720	  	F5 VI               	-2				
2315	Beldune	B634465-B		Ni 	 	900	  	F5 VI  M2 D   M3 V  	1				
2316	Fram	B444335-8	N	Lo 	 	720	  	F9 V   M7 D         	-1				
2318	Helio	C596330-5		Lo 	 	110	  	K4 V                	-2				
2322	Naska	B897400-C		Ni Pa 	 	910	  	F7 V   M4 D         	1				
2328	Geltar Belt	C000410-D	S	As Va Ni 	 	910	  	F5 VI  M0 D         	0				
2332	Rah	C632595-6	S	Ni Po 	 	710	  	F6 V   M0 D         	-2				
2334	Gardine	X666964-1		Ga Hi Pr 	R	710	  	F7 VI  M7 D         	-1				
2336	Makish	D8499A6-9	S	Hi In 	 	822	  	F9 VI               	1				
2338	Tomar	A553844-7	NS	Ph Po 	 	115	  	F9 VI  M8 D       	1				
2340	Hiltergrad	C532320-A	S	Lo Po 	 	210	  	G3 VI  M2 D         	0				
2401	Iap	X421577-1		He Ni Px Po 	R	413	  	M2 V                	-3				
2403	Yansci	E4579A9-5		Hi 	 	820	  	F7 VI               	-1				
2405	Blaire	C334526-8		Ni Px 	 	720	  	F2 V                	-2				
2407	Trimbolin	A584300-9	M  	Lo 	 	814	  	F5 VI  M0 D   M8 V	0				
2409	Scarab	D673863-6		Ph Pi 	 	220	  	F5 VI             	-2				
2414	Jacobs Roost	C88A564-A	S	Wa Ni Pr 	 	523	  	F5 VI               	0				
2416	Onri	E123210-6		Lo Po 	 	620	  	G4 V   M7 D         	-3				
2420	Eo	A300755-B	N	Va Na Pi 	 	523	  	F8 V                	2				
2421	Magnum	E779423-3		Ni 	 	320	  	F0 V                	-3				
2426	Unarious	A531476-B	NS	Ni Px Po 	 	120	  	F6 V                	2				
2427	Tenjish	D653113-7	S	Lo Po 	 	400	  	F5 VI  M1 D         	-3				
2432	Nobon	C421577-B		He Ni Px Po 	 	923	  	F4 V                	0				
2434	Clenen	B300100-C		Va Lo 	 	615	  	F6 V   M8 D         	1				
2435	Alexandria	B57A140-8		Wa Lo 	 	810	  	F1 V   M7 D         	-1				
2436	Thu	B400526-D		Va Ni 	 	220	  	F1 V   M8 D         	1				
2440	Clenon	C79A79B-7		Wa Pi 	 	213	  	F5 VI  M4 D         	-1				
2503	Tukle	E565500-8		Ni Ag Pr 	 	900	  	F7 VI               	-2				
2507	Noricium	C6A6300-B	S	Fl Lo 	 	822	  	G9 V                	0				
2511	Banasden	A100576-E		Va Ni 	 	800	  	F0 V                	1				
2513	Omathy	C457530-9	S	Ni Ag 	 	120	  	F9 V   M8 D   M5 V  	0				
2514	Ganesh	A7428BC-7	N	He Ph Pi Po 	 	220	  	F5 VI  M7 D         	0				
2515	Shani	C200467-8	S	Va Ni 	 	423	  	F1 III M1 D         	-2				
2516	Luzon	C2309CD-9		De Hi Na Po 	 	713	  	F8 V   M8 D         	1				
2517	Dolor	B755365-B	S  	Ga Lo 	 	722	  	F9 VI               	1				
2523	Arisia	B933764-9	S	Na Po 	 	325	  	F5 VI               	1				
2524	Kraten	D442555-4		He Ni Po 	 	310	  	F0 V   M6 D         	-3				
2526	Barakka	B12368A-D		Ni Na Po 	 	120	  	F4 V   M4 D         	1				
2530	Teucer	C459313-B		Lo 	 	520	  	F8 VI               	0				
2534	Fenris	C310000-8	S	Di 	 	010	  	F8 V                	-2				
2535	Suart	C834364-5		Lo 	 	721	  	F1 V   M4 D         	-2				
2536	Atlanta	E59A457-5		Wa Ni 	 	604	  	F6 V   M0 D         	-3				
2538	Urizan	D3458A6-5		Ph Pa Pi 	 	422	  	F5 VI  M9 D         	-2				
2602	Harvosette	C243000-6	S  	Di Po 	 	023	  	F5 VI  M2 D         	-2				
2604	Byret	C341355-A	S	He Lo Po 	 	723	  	F5 VI               	0				
2606	Caruz	C300654-8	S	Va Ni Na 	 	620	  	F7 VI  M9 D         	-2				
2607	Pedase	D400222-8		Va Lo 	 	220	  	F7 V   M1 D         	-3				
2609	Wita	E341441-5		He Ni Po 	 	904	  	G6 VI  M9 D         	-3				
2610	Huron	E22099C-5		De Hi Na In Po 	 	710	  	F9 VI               	0				
2612	Ipiphinie	C100613-8	S	Va Ni Na 	 	125	  	F3 V                	-2				
2614	Edil	X663000-1		Di 	R	031	  	K2 VI               	-3				
2617	Bijou	C878245-6		Lo 	 	400	  	F7 VI               	-2				
2618	Zome	A741215-9	S	He Lo Po 	 	914	  	F8 V                	0				
2624	Rekope	E100463-8		Va Ni 	 	230	  	F0 V                	-3				
2625	Lenzl	A264250-A	S	Lo 	 	324	  	F3 V   M8 D         	1				
2626	Yandor	B324251-A	S	Lo 	 	620	  	F1 V                	1				
2627	Sandol	D678200-4	S	Lo 	 	132	  	F9 V                	-3				
2636	Quar	A673573-8	N	Ni 	 	513	  	F8 VI  M4 D         	-1				
2640	Nylis	C420632-8	S  	De He Ni Na Po 	 	920	  	F2 V   M3 D         	-2				
2701	Gaan	C89A525-8	S  	Wa Ni 	 	320	  	F3 V                	-2				
2704	Ballin	D437320-8	S	Lo 	 	420	  	F0 V                	-3				
2706	Kamen	C533300-B		Lo Po 	 	300	  	F3 V                	0				
2707	Hollis	C789475-6		Ni 	 	620	  	F5 VI  M3 D         	-2				
2708	Treum	A746857-D		Ph Pa Pi 	 	524	  	F9 VI  M2 D         	2				
2709	Itre	X343310-4		Lo Po 	R	524	  	F6 VI  M9 D         	-3				
2710	Lorman	B654677-A	N	Ni Ag 	 	904	  	F1 V   M8 D         	2				
2711	Fready	E350435-5		De Ni Po 	 	520	  	F9 V   M4 D         	-3				
2713	Kuu	E599730-4		Pi 	 	110	  	G5 III M6 D         	-2				
2714	Catuz	A352647-9	N	Ni Po 	 	610	  	F1 V   M6 D         	0				
2716	Hetor	C310100-C		Lo 	 	510	  	F2 V   M1 D         	0				
2717	Massiona	E6999AC-5		Hi In 	 	910	  	G3 IV               	0				
2720	Rho Thor	E875541-3		Ni Ag 	 	710	  	F1 V   M8 D         	-2				
2722	Syzm	A554266-C		Lo 	 	620	  	F5 VI  M3 D         	1				
2725	Pavin	B487400-A		Ni Pa 	 	114	  	F8 VI               	1				
2727	Ravinor	A88878C-C		Ag Ri 	 	921	  	F6 V                	4				
2729	Callisto	B525547-8		Ni Px 	 	924	  	F2 V                	-1				
2732	Mykar	D475326-8	S	Lo 	 	224	  	F6 VI  M4 D         	-3				
2734	Trentoria	C442ADA-7	S	He Hi In Po 	 	624	  	F9 VI               	1				
2736	Noriol	E566721-5		Ag Ri 	 	322	  	G9 VI  M2 D         	0				
2740	Apexus	D773222-6	S	Lo 	 	910	  	F5 VI               	-3				
2801	Vzier	E789541-5		Ni Pr 	 	420	  	F5 VI  M4 D   M0 VI 	-3				
2802	Parandin	C984744-7		Ag Ri 	 	714	  	F5 VI               	1				
2803	Ydan	C3008DD-8		Va Ph Na Pi 	 	700	  	F5 VI               	-1				
2804	Centry	B100320-D		Va Lo 	 	123	  	F7 V                	1				
2805	Nutema	B410554-C	S	Ni 	 	803	  	F8 V                	1				
2807	Panuet	C8C4667-A		Fl Ni 	 	724	  	G3 V                	0				
2808	Zivije	C597963-8	S	Hi In 	 	320	  	F7 VI  M7 D         	1				
2810	Treece	B547300-9		Lo 	 	910	  	F5 VI               	0				
2811	Yurst	B448100-B	S	Lo 	 	122	  	F9 VI               	1				
2812	Lanthy	D355648-2	S  	Ni Ag 	 	923	  	F5 V                	-2				
2813	Nirtone	C7B2540-9	S	Fl He Ni 	 	720	  	K5 V   M8 D         	-1				
2814	Fahda	X642523-3		He Ni Po 	R	420	  	F7 V   M2 D         	-3				
2815	Walston	E300374-8		Va Lo 	 	200	  	K3 V   M4 D         	-3				
2816	Faldor	A325300-E		Lo 	 	610	  	F3 V                	1				
2817	Dallia	D120543-9	S	De Ni Po 	 	925	  	F4 V                	-2				
2818	Texallon	A569400-D	N	Ni 	 	120	  	F5 VI               	1				
2819	Kwai Chang	C899665-7		Ni 	 	800	  	G8 V   M2 D         	-2				
2820	Aster	B331542-9		Ni Po 	 	624	  	F6 V                	0				
2822	Roget	C10067A-B		Va Ni Na 	 	710	  	F3 V   M9 D         	0				
2823	Enos	B952862-9	N	Ph Po 	 	813	  	F8 VI  M5 D         	1				
2825	Newcomb	D441443-6	S	He Ni Po 	 	120	  	F1 V   M3 D         	-3				
2826	Tortuga	X400369-7		Va Lo 	R	700	  	F2 V                	-3				
2827	Hexos	D520311-7	S	De He Lo Po 	 	220	  	M9 V   M1 V         	-3				
2828	Leandor	C432651-B		Ni Na Po 	 	700	  	F6 VI               	0				
2829	Talcheck	E5107BF-8		Na Pi 	 	120	  	M6 V                	-2				
2830	Warden	E358200-7		Lo 	 	610	  	F8 V                	-3				
2831	Maraston	E400331-9		Va Lo 	 	913	  	F4 V   M9 D         	-2				
2832	Strouden	E634679-7		Ni Px 	 	120	  	G7 V   M1 D   M5 VI 	-3				
2835	Penkwar	B100664-B		Va Ni Na 	 	313	  	F0 IV  M9 D         	1				
2836	Lunion	C353320-5	S	Lo Po 	 	410	  	F4 V                	-2				
2839	Grend	C478558-8	S	Ni Ag 	 	324	  	F5 VI  M1 D         	-1				
2840	Pitha	B67A200-D	S	Wa Lo 	 	824	  	F5 VI  M0 D         	1				
2901	Yort	C474200-7		Lo 	 	522	  	F5 VI  M8 D         	-2				
2902	Tratle	B510A76-F	N	Hi Na In	 	110	  	F5 V   M4 D         	4				
2904	Velliad	C435421-8		Ni 	 	400	  	F7 V   M6 D         	-2				
2906	Altwerk	B752400-7		Ni Po 	 	223	  	F6 VI  M5 D         	-1				
2907	Igest	E321440-9		He Ni Po 	 	823	  	F3 V                	-2				
2908	Anetly	C7A8320-8	S	Fl Lo 	 	220	  	F8 V   M9 D   M7 V  	-2				
2910	Sione	C320787-A		De He Na Pi Po 	 	823	  	F5 VI               	1				
2911	Trellis	C100435-8		Va Ni 	 	400	  	F0 V   M7 D         	-2				
2914	Pendar	C430238-7	S	De Lo Po 	 	523	  	F5 V   M4 D         	-2				
2915	Ubo	E535411-7		Ni 	 	724	  	M4 V                	-3				
2916	Izen	A8B7332-D		Fl Lo 	 	635	  	F8 V                	1				
2919	Tourline	A68A553-F		Wa Ni Pr 	 	423	  	F7 VI  M7 D         	1				
2920	Revon	B250842-7		De Ph Po 	 	420	  	F9 VI               	0				
2922	Quet	B523666-7		Ni Na Px Po 	 	520	  	F0 III M2 D         	-1				
2923	Pyte	E455773-4		Ag 	 	810	  	F1 V                	-1				
2924	Itta	C568110-9	S	Lo 	 	425	  	F3 V                	-1				
2925	Quantele	C435100-A	S	Lo 	 	424	  	F1 V   M8 D         	0				
2926	Lzang	X989ACB-3		Hi 	R	635	  	F5 VI  M0 D         	-1				
2927	Clanth	B666200-7		Ga Lo 	 	410	  	F5 VI  M0 D         	-1				
2929	Comete	A100A55-F		Va Hi Na In 	 	922	  	F8 VI  M7 D         	4				
2931	Norn	A464264-A		Lo 	 	523	  	F8 V   M3 D         	1				
2932	Soleth	A100000-B	NS	Va Di 	 	020	  	F1 V                	2				
2933	Nelb	E8C3984-A		Fl Hi In 	 	910	  	F5 VI               	2				
2934	Tace	D412100-8		Ic Lo 	 	910	  	M2 V                	-3				
2936	Mite	E95A554-5		Wa Ni 	 	121	  	F0 V   M9 D         	-3				
2937	Lohk	E100300-A		Va Lo 	 	910	  	K2 V   M1 D         	-1				
2938	Serg	B744798-6		Ag Pi 	 	600	  	F5 VI  M6 D         	1				
2939	Nevis	A500876-B	N  	Va Ph Na Pi 	 	513	  	F5 VI               	2				
3002	Trannia	E979254-8		Lo 	 	310	  	F9 VI  M2 D         	-3				
3003	Furn	B599AAB-D	S  	Hi In 	 	520	  	F6 V   M6 D         	4				
3005	Druicia	B433400-D	NS	Ni Po 	 	212	  	F1 V                	2				
3007	Boone	E6879CC-8		Ga Hi Pr 	 	110	  	F5 VI               	-1				
3008	Elbon	B235678-C		Ni Px 	 	923	  	F2 V                	1				
3010	Chamooga	B224564-D	S	Ni 	 	720	  	F2 V   M4 D         	1				
3011	Asuki	B510500-D	N	Ni 	 	112	  	F9 V   M3 D         	1				
3012	Larmo	C474348-A		Lo 	 	510	  	F5 VI               	0				
3013	Tarteris	C545310-6		Lo 	 	720	  	F8 V   M2 D         	-2				
3014	Neush	C367534-9		Ni Ag Pr 	 	812	  	F6 V                	0				
3017	Kull	D893679-3		Ni 	 	512	  	G2 V                	-3				
3018	Stavl	B387433-8		Ni Pa 	 	221	  	F5 VI  M6 D         	-1				
3020	Oonland	D432640-5		Ni Na Po 	 	920	  	M3 VI  K8 D         	-3				
3023	Deaegokutarrun	A863731-8		Ri 	 	620	  	F7 VI               	1				
3024	Israe	C211100-9		Ic Lo 	 	420	  	F3 V                	-1				
3026	Narpat	C210969-9		Hi Na In	 	804	  	F5 VI               	2				
3031	Alphain	C685335-7	S	Ga Lo 	 	502	  	F9 V   M5 D         	-2				
3032	Loomf	EA8A786-5		Ri Oc	 	824	  	F5 VI  M2 D         	-1				
3033	Proph	B233410-D		Ni Po 	 	213	  	F7 III              	1				
3034	Kawanishi	C363300-9		Lo 	 	720	  	F5 VI  M5 D         	-1				
3036	Jewn	D100410-8		Va Ni 	 	923	  	K2 V                	-3				
3037	Pithia	AA83487-C		Ni 	 	220	  	F8 VI               	1				
3038	Fiden	A30078A-D		Va Na Pi 	 	724	  	F6 V   M7 D         	2				
3102	Nebulone	E6A6400-8		Fl Ni 	 	923	  	F2 V                	-3				
3103	Frenzie	C334333-8		Lo 	 	223	  	F8 V                	-2				
3105	Jerrole	E244000-8		Di 	 	010	  	F5 VI               	-3				
3106	Akh	X300758-9		Va Na Pi 	R	714	  	G6 V   M0 D         	-1				
3112	Sanyos	C727100-7		Lo 	 	420	  	F2 V   M9 D         	-2				
3113	Quasar VII	C876100-8	S	Lo 	 	913	  	F8 VI               	-2				
3114	Carteria	B897236-8		Lo 	 	720	  	F2 V   M2 D         	-1				
3116	Itzky	C461578-7	S	Ni Pr 	 	724	  	F4 V   M2 D         	-2				
3118	Picadillo	A32157A-A		He Ni Po 	 	522	  	F8 V                	1				
3124	Ragoute	B577234-9		Lo 	 	213	  	F8 VI               	0				
3125	Prairie	D663556-6		Ni Pr 	 	810	  	F8 VI  M5 D         	-3				
3136	Bastilla	C6999BD-5		Hi In 	 	204	  	F5 V   M7 D         	1				
3138	Lomi	A998531-9		Ni Ag 	 	300	  	F8 VI               	1				
3201	Chirmol	A579120-D	M  	Lo 	 	120	  	F0 V                	1				
3202	Bahmi	C410447-9	S	Ni 	 	200	  	F7 VI               	-1				
3203	Kasha	B579973-C	S	Hi In 	 	914	  	F5 VI  M6 D       	4				
3205	Lankan	E200630-8		Va Ni Na 	 	814	  	G5 II  M6 D         	-3				
3206	Moussaka	B572685-5	N	He Ni 	 	723	  	F5 VI  M5 D         	-1				
3208	Challah	E6A5222-8		Fl Lo 	 	703	  	F5 V   M0 D   M4 V  	-3				
3210	Lew	B779884-9		Ph Pi 	 	910	  	F5 VI  M6 D         	1				
3214	Nambus	X100347-9		Va Lo 	R	303	  	G3 V   M7 D         	-2				
3220	Spisa	A454323-E		Lo 	 	920	  	F0 V   M9 D         	1				
3223	Boshia	A862642-9	S  	Ni Ri 	 	820	  	F5 VI  M1 D         	1				
3225	Avante	D200400-8		Va Ni 	 	520	  	M9 V                	-3				
3231	Terrop	B110774-B	S  	Na Pi 	 	110	  	F7 V                	2				
3232	Mercel	B312766-8		Ic Na Pi 	 	804	  	F1 V   M9 D         	0				
3233	Heltrip	B323236-8		Lo Po 	 	420	  	F9 V                	-1				
3236	Optima	C468623-8		Ni Ag Ri 	 	922	  	F5 VI               	0				
3237	Imdaamamgi	E447200-8		Lo 	 	124	  	F4 V                	-3				
3240	Harlen	D210679-8	S	Ni Na 	 	132	  	G8 V   M5 D         	-3				
