Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
0129	Earloseryuh	C554577-7	Ag Ni	{ -1 }	(845+2)	[843B]	-		-	414	14	AsSc	F5 V
0222	Eftyaeis	A300A75-E	Hi In Na Va Lk Sa	{ 4 }	(B9B-1)	[9E9G]	-	R	-	221	13	AsSc	M0 V M8 V
0223	Ftoaweirl	A57A186-C	Lo Wa Ho	{ 1 }	(B01+2)	[326C]	-	R	-	110	10	AsVc	G5 V
0225	Iakiy	C100113-B	Lo Va	{ 0 }	(600+1)	[215A]	-	R	-	130	8	AsVc	M0 V
0226	Khtoahea'ew	A89A489-A	Ni Wa Ho	{ 1 }	(D35-4)	[8517]	-	R	-	833	10	AsWc	F5 V M7 V
0230	Hwiy'os	E200748-8	Na Pi Va	{ -2 }	(E66+1)	[8669]	-		-	430	10	AsT0	G1 V
0324	Aiwea	C5206A5-9	De He Na Ni Po	{ -1 }	(651+3)	[464A]	-		-	131	9	AsT6	F2 V
0325	Aoi'	E566785-6	Ag Ri Ho	{ 0 }	(B67+2)	[C839]	-		-	601	8	AsTv	G6 V
0327	Ewoi	C9A458B-9	Fl Ni Tz	{ -1 }	(A41+1)	[7459]	-		-	501	12	AsVc	M1 V M4 V
0421	Khtaoraiai	D886489-7	Ga Ni Pa	{ -3 }	(733-4)	[837A]	-		-	412	7	AsMw	G9 V
0429	Hawiryeye	B300475-A	Ni Va Tz	{ 2 }	(G33-1)	[653C]	-	RT	-	132	14	AsSc	M2 V
0430	Airlea	A6A1273-9	Fl He Lo Lk Sa	{ 1 }	(A11+1)	[4268]	-	RT	-	812	6	AsSc	F3 V G4 V
0521	Aotaheateah	X546747-5	Ag Pi Fr Fo	{ -1 }	(B65+2)	[5658]	-		R	123	10	AsT2	M0 V M1 V M5 V
0522	Eirarl	C5206A8-9	De He Na Ni Po Sa	{ -1 }	(E51+1)	[863D]	-	T	-	631	10	AsT6	M0 V M1 V
0525	Ktyektu	B310269-B	Lo Sa O:0526	{ 1 }	(711+1)	[131A]	-		-	101	11	AsVc	F3 V M7 V
0526	Khao	B620989-D	De He Hi In Na Po	{ 4 }	(78D+4)	[7D5G]	-	R	-	500	10	AsVc	F1 V M3 V
0529	Hreas	A521847-D	He Na Ph Pi Po	{ 2 }	(67C+2)	[6A3D]	-		-	600	13	AsMw	G3 V
0624	Htoakh	A4A8373-D	Fl Lo Tz	{ 2 }	(C22-3)	[343D]	-	RT	-	633	9	AsSc	G2 V M2 V
0627	Kerloafa	B400266-B	Lo Va Tz O:0526	{ 1 }	(C11+1)	[337B]	-		-	420	8	AsVc	M4 V
0721	Eaoua	B3A6266-D	Fl Lo Co Tz O:0719	{ 1 }	(611-5)	[637C]	-	R	-	121	9	AsTv	M4 V
0722	Heauikh	C4A5889-A	Fl Ph	{ 1 }	(878+1)	[B978]	-		-	403	11	AsVc	F4 V
0728	Aoiryeyel	C6A5218-7	Fl Lo Tz	{ -2 }	(A10-3)	[1146]	-		-	702	12	AsVc	M6 V
0730	Eirl	C00046C-A	As Ni Va O:0831	{ 0 }	(C33-3)	[5488]	-	-	-	802	8	NaAs	M0 V M4 V
0824	Tailrekealr	E544287-7	Lo	{ -3 }	(C10-3)	[2116]	-		-	101	8	AsWc	K9 V
0827	Uisiea	A644363-A	Lo Co Tu Lk Sa O:0526	{ 1 }	(721-1)	[7458]	-		-	201	12	AsVc	F6 V
0828	Touhkaa	X6A4000-0	Ba Fl Ho Tz Fo	{ -3 }	(600-5)	[0000]	-		R	002	10	AsXX	K2 V
0830	Iyeai	C687647-8	Ag Ga Ni Ri Co Tu	{ 1 }	(A56+1)	[4846]	-	KM	-	522	10	NaAs	K1 V
0922	Ktaisaw	C9C866B-9	Fl Ni O:1123	{ -1 }	(A52+1)	[467A]	-	-	-	402	8	NaAs	K7 V M3 V
0923	Weur	C4A2367-7	Fl He Lo Px Ho Lk Sa	{ -2 }	(920+2)	[21A2]	-	-	-	203	12	NaAs	G2 V M3 V
0927	Iyh	C7C6779-8	Fl Tz	{ -1 }	(86A+2)	[4675]	-	K	-	102	10	NaAs	M5 V
1023	Ahtoi	E3A4228-8	Fl Lo	{ -3 }	(B10-1)	[114D]	-	-	-	213	10	NaAs	K5 V
1026	Auwiy	C300527-7	Ni Va Tz	{ -2 }	(941+1)	[7359]	-	K	-	500	12	NaAs	M3 V
1027	Uieie	C577553-8	Ag Ni	{ 0 }	(C45+2)	[2549]	-	KM	-	813	13	NaAs	G8 V
1123	Htoirl	B410583-C	Ni Ho Tz	{ 1 }	(942+1)	[767E]	-	-	-	702	8	NaAs	K8 V M3 V
1124	Iyaowua	C545894-8	Pa Ph Pi	{ -1 }	(J7B-1)	[393B]	-	-	-	924	18	NaAs	F8 V
1126	Tyahia	X7B9000-0	Ba Fl Lk Sa Fo	{ -3 }	(600-5)	[0000]	-		R	003	7	NaXX	G9 V M0 V M7 V
1127	Reakhoiteal	X200000-0	Ba Va Co Tz Fo	{ -3 }	(B00-5)	[0000]	-		R	003	11	NaXX	M8 V
1221	Yeilre	E86945A-7	Ni Co	{ -3 }	(930+1)	[1156]	-	-	-	514	12	NaAs	G3 V
1224	Aiseraseah	C772319-9	He Lo Ho	{ -1 }	(A20+2)	[333D]	-	-	-	702	12	NaAs	G9 V
1228	Toifakti	A100657-D	Na Ni Va	{ 1 }	(C57+1)	[B7AE]	-	-	-	402	8	NaAs	F5 V G2 V M6 V
1326	Aiiykh	C630374-8	De Lo Po Tz	{ -2 }	(520-3)	[51A9]	-	-	-	702	12	NaAs	M0 V M7 V
1328	Teieahlis	C4A88A6-A	Fl Ph Ho Tz	{ 1 }	(B75+2)	[895A]	-	-	-	103	14	NaAs	K3 V
1422	Ayarloir	A986477-B	Ni Pa	{ 1 }	(D35-2)	[258C]	-	-	-	120	11	NaAs	G2 V M5 V
1429	Kutreeikh	C762148-8	Lo	{ -2 }	(900+5)	[317A]	-	-	-	102	13	NaAs	K4 V M1 V
1521	Aeil	D410147-5	Lo Co	{ -3 }	(900-1)	[1175]	-		-	100	7	AsWc	F2 V
1624	Uiheakhtyew	B658407-A	Ni Pa	{ 2 }	(733-1)	[1679]	-	KM	-	412	16	NaAs	K0 V
1627	Stauhoukhakyer	E200777-8	Na Pi Va Co Tz	{ -2 }	(E63-1)	[3543]	-	-	-	232	11	NaAs	M5 V
1630	Khtiei	A57A575-B	Ni Wa Co Sa	{ 1 }	(A46+5)	[765C]	-	-	-	201	11	NaAs	K6 V
1723	Hfeahkyahri	B100AA5-D	Hi In Na Va Sa	{ 4 }	(A9B+1)	[CE4C]	-	-	-	102	14	NaAs	M0 V M4 V
1728	Eiwa	B300338-B	Lo Va	{ 1 }	(B21+2)	[143A]	-	K	-	104	11	NaAs	M7 V
1824	O'uasearl	B4106A7-C	Na Ni	{ 1 }	(C55+5)	[671F]	-	K	-	103	9	NaAs	G7 V
1825	Ehwea	C89A517-7	Ni Wa Tz	{ -1 }	(943+1)	[6442]	-	KM	-	500	7	NaAs	M8 V
1829	Feikhoiw	C520978-B	De He Hi In Na Po Co	{ 3 }	(B8C-2)	[DC3E]	-	K	-	420	10	NaAs	G8 V K2 V M8 V
1830	Aiseafte	D200338-7	Lo Va Tz	{ -3 }	(720+1)	[2153]	-	-	-	101	9	NaAs	M1 V M8 V
1921	Hkeireahi	D586198-5	Lo Lk Sa	{ -3 }	(A00+1)	[2126]	-		-	631	14	AsTv	K3 V
1923	Yetli	E776388-4	Lo	{ -3 }	(720+2)	[1141]	-		-	203	12	AsTv	K0 V M7 V
1926	Iyhusiy	B510343-9	Lo	{ 0 }	(920+1)	[1368]	-	K	-	711	8	NaAs	K4 V M4 V
1929	Eoilriylr	E5A6106-8	Fl Lo Tz	{ -3 }	(900-1)	[1169]	-	-	-	101	8	NaAs	M6 V
1930	Hkawyohaarl	B200656-A	Na Ni Va Co Lk Sa	{ 1 }	(A56+1)	[8768]	-	-	-	121	9	NaAs	G7 V M4 V M8 V
2022	Eiiytilr	C6104A5-8	Ni Co Tz	{ -2 }	(B32+2)	[3269]	-		-	612	6	AsT0	M3 V
2025	Ktuahyesea	E554583-7	Ag Ni	{ -2 }	(944-3)	[956B]	-		-	604	10	AsTv	G9 V M8 V
2027	Awau	D410369-9	Lo Co Tz O:2227	{ -2 }	(520+1)	[6218]	-		-	120	10	AsSc	M0 V
2123	Hlyaual	D510674-7	Na Ni	{ -3 }	(A51-4)	[3599]	-		-	112	10	AsMw	G7 V K3 V
2124	Uiail	D667A7B-A	Ga Hi	{ 1 }	(996-3)	[BB3C]	-		-	213	10	AsSc	K7 V M8 V
2125	Kheawowioi	E630497-6	De Ni Po Ho Sa	{ -3 }	(932+1)	[6143]	-		-	403	11	AsMw	F6 V
2126	Ekhao	E67A546-5	Ni Wa Ho	{ -3 }	(340-1)	[8259]	-		-	304	8	AsTv	G4 V
2127	Aotaowoilr	D8A7699-8	Fl Ni	{ -3 }	(852+2)	[755A]	-	T	-	600	5	AsT0	G6 V M2 V
2130	Oiharl	B576999-C	Hi In Lk Sa Fr	{ 4 }	(98B+1)	[8D6D]	-	R	-	902	6	AsVc	M2 V
2221	Khyeraiy	E300316-9	Lo Va	{ -2 }	(820+1)	[4198]	-		-	602	13	AsT6	M6 V M6 V
2222	Htoiwih	E100459-9	Ni Va Co Tz	{ -2 }	(D33+2)	[6237]	-		-	121	14	AsTv	M4 V
2224	Kheiaiail	D100586-A	Ni Va Co	{ -1 }	(A42+4)	[5445]	-	R	-	421	15	AsWc	M6 III
2225	Eawelr	B8D8599-C	Ni Tz	{ 1 }	(C44+5)	[364A]	-	R	-	103	6	AsWc	M9 V
2227	Saluiheilah	C410977-9	Hi In Na	{ 2 }	(989+1)	[AB7B]	-	T	-	401	7	AsSc	K4 V
2229	Uiwai	E20079A-8	Na Pi Va	{ -2 }	(865-3)	[451D]	-		-	221	8	AsMw	K6 V M8 V
2230	Aiyw	A400275-A	Lo Va Co Tz	{ 1 }	(B11-4)	[135B]	-	T	-	231	17	AsSc	M5 V
2327	Khiyui	C669577-A	Ni Pr	{ 0 }	(942+1)	[351A]	-		-	613	7	AsSc	G2 V M2 V M7 V
2424	Ftuahaoh	AA62216-C	Lo Ho Tz	{ 1 }	(811+1)	[234F]	-	T	-	103	12	AsMw	K3 V
2425	Fterlihloiwea	A100367-E	Lo Va Tz O:2526	{ 1 }	(D21+4)	[74AD]	-	R	-	522	10	AsMw	M0 V M5 V
2427	Trealaikh	D78A494-9	Ni Wa Lk Sa	{ -2 }	(E34+4)	[933D]	-		-	134	14	AsT1	K7 V
2429	Eiryulealr	CA99775-9	Pi Co	{ 0 }	(864+1)	[9859]	-	R	-	401	9	AsSc	K4 V M2 V
2522	Ahkye	X400474-7	Ni Va Co Fo	{ -3 }	(430+2)	[7175]	-		R	131	14	AsSc	K6 V
2523	Eiahle	E565749-6	Ag Ri	{ 0 }	(564+1)	[8776]	-		-	112	14	AsMw	K0 V
2528	Weiy	C646739-8	Ag Pi	{ 0 }	(E6C+3)	[2978]	-		-	132	18	AsMw	G3 V
2530	Aoila	E310784-7	Na Pi	{ -2 }	(866-1)	[8558]	-		-	614	15	AsWc	G0 V
2622	Hkahui	C400169-9	Lo Va O:2623	{ -1 }	(800-1)	[5138]	-	T	-	602	10	AsMw	K8 V
2623	Oialau	A87A794-B	Pi Wa	{ 2 }	(E6B-1)	[6919]	-	R	-	332	13	AsMw	G0 V
2624	Taw	A100298-B	Lo Va Tz	{ 1 }	(C11+2)	[535B]	-	R	-	800	7	AsVc	M2 V
2629	Iyou'iy	X100148-7	Lo Va Tz Fo	{ -3 }	(900-1)	[114B]	-		R	114	15	AsMw	M0 V
2722	Taar	B100168-9	Lo Va Co Tz O:2623	{ 0 }	(C00-1)	[111A]	-		-	402	10	AsMw	M1 V M1 V
2724	Raoleiwao'	A547986-D	Hi In	{ 4 }	(88D+2)	[AD6D]	-	T	-	102	9	AsT6	K1 V
2725	Yo'eaou	C410298-9	Lo Co Tz	{ -1 }	(C10-2)	[612A]	-	R	-	132	16	AsWc	M2 V M7 V
2727	Yaloiroihearl	B00059C-E	As Ni Va Da	{ 1 }	(A43+1)	[565G]	-	R	A	814	13	AsVc	M8 V
2729	Yahea	C510787-9	Na Pi	{ 0 }	(965+1)	[783E]	-	R	-	501	10	AsTv	F5 V M1 V
2823	Hkahear	B759586-C	Ni	{ 1 }	(942+1)	[661D]	-		-	320	10	AsT7	M4 V
2827	Oiei	A548496-C	Ni Pa	{ 1 }	(C33-1)	[45AD]	-	R	-	103	11	AsTv	K1 V
2828	Yahealr	D620575-7	De He Ni Po Tz	{ -3 }	(341+1)	[1229]	-	R	-	401	9	AsSc	M0 V M8 V
2924	Kteireyakhuis	C310738-8	Na Pi Co Tz	{ -1 }	(D63-2)	[764A]	-	R	-	703	9	AsMw	M6 V
2926	Uatiykhtes	C540788-8	De He Pi Po	{ 0 }	(567+4)	[384D]	-	RT	-	100	8	AsTv	G5 V M8 V
2929	Eaiyoi	A79A655-D	Ni Wa	{ 1 }	(657+5)	[375E]	-	R	-	100	10	AsMw	F6 V
3021	Ktyoourafta	B88A697-C	Ni Ri Wa	{ 2 }	(453+4)	[A81F]	-		-	201	11	AsMw	F9 V
3028	Ea'alei	E873747-6	Pi	{ -2 }	(B61+3)	[859B]	-		-	132	18	AsT4	K1 V K8 V
3030	Eirea'ikhi	B1005AA-C	Ni Va Co Tz Da	{ 1 }	(B43+1)	[266F]	-		A	122	9	AsT3	M7 V
3124	Faioa	D763789-6	Ri Ho Tr Sa	{ -1 }	(96A+5)	[487B]	-		-	101	9	AsVc	G2 V M6 V
3129	Yaei	E579895-7	Ph Pi Co	{ -2 }	(B78+3)	[8879]	-		-	721	12	AsWc	K0 V
3222	Eakawa	C874587-7	Ag Ni	{ -1 }	(642-1)	[641A]	-		-	202	14	AsWc	K7 V M3 V
3223	Akteiiy'	E767A73-9	Ga Hi	{ 0 }	(796+1)	[8A47]	-		-	931	8	AsSc	F8 V
0136	Aihlyuhtiy	A645675-C	Ag Ni Co Tu	{ 2 }	(757+1)	[584F]	-		-	220	11	AsSc	M8 V
0138	Oawi	E99A215-5	Lo Wa Co	{ -3 }	(910+1)	[5143]	-	-	-	104	13	NaAs	G7 V M2 V
0231	Lahaihea	X7B7000-0	Ba Fl Tz Fo	{ -3 }	(900-5)	[0000]	-		R	002	6	AsXX	M1 V M9 V
0235	Ehaea	A564369-D	Lo Co O:0136	{ 1 }	(621+1)	[145F]	-	-	-	203	16	AsSc	F6 V
0238	Asekhul	E100457-6	Ni Va Lk Sa	{ -3 }	(632-2)	[1147]	-	-	-	632	13	NaAs	M5 V
0239	Eal	C851696-8	Ni Po Tz	{ -2 }	(753-2)	[4668]	-	-	-	421	8	NaAs	M3 V
0240	Takhteirla	B30088B-C	Na Ph Pi Va Co Tz	{ 2 }	(F7A+1)	[AA1E]	-	-	-	733	10	NaAs	M9 V
0332	Leahei	X200000-0	Ba Va Co Tz Fo	{ -3 }	(700-5)	[0000]	-	-	R	012	9	AsXX	M5 V M6 V
0432	Yoktalriy	D788173-5	Lo	{ -3 }	(300+1)	[6135]	-	R	-	201	10	AsSc	K0 V M6 V
0433	Ftaihiystai'ai'	C757A7B-C	Ga Hi	{ 2 }	(798-1)	[9C1D]	-	R	-	102	10	AsSc	K4 V
0434	Soiaihei	B410744-B	Na Pi Co	{ 2 }	(767+1)	[4927]	-	-	-	102	14	AsT6	K2 V
0436	Eiatel	E58735B-8	Lo Co	{ -3 }	(D20+1)	[2145]	-	-	-	913	7	NaAs	G6 V
0437	Stiwihfo	C688524-9	Ag Ni Pr	{ 1 }	(645+1)	[7666]	-	KM	-	520	10	NaAs	G7 V
0534	Aeakikh	A65431A-C	Lo	{ 1 }	(G21-2)	[443B]	-	-	-	124	18	NaAs	G3 V
0540	Wau	C752317-8	Lo Po Tz	{ -2 }	(820+1)	[1157]	-	-	-	302	15	NaAs	M5 V M5 V
0632	Teaeh	B100124-A	Lo Va	{ 1 }	(A01+2)	[126A]	-	-	-	200	6	NaAs	F9 V
0634	Eare	E300587-8	Ni Va Co Tz	{ -3 }	(A42+2)	[9278]	-	-	-	630	11	NaAs	M3 V
0635	Auheaikh	D898697-6	Ag Ni Co	{ -2 }	(853-1)	[85AA]	-	-	-	911	6	NaAs	G8 V K4 V M0 V
0638	Aosour	C300416-7	Ni Va Tz	{ -2 }	(833+1)	[5253]	-	-	-	400	11	NaAs	M3 V M4 V
0740	Keuisyul	E100436-5	Ni Va Sa 	{ -3 }	(831-3)	[5175]	-	-	-	121	10	NaAs	M2 V M4 V
0831	Eliseaw	C886875-8	Ga Pa Ph Ri Co Tu	{ 0 }	(478+1)	[9A3C]	-	-	-	402	12	NaAs	F9 V M4 V
0832	Keihorakh	C575304-6	Lo	{ -2 }	(C20+1)	[4179]	-	-	-	101	14	NaAs	K3 V
0836	Asauiea	B634757-B	Tz	{ 2 }	(C68+1)	[B99C]	-	-	-	130	12	NaAs	M1 V M7 V
0840	Ktoasakhuikh	C789594-A	Ni Pr	{ 0 }	(D45-1)	[154B]	-	-	-	233	19	NaAs	F6 V M8 V
0931	Uahfehar	B300407-9	Ni Va	{ 0 }	(F35+1)	[1429]	-	-	-	133	14	NaAs	K9 V D
0937	Uihirlea	C532436-9	Ni Po Px Fr	{ -1 }	(835-1)	[432D]	-	K	-	802	11	NaAs	M7 V
0940	Taaorui	C87745A-8	Ni Pa	{ -2 }	(934-2)	[3256]	-	-	-	511	10	NaAs	F9 V
1032	Eatea	B689305-B	Lo Co	{ 1 }	(721+1)	[243F]	-	-	-	502	10	NaAs	F3 V
1033	Faoheafeal	D595894-6	Pa Ph Pi Co Tz	{ -2 }	(B74+2)	[784A]	-	-	-	212	12	NaAs	M3 V M8 V
1133	Eaeafta	X4A8000-0	Ba Fl Co Tz Fo	{ -3 }	(900-5)	[0000]	-	-	R	003	9	NaXX	M0 V M7 V
1134	Auaofta	C300438-B	Ni Va	{ 0 }	(931-2)	[744A]	-	K	-	231	15	NaAs	G3 V M1 V
1138	Yasoiwearao	C310478-A	Ni Tz	{ 0 }	(435+4)	[3479]	-	-	-	201	7	NaAs	M2 V M7 V
1231	Yetaiail	C200206-7	Lo Va Co Tz	{ -2 }	(710-2)	[2146]	-	-	-	620	9	NaAs	M2 V M4 V
1233	Aaei	B500103-D	Lo Va Tz	{ 1 }	(901+2)	[128E]	-	K	-	801	10	NaAs	M0 V M7 V
1237	Hkyerliyhearl	E589209-5	Lo Co Tz	{ -3 }	(A10-1)	[1153]	-	-	-	522	7	NaAs	M0 V
1333	Eihi'ei	E9A7657-8	Fl Ni	{ -3 }	(750+2)	[7457]	-	-	-	102	10	NaAs	F2 V K8 V
1335	Eahyo	A788217-C	Lo	{ 1 }	(811-5)	[338G]	-	-	-	801	7	NaAs	K4 V
1338	Eeaeiri	C200537-8	Ni Va Tz	{ -2 }	(942+1)	[5328]	-	-	-	200	10	NaAs	M4 V
1340	Atas	C410679-A	Na Ni Co	{ 0 }	(953-3)	[864F]	-	K	-	111	10	NaAs	K3 V K7 V
1433	Esyeorl	E9B698B-9	Fl Hi In	{ 1 }	(F89-3)	[8B2C]	-	-	-	104	15	NaAs	F3 V
1438	Te'arlao	X4A7544-8	Fl Ni Fo	{ -3 }	(543-2)	[9419]	-	-	R	411	12	NaAs	G9 V K9 V
1533	Trui	E956689-6	Ag Ni	{ -2 }	(A52+5)	[855A]	-	-	-	711	9	NaAs	G8 V
1535	A'el	E000678-9	As Na Ni Va	{ -2 }	(950+3)	[4457]	-	-	-	111	11	NaAs	A3 III
1536	Wilrakhel	A679966-D	Hi In Tz O:1633	{ 4 }	(88E+3)	[CD4A]	-	-	-	200	8	NaAs	M0 V
1537	Airoasekh	C300667-A	Na Ni Va O:1633	{ 0 }	(C56+3)	[6679]	-	K	-	213	15	NaAs	F4 V M2 V
1538	Hlyeo	B41032A-9	Lo	{ 0 }	(E20+1)	[135A]	-	-	-	330	12	NaAs	K2 V M1 V
1632	Tohailyal	D000578-A	As Ni Va	{ -1 }	(945+3)	[347F]	-	-	-	101	9	NaAs	M1 V M1 V
1633	Foawoa'ea	A877985-D	Hi In	{ 5 }	(C8E+3)	[5E5C]	-	KM	-	330	12	NaAs	K2 V
1634	Uilrui	A63042A-B	De Ni Po	{ 1 }	(937+2)	[453B]	-	-	-	503	11	NaAs	G0 V G5 V
1635	Ehaoei	E7A5357-5	Fl Lo Px Co Tz	{ -3 }	(920+1)	[2169]	-	-	-	413	12	NaAs	M0 V
1636	Khtetehefi	C58A495-8	Ni Wa	{ -2 }	(632+1)	[5278]	-	-	-	100	8	NaAs	K3 V K8 V
1731	Oihaokha	C8D7479-A	Ni	{ 0 }	(C32+1)	[645D]	-	K	-	132	16	NaAs	K9 V
1733	Ahuikhes	C7B9774-9	Fl	{ 0 }	(869+2)	[3737]	-	K	-	421	15	NaAs	K0 V K8 V
1737	Aikti	C66244A-7	Ni Co Sa	{ -1 }	(431-1)	[6366]	-	KM	-	232	11	NaAs	G7 V M3 V M5 V
1740	Oayaolr	C547547-9	Ag Ni	{ 1 }	(A46-5)	[7768]	-	KM	-	402	7	NaAs	G6 V
1834	Ahlyeaiea'	D722667-6	He Na Ni Po Px Ho	{ -3 }	(350+1)	[4362]	-	-	-	500	6	NaAs	G7 V
1839	Eihiy	B595477-9	Ni Pa	{ 1 }	(C36+2)	[3559]	-	KM	-	531	9	NaAs	G7 V M7 V
1840	Eaileloih	B7467BA-A	Ag Pi Co Tu Da	{ 3 }	(C6F+1)	[7A7A]	-	-	A	103	12	NaAs	G2 V G9 V
1937	Aiylrear	C543667-8	Ni Po O:1938	{ -2 }	(A54-5)	[564C]	-	-	-	131	12	NaAs	G2 V
1938	Eiauiw	C767777-8	Ag Ga Ri	{ 1 }	(D67-1)	[9A8A]	-	-	-	122	16	NaAs	M0 V M7 V
1940	Tloi	C77734A-8	Lo Co Tu	{ -2 }	(820+1)	[1177]	-	-	-	603	9	NaAs	K8 V M8 V
2033	Aheahrao	A630854-D	De Na Ph Po Ho Sa	{ 2 }	(D78+1)	[8A3G]	-	-	-	621	15	NaAs	G2 V
2131	Heaaisaous	C7579B6-A	Ga Hi Ho Tr	{ 2 }	(78C+2)	[BB3C]	-	-	-	601	7	NaAs	G4 V M1 V
2134	Sowiy	A652246-C	Lo Po Tz	{ 1 }	(C11-4)	[639F]	-	-	-	731	15	NaAs	M4 V
2137	Elahelryeh	X630000-0	Ba De Po Ho Lk Fo	{ -3 }	(500-5)	[0000]	-	-	R	030	11	NaXX	G5 V
2139	Htehtarlearl	A565323-C	Lo	{ 1 }	(B21+2)	[444C]	-	-	-	422	16	NaAs	K0 V K5 V
2140	Oukhuihea'	B310658-A	Na Ni	{ 1 }	(A52-5)	[573B]	-	-	-	533	14	NaAs	K9 V
2234	Aworaureah	C688418-9	Ni Pa Tz	{ 0 }	(C36+1)	[253A]	-	KM	-	120	9	NaAs	M3 V
2236	Ikhyehoa	B87A444-D	Ni Wa Ho	{ 1 }	(834-1)	[457E]	-	-	-	712	10	NaAs	G3 V M3 V
2238	Seehaol	E520AD8-9	De He Hi In Na Po Pz	{ 1 }	(A96-2)	[DB17]	-	-	A	231	12	NaAs	G4 V
2240	Khyoweyae	E7B8554-8	Fl Ni Fr	{ -3 }	(C41+1)	[5259]	-	-	-	601	12	NaAs	M0 V M5 V
2332	Khtealuakhtaorl	A300886-C	Na Ph Pi Va Ho Lk Sa	{ 2 }	(877-2)	[6A6F]	-	R	-	902	9	AsWc	G9 V
2335	Asiy	C7B8578-9	Fl Ni	{ -1 }	(A42-1)	[3448]	-	-	-	103	10	NaAs	M8 V
2340	Eaheriylral	C5779A7-A	Hi In	{ 3 }	(98C+3)	[8C5B]	-	-	-	102	13	NaAs	G5 V
2431	Auhte	B4A4778-C	Fl Co Tz	{ 2 }	(667+3)	[497H]	-	T	-	902	11	AsSc	M8 V
2432	Feihriy	C548977-A	Hi In	{ 3 }	(98F+1)	[8C7E]	-	-	-	101	9	AsSc	F5 V
2435	Yahakhiyh	B4A9A53-D	Fl Hi In	{ 4 }	(C9A+4)	[8E5C]	-	-	-	331	9	NaAs	G4 V M3 V
2439	Kharle	B777358-A	Lo Ho Tr	{ 1 }	(A21-2)	[149A]	-	-	-	822	9	NaAs	G2 V
2531	Hkiiar	C400598-B	Ni Va Co Tz	{ 0 }	(544+3)	[4558]	-	R	-	302	8	AsWc	M5 V
2534	Uilo	E794376-4	Lo	{ -3 }	(320+1)	[1162]	-	-	-	100	6	AsSc	K1 V
2535	Kauira	C400578-B	Ni Va	{ 1 }	(944+2)	[856A]	-	RT	-	211	6	AsSc	K2 V
2537	Hfyukteahouerl	B653588-B	Ni Po Sa	{ 1 }	(D43+1)	[365C]	-	-	-	122	12	NaAs	K0 V
2538	Eahoira'	A753414-D	Ni Po Tz	{ 1 }	(A32-1)	[951F]	-	-	-	401	11	NaAs	M7 V
2631	Eahyua	A83036C-A	De Lo Po O:2632	{ 1 }	(921-1)	[34AD]	-	-	-	301	5	AsTv	A4 V
2632	Hloiaw	B200884-B	Na Ph Pi Va Co	{ 2 }	(879+1)	[7A4D]	-	-	-	600	6	AsTv	G1 V
2738	Aheaarl	C410785-A	Na Pi	{ 1 }	(C65+2)	[A82B]	-	R	-	402	9	AsMw	K2 V
2739	Fahyekhou'	X699336-5	Lo Tz Fo	{ -3 }	(520-2)	[4176]	-	-	R	800	9	NaAs	M5 V
2833	Aherlaow	X59A000-0	Ba Wa Ho Tz Fo	{ -3 }	(A00-5)	[0000]	-	-	R	020	12	AsXX	K8 V
2834	Ikhouraya	C4A6475-B	Fl Ni Fr Sa	{ 0 }	(835+1)	[342D]	-	R	-	431	8	AsSc	M7 V
2835	Kahu	E676733-6	Ag Pi Ho Tr	{ -1 }	(867+1)	[5643]	-	-	-	111	7	AsMw	G1 V
2838	Aatlarl	A559379-E	Lo Co Tz	{ 2 }	(D22+3)	[141F]	-	RT	-	632	12	AsSc	M3 V
2839	Uaktu	C9B5332-9	Fl Lo Co Tz	{ -1 }	(C20-2)	[1239]	-	-	-	322	12	NaAs	M4 V
2936	Eihe'ar	B776A79-B	Hi In	{ 4 }	(B9D-3)	[8E3C]	-	R	-	233	16	AsSc	K5 V
2938	Ktohaui	D8A678C-8	Fl Co Da	{ -2 }	(A64-5)	[8599]	-	-	A	402	13	AsVc	F8 V G8 V
3031	Aktaikheahta	B100558-C	Ni Va	{ 1 }	(847+1)	[463E]	-	-	-	112	12	AsVc	K3 V M6 V
3035	Waolea	E200AA7-A	Hi In Na Va	{ 2 }	(G9B+1)	[AC8B]	-	-	-	133	14	AsT1	G4 V
3037	Wawoi	A3A7269-E	Fl Lo Tz O:2936	{ 1 }	(A11+2)	[334D]	-	-	-	202	10	AsSc	M2 V
3038	Yahifee	E500277-4	Lo Va Lk Sa	{ -3 }	(B10-2)	[1149]	-	-	-	412	9	AsSc	M1 V M6 V
3039	Taliyh	B558739-A	Ag	{ 3 }	(969+2)	[AA5D]	-	-	-	422	14	NaAs	G7 V
3132	Ui'a	A400658-C	Na Ni Va Co Sa	{ 1 }	(654+1)	[977B]	-	R	-	513	13	AsVc	G0 V G6 V
3133	Fiya	B773578-A	Ni Ho Tr Lk Sa	{ 1 }	(C43+2)	[8618]	-	-	-	124	14	AsSc	G7 V K1 V
3134	Ouhahus	X200000-0	Ba Va Co Tz Fo	{ -3 }	(800-5)	[0000]	-	-	R	033	12	AsXX	M9 V
3135	Ahtuawe	B730957-C	De Hi Na Po	{ 3 }	(98A-5)	[7C8C]	-	R	-	402	13	AsVc	G3 V
3137	Eiakh	E100317-8	Lo Va Co Tz	{ -3 }	(E20-3)	[1158]	-	-	-	112	12	AsSc	M2 V M9 V
