# From Yahoo Kaa G!'kul working group by Mike McKeown
# josh 2009-05-11: Updated copy provided
# josh 2009-06-11: Added spaces between Z and BPG
# josh 2012-03-19: Fixed Gov/Law levels for Kk worlds:
# -'xikrar       2310 C66856Q-A    Ag                  123 Kk F0 V M2 V
# +'xikrar       2310 C66853A-A    Ag                  123 Kk F0 V M2 V
# -Guut          2116 B54857Q-A                        003 Kk K6 V M3 V
# +Guut          2116 B54853A-A                        003 Kk K6 V M3 V
# -Kulaarr       2319 EA8A47Q-9    Wa                  123 Kk M1 V
# +Kulaarr       2319 EA8A43A-9    Wa                  123 Kk M1 V
# -Guurr!'rr     2131 D4836KR-A  O Ni Ri               603 Kk M6 V
# +Guurr!'rr     2131 D48369A-A  O Ni Ri               603 Kk M6 V
# josh 2020-10-25: Replaced Lishun Suugugki with SELK
#
# Chris Griffen obtained the updated UWPs and statistics and ran them through the T5ify
# tool at https://travellermap.com/res/t5ss/t5ify.html using the T5 Tab delimited option.
# Updated the stellar data, removing all non-white dwarves (e.g., stars qualified as
# F3 D and similar), and adding white dwarves to the following systems to establish
# a similar ratio to the systems of other established Traveller sectors:
# 0134	Ide	  E5A0436-6		He Ni		625	Cr	F8 III D
# 0915	Enlesodi  B639344-C		Lo		602	Up	K1 III M4 V D
# 1134	Bastion	  C0008CF-8		As Va Ph Na Pi	825	NaXX	F6 II M4 V D
# 2036	Royrehk	  B527766-B		Pi O:1939	100	Hv	K9 II D
# 2601	Tharar	  B435746-9				500	Lx	F0 II K8 V D
# 3017	Kuur	  B40021A-9	K	Va Lo		203	Kk	K6 III D
#
# Changed all alliegances of NaAs to NaXX per Joshua Bell's instruction that those are
# erroneous. No independent Aslan worlds should be present in the sector.
#
# Based on Leroy Guatney's work at
#
# http://home.earthlink.net/~ngc5139/FDA/

Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W
1217	Thorobens	C240364-6		De Lo Po O:1220		924	Yc	M4 V	{ -2 }	(721-1)	[5158]		13
1220	Edienta	A404532-D	N	Ic Va Ni		802	Yc	K6 V	{ 1 }	(546-4)	[766D]		9
1225	Anet	C688559-A		Ni Ag Pr		600	NaXX	M0 V	{ 1 }	(543-1)	[6685]		5
1226	Chitixwed	B2409DF-6		De Hi In Po		900	NaXX	M3 V	{ 2 }	(68D+1)	[AB33]		7
1227	Mendo	D456239-8		Lo		102	Cr	F0 V	{ -3 }	(A11+3)	[117A]		11
1233	Liixk	C597100-A		Lo Rs	A	912	NaXX	G1 V K3 V	{ 0 }	(A01+2)	[211D]		7
1237	Lindin	D477000-0		Ba Di(Hiver)		025	HvFd	K6 V	{ -3 }	(600-2)	[0000]		15
1239	Vaunlesk	A77A665-B	K	Wa Ni O:1638		724	HvFd	F4 V M7 V M0 V	{ 1 }	(B52-5)	[373B]		12
1303	Eni	C43059A-8		De Ni Po		803	NaXX	K0 V	{ -2 }	(740-3)	[4366]		8
1308	Itho	C774533-9		Ni Ag		603	NaXX	G5 V	{ 0 }	(B42-2)	[6534]		8
1309	Tesii	E834664-5		Ni Mr		900	NaXX	M7 V M3 V	{ -3 }	(350+3)	[B366]		13
1312	Tainat	C643667-7		Ni Po O:0907		903	NaXX	K2 V A6 V	{ -2 }	(C52+2)	[4437]		12
1313	Kire	B9D2989-D		Hi		412	NaXX	K2 V	{ 3 }	(A8C-4)	[BC3B]		11
1314	Muit	C6107AD-8		Na Pi		514	NaXX	G6 V	{ -1 }	(D62-5)	[564B]		14
1316	Efovit	C384104-9		Lo		123	Yc	M1 V	{ -1 }	(H01+3)	[111A]		11
1320	Kaverior	E664466-6		Ni Pa O:1220		934	Yc	A4 V	{ -3 }	(530+0)	[713A]		16
1321	Kaverior	B638322-B		Lo		600	Yc	K2 V	{ 1 }	(B21-5)	[344C]		5
1323	Folya	D563ADF-6		Hi		224	Yc	K9 V	{ -1 }	(797+2)	[A954]		15
1324	Oyles	A591977-B		He Hi In		422	Yc	G4 V M8 V	{ 4 }	(68B+0)	[AD7E]		9
1326	Tirir	E770678-2		De He Ni		200	NaXX	M8 V	{ -3 }	(652+5)	[3322]		5
1327	Souftone	C626844-8		Ph Pi		101	Cr	M0 V A1 V	{ -1 }	(A77+3)	[977C]		6
1330	Efaong	A3368BF-D		Ph		224	Cr	F1 V	{ 2 }	(F7B+2)	[8A7J]		17
1331	K'bam!	B75553A-B	O	Ga Ni Ag		723	KkTw	K6 V	{ 2 }	(C46+1)	[476G]		15
1339	Kalkox	B536514-9		Ni		534	HvFd	G1 IV	{ 0 }	(943-2)	[651A]		19
1404	Famathando	D563547-4		Ni Pr		910	NaXX	M7 V M1 V	{ -3 }	(540-4)	[8213]		12
1405	Ouner	A100689-B		Va Ni Na		401	NaXX	M3 V	{ 1 }	(756-2)	[775B]		7
1407	Iilasha	C896546-8		Ni Ag		600	NaXX	G4 V	{ -1 }	(744-3)	[6448]		5
1409	Garshel	A43668A-B	N	Ni		924	NaXX	F5 V	{ 1 }	(952+4)	[6757]		11
1412	Ocell	C453889-9		Ph Po		600	NaXX	G0 V K2 V	{ 0 }	(675+4)	[987A]		4
1413	Atend	B562546-9	NS	Ni Pr		413	NaXX	F8 V	{ 1 }	(B47+0)	[168A]		11
1415	Shailesh	D500686-7		Va Ni Na		124	Yc	G2 V M9 V	{ -3 }	(650-4)	[737B]		10
1416	Cigawan	B789100-B	NS	Lo		720	Yc	G2 V	{ 2 }	(C01-4)	[135A]		8
1417	Tengfren	C150340-6		De Lo Po		903	Yc	G2 V M3 V M8 V	{ -2 }	(921+4)	[4156]		7
1418	Padess	C57169D-6		He Ni		200	Yc	F5 V G2 V K2 V	{ -2 }	(B50-2)	[6456]		8
1420	Doteteshem	C654341-5		Lo		400	Yc	K5 V	{ -2 }	(B21+3)	[6153]		10
1421	Adshechely	E440203-8		De He Lo Po		700	Yc	K9 V M0 V	{ -3 }	(911+2)	[317A]		11
1424	Lende	E773546-4		Ni		600	Yc	M3 V	{ -3 }	(840+3)	[5214]		6
1426	Engalo	D360473-5		De Ni		102	Cr	M3 V	{ -3 }	(C32-2)	[7173]		10
1428	Tiwama	D000336-8		As Va Lo		702	Cr	M7 V	{ -3 }	(B21+0)	[1158]		10
1430	Prothet	A785636-B		Ga Ni Ag Ri		803	Cr	K5 V	{ 3 }	(959+3)	[995E]		7
1431	Nirqesk	C645777-8		Ag Pi		310	NaXX	M5 V M5 V	{ 0 }	(D66+4)	[8717]		6
1432	Uuraaka	D300102-6		Va Lo		602	NaXX	M8 V	{ -3 }	(701-1)	[1117]		13
1434	Slax	DA8A101-7		Oc Lo		423	HvFd	F3 V G8 V	{ -3 }	(A01-2)	[2158]		15
1436	Ronvoon	A873985-D	KM	Hi In		122	HvFd	F3 V M9 V	{ 5 }	(C8A-3)	[CE7E]		10
1440	Aetra	C541000-0		He Ba Po	A	033	HvFd	F1 IV	{ -2 }	(800-4)	[0000]		11
1502	Cosode	E866637-3		Ga Ni Ag Ri		704	NaXX	K6 V	{ -1 }	(753+1)	[5523]		13
1503	Tacke	E786588-6		Ga Ni Ag Pr		520	NaXX	A6 V F5 V	{ -2 }	(B41+0)	[4369]		8
1510	Fatitirshani	A847633-8		Ni Ag		512	NaXX	M0 V	{ 0 }	(B56-2)	[761C]		8
1512	Ravasa	A663665-C	N	Ni Ri Mr		322	NaXX	K7 V M5 V	{ 2 }	(F56+2)	[487D]		16
1513	Theheng	A766422-8		Ga Ni Pa		900	NaXX	M0 V	{ -1 }	(533-1)	[7317]		10
1514	Wanishen	E0009CC-7		As Va Hi Na In		504	NaXX	G7 V	{ 0 }	(684+0)	[9969]		9
1516	Esaotoce	C532667-7		Ni Na Po O:1220		503	Yc	G0 V K2 V	{ -2 }	(753-2)	[5419]		8
1517	Eteer	A53537B-E		Lo		802	Yc	K2 V	{ 1 }	(621+0)	[745C]		11
1523	Thowirsfe	A463547-C		Ni Pr		600	Yc	G0 V	{ 1 }	(643+3)	[264B]		6
1524	Cienbe	C7A1264-A		Fl He Lo O:1220		303	Yc	K4 V M6 V	{ 0 }	(A11-1)	[2257]		7
1526	Thoyes	C887676-6		Ga Ni Ag Ri		811	NaXX	G0 V M2 V	{ 0 }	(452+3)	[B653]		11
1528	Kasodhe	D505416-8		Ic Va Ni		200	Cr	M2 V	{ -3 }	(A30+0)	[5157]		8
1529	Teda	E554210-7		Lo		905	Cr	M5 V	{ -3 }	(711-3)	[4186]		13
1530	Amo	D100322-9		Va Lo		802	Cr	A1 V G1 V	{ -2 }	(D21-1)	[317C]		15
1533	Huran	C562300-A		Lo		724	HvFd	G4 V M2 V	{ 0 }	(E21+0)	[832E]		11
1537	Klyth	BA99503-8	M	Ni		824	HvFd	F0 V K5 V	{ -1 }	(844-1)	[245A]		13
1603	Wasangheto	C559856-8		Ph		822	NaXX	M8 V	{ -1 }	(973+1)	[4756]		9
1606	Aser	D769752-4		Ri		422	NaXX	K2 V M8 V	{ -1 }	(762+2)	[8643]		8
1608	Osssenos	D585789-3		Ag Ri		113	NaXX	F9 V	{ 0 }	(96B+3)	[6776]		9
1609	Jolas	X563444-1		Ni	R	100	NaXX	K0 V M1 V	{ -3 }	(432-1)	[2141]		6
1610	Umkii	D510312-8		Lo		604	NaXX	M5 V M6 V	{ -3 }	(F21+3)	[7128]		12
1611	Gardaw	B645556-B		Ni Ag		601	NaXX	M9 V M6 V M0 V	{ 2 }	(643+2)	[7778]		5
1613	Tene	E568245-6		Lo		710	NaXX	F4 V	{ -3 }	(611+1)	[6184]		9
1615	Cawand	C230563-9		De Ni Po O:1220		500	Yc	K6 V	{ -1 }	(445+0)	[642C]		10
1616	Anwegely	C578533-7		Ni Ag		320	Yc	A8 V F5 V	{ -1 }	(B40+0)	[3466]		14
1617	Onga	EA8A000-0		Oc Ba	A	022	Yc	G7 V M4 V	{ -3 }	(A00-1)	[0000]		16
1619	Ani	E647000-0		Ba		002	NaXX	M3 V	{ -3 }	(600+5)	[0000]		6
1621	Rodlelymon	D434520-9		Ni		700	Yc	M6 V	{ -2 }	(640+0)	[1315]		9
1623	Atlis	X210578-4		Ni		122	Yc	F5 V	{ -3 }	(642+0)	[2293]		11
1624	Paem	B400248-9	NS	Va Lo		501	NaXX	M0 V F4 V	{ 1 }	(B11+2)	[135A]		12
1626	Lopolle	B636550-8		Ni		900	Cr	M4 V	{ -1 }	(741-1)	[7479]		6
1630	Adtiss	E250205-7		De Lo Po		401	NaXX	K4 V	{ -3 }	(811-1)	[114C]		14
1633	Blisk	C300322-7		Va Lo		223	HvFd	M2 III	{ -2 }	(721+0)	[1137]		13
1634	Cilacan	C878662-8		Ni Ag O:1638		620	HvFd	F2 V	{ -1 }	(950-2)	[755A]		9
1635	Totatrick	A995753-C		Ag Pi		402	HvFd	F4 V A7 V	{ 3 }	(566+0)	[6A9A]		7
1638	Wrostaqax	A374A87-F	E	Hi In		224	HvFd	K0 V M6 V	{ 4 }	(B9B-3)	[BE8E]		12
1640	Slurn	C977753-6		Ag Pi (minor)	A	320	HvFd	F7 V M2 V	{ 0 }	(964+0)	[3753]		7
1701	Etoo	CAA5758-5		Fl		805	NaXX	K7 V	{ -1 }	(467-1)	[A663]		14
1703	Oce	D88A99A-9		Wa Hi Pr		802	NaXX	K9 V	{ 0 }	(B83+0)	[6954]		5
1704	Ciasiine	E302132-9		Ic Va Lo		100	NaXX	M4 V	{ -2 }	(401+1)	[3158]		13
1709	Rarokohon	C341544-A		He Ni Po		614	NaXX	M9 V M9 V	{ 0 }	(D42-2)	[351B]		10
1713	Eedit	B347420-7	NS	Ni Pa		803	NaXX	G6 V	{ 0 }	(732+0)	[3428]		8
1718	Oafvunge	B375500-8	NS	Ni Ag		200	NaXX	M5 V M6 V	{ 1 }	(543-3)	[7667]		11
1719	Thaod	A5038CF-D		Ic Va Ph Na Pi		913	NaXX	M8 V	{ 2 }	(B75+3)	[AA49]		15
1722	Coniout	D7746AC-2		Ni Ag		802	Yc	M7 V M3 V	{ -2 }	(C51-1)	[4431]		10
1723	Gedoor	C6B0477-8		He Ni		101	Yc	K3 V M7 V	{ -2 }	(734+4)	[1257]		10
1725	Alye	A452522-9	N	Ni Po		500	NaXX	F9 V	{ 0 }	(341+5)	[858D]		8
1726	Grea	D433777-6		Na Po		823	Cr	M9 V	{ -2 }	(361+1)	[7595]		12
1728	Joghongi	B427445-8		Ni		100	Cr	M8 V M9 V	{ -1 }	(C31-1)	[337A]		7
1730	Arsem	A696100-C	N	Lo		522	Cr	K4 V	{ 1 }	(B01+0)	[1269]		11
1731	Oongiinu	C61121A-9	O	Ic Lo		710	KkTw	F5 V F7 V K9 V	{ -1 }	(B11-2)	[115C]		7
1733	Atanerpinti	C310A85-C	M	Hi Na In (minor)	A	325	HvFd	G4 V	{ 3 }	(D9A+0)	[FD28]		12
1734	Gasony	B786506-C		Ga Ni Ag Pr		300	HvFd	M4 V M0 V	{ 2 }	(A46+1)	[674G]		4
1737	Besihng	E546561-5		Ni Ag O:1939		804	HvFd	K4 V M0 V	{ -2 }	(642-5)	[5353]		11
1801	Civirben	D566300-8		Lo		902	NaXX	A9 V F9 V	{ -3 }	(821+0)	[415A]		14
1805	Ilconad	B644478-6		Ni Pa		822	NaXX	A0 V G8 V	{ -1 }	(833-1)	[2373]		12
1806	Toshethar	B412657-D	N	Ic Ni Na		822	NaXX	F8 V K0 V	{ 1 }	(E53+2)	[877D]		12
1807	Ora	B878A96-9		Hi In		801	NaXX	M8 V	{ 3 }	(A9C+0)	[8D67]		9
1808	Estiarplend	C582657-5		Ni Ri		603	NaXX	G8 V	{ -1 }	(254+3)	[A553]		16
1811	Oare	C6559CD-6		Ga Hi		423	NaXX	K7 V M0 V	{ 0 }	(889+0)	[B915]		11
1813	Ere	B21055A-C	N	Ni		700	NaXX	K0 V	{ 1 }	(647+1)	[766D]		12
1814	Dai	B430156-C		De Lo Po		411	NaXX	A6 V	{ 1 }	(901+1)	[127C]		6
1816	Daertohtir	E744788-4		Ag Pi		501	NaXX	M6 V	{ -1 }	(463+1)	[7691]		13
1817	Cesowu	E85A859-9		Wa Ph		901	NaXX	M7 V	{ -1 }	(B75+1)	[573B]		7
1821	Traresill	C532202-B		Lo Po		200	NaXX	M1 V	{ 0 }	(311-1)	[1277]		13
1822	Callit	B402674-9		Ic Va Ni Na		224	NaXX	A1 V	{ 0 }	(A54-1)	[265A]		11
1824	Yasfo	A696685-7		Ni Ag		900	NaXX	M9 V M2 V	{ 0 }	(654-1)	[6654]		7
1831	Cedar	E635759-7				404	NaXX	G2 V	{ -2 }	(968+3)	[3568]		14
1834	Nyenan	B687634-B		Ga Ni Ag Ri		921	HvFd	F5 V	{ 3 }	(758-1)	[8959]		14
1836	Yihsi	D98A745-8		Wa Ri		403	HvFd	K5 V M7 V	{ -1 }	(868+0)	[8626]		10
1837	Lese	E503876-7		Ic Va Ph Na Pi		401	HvFd	M8 V M8 V	{ -2 }	(C73+0)	[9637]		10
1838	Bingi	E565405-7		Ni Pa		922	HvFd	M5 V	{ -3 }	(231-4)	[3142]		11
1839	Tirep	C110515-7		Ni		903	HvFd	M5 V	{ -2 }	(442+1)	[6383]		7
1901	Roren	B6A0510-8		He Ni		402	NaXX	K3 V M5 V	{ -1 }	(742+1)	[5498]		9
1903	Kosse	C75577A-7		Ga Ag		800	NaXX	M6 V M3 V	{ 0 }	(A6C+3)	[4795]		12
1905	Thachos	CAE8656-7		Ni		700	NaXX	M5 V	{ -2 }	(654-3)	[741B]		9
1906	Faschetibene	A537400-A		Ni		911	NaXX	M6 V	{ 1 }	(534+0)	[4599]		10
1908	Todora	D371567-8		He Ni Mr		901	NaXX	M8 V	{ -3 }	(341+2)	[822A]		8
1910	Ilnise	D33399B-5		Hi Na Po		600	NaXX	M9 V	{ -1 }	(485-1)	[A858]		10
1911	Athen	B200000-8		Va Di Di(minor)		022	NaXX	F6 IV	{ -1 }	(C0B+1)	[0000]		13
1912	Beldod	C594200-5		Lo		814	NaXX	G2 V	{ -2 }	(911+3)	[1142]		15
1915	Gzam'xk	A495437-C	K	Ni Pa (minor)		812	KkTw	M6 V M5 V	{ 1 }	(A33-4)	[857D]		13
1916	'rikookut'	B44269A-B	K	He Ni Po		800	KkTw	M1 V M5 V	{ 1 }	(854+2)	[476B]		13
1918	Kagr	A75789A-C	K	Ga Ph Pa		504	KkTw	M8 V M4 V	{ 2 }	(F78-1)	[9A7D]		10
1920	Rookee	D98879A-6		Ag Ri		302	KkTw	M3 V M7 V	{ 0 }	(B67+3)	[5726]		7
1922	Dithet	D400442-8		Va Ni		201	NaXX	M8 V M6 V	{ -3 }	(731+3)	[2157]		8
1923	Dixeba	E5A0731-7		He		903	NaXX	G0 V	{ -2 }	(465+3)	[9544]		7
1925	Ise	D465354-5		Lo		301	Cr	K5 V	{ -3 }	(521-2)	[2187]		6
1926	Nomi	A95A665-D		Wa Ni O:2130		800	Cr	K8 V	{ 1 }	(957+2)	[571F]		10
1928	Ifeon	E200355-8		Va Lo		323	Cr	K5 V M9 V	{ -3 }	(F21-1)	[1159]		15
1930	Noneboes	C380478-6		De Ni		513	Cr	G3 V	{ -2 }	(433+3)	[4265]		10
1932	Ikasi	C99A120-B		Wa Lo		120	NaXX	M2 V	{ 0 }	(D01+1)	[119C]		6
1933	Nehpa	B100521-9	M	Va Ni		225	HvFd	F5 V K1 V	{ 0 }	(H45-2)	[759A]		16
1934	Ganyup	B97A786-8		Wa Pi		702	HvFd	A6 V	{ 0 }	(868-2)	[5726]		9
1935	Hicongengiso	D737465-3	M	Ni (minor) O:1939	A	704	HvFd	K7 V	{ -3 }	(633-3)	[4133]		16
1937	Zepes	E9A4851-7		Fl Ph		100	HvFd	M6 V	{ -2 }	(777+2)	[B637]		7
1939	Bimihm	A788751-B	E	Ag Ri		322	HvFd	G3 V M9 V	{ 4 }	(C6A+1)	[7B59]		8
2001	Gensaa	B100543-9		Va Ni		200	NaXX	M4 V	{ 0 }	(C44-4)	[6578]		9
2002	Ae	C64759A-4		Ni Ag		800	NaXX	A1 V K6 V	{ -1 }	(645+0)	[4431]		10
2003	Vellos	A5549D9-B		Hi		201	NaXX	M1 V M7 V	{ 3 }	(78B+0)	[6C1A]		8
2004	Iiht	A9A5388-B	NS	Fl Lo		414	NaXX	G9 V M4 V	{ 2 }	(C21+3)	[255B]		12
2006	Ise	B485354-D	N	Lo		735	NaXX	K7 V	{ 1 }	(E21+3)	[343D]		21
2007	Frioci	B1408AC-9		De Ph Pi Po		300	NaXX	M2 V	{ 1 }	(678-1)	[797C]		5
2011	Deja	C644101-8		Lo		100	NaXX	M7 V M4 V	{ -2 }	(701+1)	[3128]		7
2016	Kurr	A5A153A-E	K	Fl He Ni		700	KkTw	F7 V	{ 1 }	(742+1)	[663G]		10
2017	Eex!gna	E64411A-7		Lo		820	KkTw	G0 V	{ -3 }	(B01+3)	[1168]		8
2018	Krur'kragn!	E200000-0		Va Ba		022	KkTw	A8 V	{ -3 }	(A00+1)	[0000]		12
2019	Krakrib	A99911A-D		Lo		912	KkTw	K7 V M5 V A0 V A4 V	{ 1 }	(901+3)	[124G]		9
2021	Oriir!	A44569A-D	K	Ni Ag		213	KkTw	M9 V M1 V	{ 2 }	(B57-1)	[488B]		17
2023	Thefoni	C54877A-7		Ag Pi		811	NaXX	G4 V M6 V	{ 0 }	(762+0)	[3747]		8
2027	Loin	C968732-3		Ag Ri		515	Cr	M8 V M1 V	{ 1 }	(865+3)	[7857]		10
2029	Horu	E570765-6		De He Pi O:2130		223	Cr	K5 V	{ -2 }	(B66+5)	[9546]		14
2030	Thesou	E567433-6		Ni Pa		300	Cr	M9 V M9 V	{ -3 }	(632-5)	[7146]		4
2032	Weregre	B644736-7		Ag Pi (minor)	A	103	HvFd	M3 V M4 V	{ 1 }	(968+1)	[A857]		12
2033	Bengak	A314511-A		Ic Ni		801	HvFd	M9 V A0 V	{ 1 }	(846-3)	[167E]		6
2036	Royrehk	B527766-B		Pi O:1939		100	HvFd	K9 II D	{ 2 }	(469-2)	[5927]		7
2037	Derehs	A868765-9		Ag Ri O:1939		724	HvFd	F3 V K0 V	{ 3 }	(F6E+2)	[6A45]		19
2039	Thalalb	B6B0752-8		He		900	HvFd	M6 V	{ 0 }	(A64+0)	[A748]		11
2040	Loondire	E544266-4		Lo (minor) O:1939	A	500	HvFd	M2 V G2 V	{ -3 }	(611-5)	[6152]		8
2101	Enell	A572220-9	NS	He Lo		810	NaXX	G3 V	{ 1 }	(611-2)	[437C]		13
2102	Roheud	D887696-1		Ga Ni Ag Ri		700	NaXX	M1 V	{ -1 }	(B55+3)	[2596]		6
2106	Iiana	E100999-9		Va Hi Na In		501	NaXX	M0 V	{ 1 }	(689-2)	[BA4C]		14
2107	Anie	E676454-5		Ni Pa		200	NaXX	M3 V	{ -3 }	(731-2)	[7162]		7
2109	Shear	X170210-3		De Lo		102	NaXX	M1 V	{ -3 }	(411+0)	[1113]		11
2111	Etacha	A441300-F	N	He Lo Po		201	NaXX	M4 V M3 V	{ 1 }	(B21+3)	[144H]		14
2112	Otouck	C100AB9-D		Va Hi Na In		104	NaXX	M9 V	{ 3 }	(A96-2)	[8D5C]		10
2114	!xkii	C97953A-A		Ni		323	KkTw	K3 V	{ 0 }	(D43-3)	[4589]		14
2116	Guut	B54853A-A		Ni Ag		303	KkTw	K6 V M3 V	{ 2 }	(848+3)	[775D]		12
2117	Egaar't!rr	A97A21A-E		Wa Lo		301	KkTw	K7 V	{ 1 }	(911+1)	[634C]		9
2124	Liik'kreexku	C64153A-9	O	He Ni Po		604	KkTw	M1 V	{ -1 }	(E40+0)	[844B]		13
2125	Artzain	C5A3977-6		Fl Hi In		302	NaXX	K7 V	{ 1 }	(585+3)	[9A13]		8
2128	Thuoxe	A84A634-A		Wa Ni		213	NaXX	A6 V	{ 1 }	(B57-4)	[179D]		12
2130	Telouot	A95A6CA-D		Wa Ni		713	Cr	K3 V	{ 1 }	(A55-2)	[572D]		13
2131	Guurr!'rr	D48369A-7	O	Ni Ri		603	KkTw	M6 V	{ -2 }	(750+1)	[B487]		10
2132	Fodo	C732454-A		Ni Po		513	NaXX	M1 V	{ 0 }	(B33-1)	[143B]		15
2135	Nolidh	E584585-5		Ni Ag Pr		600	HvFd	M9 V	{ -2 }	(640-1)	[1381]		9
2138	Dimbel	C300203-9		Va Lo		910	HvFd	M0 V	{ -1 }	(611+2)	[31A6]		11
2139	Letak	B120567-9	M	De Ni Po (minor) O:1939	A	300	HvFd	A6 V	{ 0 }	(245+0)	[8548]		6
2140	Ninu	A344583-A	K	Ni Ag		911	HvFd	G8 V A0 V	{ 2 }	(B45+0)	[273D]		10
2201	Ouound	A766557-9		Ga Ni Ag Pr		115	NaXX	K0 V	{ 1 }	(E42-3)	[6627]		12
2206	Woiar	D210578-8		Ni		400	NaXX	K8 V M1 V	{ -3 }	(241-3)	[426A]		5
2211	Kar'k!b	E6A0000-0		He Ba		020	KkTw	K7 V	{ -3 }	(900+1)	[0000]		14
2213	Ireer'niit	A77343A-C	K	Ni		102	KkTw	K5 V	{ 1 }	(A32+0)	[756E]		12
2214	'kukr	C662A9A-C		Hi		522	KkTw	M5 V M9 V	{ 2 }	(999-4)	[6C5C]		12
2216	Errik'k	C65469A-8	O	Ni Ag		810	KkTw	M2 V M7 V	{ -1 }	(953+3)	[4527]		6
2217	Rr'gheegni	C77643A-9	O	Ni Pa		414	KkTw	M7 V M5 V	{ -1 }	(C35+3)	[5346]		13
2219	R'ng	E220000-0		De Ba Po		000	KkTw	M0 V M5 V	{ -3 }	(700-3)	[0000]		5
2221	Kr'kur	A32143A-F	O	He Ni Po		724	KkTw	G6 V	{ 1 }	(H36-1)	[456H]		16
2222	Xr!!kitukiit	A48089A-D		De Ph Ri		700	KkTw	M4 V	{ 3 }	(97A-1)	[9B3G]		11
2223	Kru	C88A69A-A		Wa Ni Ri		102	KkTw	G8 V M7 V	{ 1 }	(656+3)	[6778]		11
2225	Kaag	D45699A-9	O	Hi		502	KkTw	M5 V M5 V	{ 0 }	(D88-4)	[B995]		7
2226	Muumbi	E838000-0		Ba		020	KkTw	M8 V M2 V	{ -3 }	(C00+3)	[0000]		14
2228	Heetha	B7776B7-8	N	Ni Ag		822	NaXX	G7 V	{ 0 }	(955-5)	[766B]		8
2230	Genses	A575632-B		Ni Ag		523	NaXX	G7 V K0 V	{ 2 }	(E56+1)	[6869]		14
2232	Analy	XAD8330-4		Lo	R	701	NaXX	M1 V	{ -3 }	(A21+0)	[1172]		9
2233	Esae	C32072A-5	M	De He Na Pi Po (minor)	A	413	HvFd	A5 V	{ -1 }	(468-2)	[86A3]		11
2234	Lofas	C7B4966-7		Fl Hi In O:2334	A	302	HvFd	G4 V	{ 1 }	(58B+4)	[9A53]		11
2304	Rierou	E100889-6		Va Ph Na Pi		202	NaXX	M2 V	{ -2 }	(374+3)	[3646]		14
2306	Eda	A634472-9		Ni		621	NaXX	M9 V	{ 0 }	(D35-5)	[5479]		9
2308	Inoerpar	C8A8577-6		Fl Ni		103	NaXX	M1 V	{ -2 }	(640+3)	[4398]		11
2309	Rikr	B49589A-B	K	Ph Pa Pi		800	KkTw	M0 V M1 V	{ 2 }	(279-2)	[9A5D]		6
2310	'xikrar	C66853A-9		Ni Ag Pr		123	KkTw	F0 V M2 V	{ 0 }	(A46-2)	[3588]		14
2311	Xt'n	EA7A000-0		Oc Ba		023	KkTw	M8 V K9 V	{ -3 }	(900+0)	[0000]		13
2312	Nak	E100000-0		Va Ba		000	KkTw	K1 III M5 V	{ -3 }	(C00+0)	[0000]		8
2313	Ureerrer'rrux	B44589A-B	K	Ph Pa Pi		504	KkTw	K5 V A8 V K2 V M1 V	{ 2 }	(97E+0)	[9A2C]		14
2314	Gh'xk	C786A9A-C	O	Ga Hi		400	KkTw	M5 V	{ 2 }	(796+0)	[6C7E]		5
2316	Arengahkik	C46389A-9		Ph Ri		100	KkTw	M4 V M1 V	{ 1 }	(A78-1)	[595A]		10
2317	K'm'k	D55169A-6	O	Ni Po		201	KkTw	M8 V M8 V	{ -3 }	(950-3)	[5356]		11
2319	Kulaarr	EA8A43A-9		Oc Ni		123	KkTw	M1 V	{ -2 }	(B32-1)	[423A]		15
2320	Ghuur	B85879A-A		Ag		201	KkTw	M6 V	{ 3 }	(A6B-3)	[4A5D]		6
2321	X'k	B73743A-B	K	Ni		100	KkTw	G7 V	{ 1 }	(835+3)	[4518]		5
2326	Aarur	E404000-0		Ic Va Ba		000	KkTw	M7 V	{ -3 }	(700+1)	[0000]		6
2327	'ghuxrit!	C26069A-9		De Ni Ri		220	KkTw	G4 V M1 V	{ 0 }	(952-1)	[6687]		8
2328	Trukrik	B88753A-B		Ga Ni Ag Pr		224	KkTw	G0 V	{ 2 }	(H44-1)	[2769]		17
2332	Delistaht	E100213-6		Va Lo		214	NaXX	G0 V	{ -3 }	(411-3)	[1154]		14
2334	Zehruny	A574406-A	E	Ni Pa		100	HvFd	M7 V M9 V	{ 1 }	(537+0)	[1566]		3
2337	Behzul	B95A643-C		Wa Ni		601	HvFd	M9 V	{ 1 }	(755+4)	[876D]		12
2339	Zeyehr	C745405-8		Ni Pa		902	HvFd	K0 V M3 V	{ -2 }	(C30+0)	[428A]		12
2340	Zenda	C636503-7		Ni		202	HvFd	F3 V	{ -2 }	(742+0)	[53A4]		10
2401	Iliht	A6A7685-8		Fl Ni		422	Lx	G8 V	{ -1 }	(854-2)	[5577]		11
2402	Tellder	B000721-D		As Va Na Pi		713	Lx	G6 V	{ 2 }	(A6A+1)	[995E]		13
2405	Edwi	BAE9533-A		Ni		602	NaXX	K1 V M8 V	{ 1 }	(446+3)	[665C]		9
2407	Coua	A221630-C	N	Ni Na Po		824	NaXX	K2 V	{ 1 }	(F55+1)	[776E]		13
