Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
1029	Uiereioiw	B4A5365-B	Fl Lo Fr O:0928	{ 1 }	(821+1)	[3469]	-	-	-	111	10	AsT8	M3 V M3 V M5 V
1030	Haihoaei	E531688-7	Na Ni Po Px	{ -3 }	(452+2)	[63A6]	-	-	-	233	15	AsMw	K6 V
1121	Reekheah	B6207A7-B	De He Na Pi Po Tz	{ 2 }	(B66+1)	[A97D]	-	T	-	534	10	AsT6	M0 V M1 V
1123	Kistu	C410759-9	Na Pi Sa	{ 0 }	(764+1)	[574A]	-	-	-	100	7	AsVc	G4 V
1125	Alaea	D755486-7	Ga Ni Pa	{ -3 }	(930-1)	[6153]	-	-	-	112	8	AsVc	G0 V K9 V
1126	Hteeiw	B300496-C	Ni Va Co Tz	{ 1 }	(A36+1)	[457F]	-	-	-	202	10	AsTv	M3 V M4 V
1129	Hlahtaai	B41098B-B	Hi In Na Co	{ 4 }	(B87-3)	[8D58]	-	-	-	304	10	AsWc	G3 V K7 V
1222	Hweaheseil	C79968C-9	Ni Da	{ -1 }	(B51+1)	[664A]	-	R	A	130	12	AsWc	K7 V
1224	Wewihyolr	C51068A-9	Na Ni Co Tz	{ -1 }	(A53-4)	[5646]	-	R	-	403	11	AsWc	M0 V
1229	Aeal	B410699-A	Na Ni Co Tz	{ 1 }	(856-3)	[775B]	-	R	-	522	13	AsWc	M0 V M5 V
1230	Kauhoilehwei	B52048B-9	De He Ni Po Tz	{ 0 }	(936-1)	[358D]	-	T	-	510	9	AsT3	M2 V M8 V
1324	Truifuilr	E878757-7	Ag Pi	{ -1 }	(668+2)	[6687]	-	-	-	232	12	AsWc	K8 V
1326	Ayuhiy	A9B648B-A	Fl Ni Co Tz	{ 1 }	(B35-1)	[1578]	-	T	-	704	16	AsTv	M2 V M8 V
1329	Khteioi	B556116-B	Lo	{ 1 }	(901+1)	[128D]	-	R	-	402	12	AsT0	G7 V M4 V
1330	Eiheihekh	C200887-A	Na Ph Pi Va Co Sa	{ 1 }	(97B+3)	[8956]	-	-	-	111	12	AsTv	F0 V
1423	Aohraho'	C589485-7	Ni Fr	{ -2 }	(233+1)	[6267]	-	-	-	131	10	AsTv	M0 V
1425	Seiliktau	E100786-7	Na Pi Va Ho	{ -2 }	(567+4)	[7555]	-	-	-	101	13	AsMw	F1 V
1428	Esekhoh	E78A898-8	Ph Ri Wa Co Lk Sa	{ -1 }	(C74+1)	[C96B]	-	-	-	123	13	AsMw	K1 V
1429	Htileh	C684476-9	Ni Pa	{ -1 }	(431-2)	[5459]	-	-	-	301	8	AsSc	G7 V
1430	Hkaiyowi'	A986257-D	Lo Co Tu	{ 1 }	(A11+2)	[635D]	-	T	-	801	10	AsT6	G8 V G8 V
1523	Yahyeh	E300216-7	Lo Va Co	{ -3 }	(B10-3)	[3147]	-	-	-	311	13	AsSc	G1 V
1525	Yoeiwakhel	A000589-B	As Ni Va	{ 1 }	(A46+1)	[963D]	-	-	-	112	12	AsWc	M3 V M8 V
1530	Wye'e	E6B4488-8	Fl Ni Px Co Tz	{ -3 }	(733+1)	[1177]	-	-	-	802	13	AsMw	M2 V
1622	Kaooireah	AAB4678-C	Fl Ni Px	{ 1 }	(C56+4)	[A75D]	-	T	-	203	8	AsSc	G8 V
1623	Hlahyuhah	C54475A-9	Ag Pi	{ 1 }	(H69+2)	[598A]	-	-	-	332	12	AsTv	M1 V M6 V M9 V
1629	Alaw	B4005A7-9	Ni Va Co Tz	{ 0 }	(C45-1)	[6568]	-	R	-	802	10	AsVc	M0 V
1724	Oiwakhye	C100366-7	Lo Va Co Tz O:1922	{ -2 }	(920-5)	[11A5]	-	-	-	702	11	AsMw	M1 V M7 V
1727	Treioielyeh	D200897-8	Na Ph Pi Va Ho	{ -2 }	(B73+1)	[6849]	-	-	-	102	13	AsVc	F3 V M2 V
1730	Heisayaw	C410285-B	Lo Co Tz	{ 0 }	(610-1)	[129C]	-	-	-	620	11	AsT6	M3 V
1822	Tleitlaah	D000594-7	As Ni Va Co	{ -3 }	(840+1)	[9235]	-	R	-	111	9	AsVc	M3 V M5 V
1824	Tyaei	E677656-7	Ag Ni	{ -2 }	(A52+1)	[A65B]	-	-	-	104	10	AsVc	M2 V M4 V
1826	Easeea	E410A74-B	Hi In Na Fo	{ 2 }	(C97+4)	[EC49]	-	-	R	223	13	AsSc	K9 V
1921	Oiwea	B400687-9	Na Ni Va Co Tz	{ 0 }	(955-2)	[A689]	-	-	-	403	12	AsTv	M3 V M9 V
1922	Iywela	B310987-E	Hi In Na	{ 4 }	(B88-5)	[DD5H]	-	R	-	101	10	AsMw	G1 V
1926	Felryuhtyew	C59A449-9	Ni Wa Co Tz	{ -1 }	(534+4)	[936C]	-	R	-	602	10	AsVc	M2 V
1927	Iwea'i	X688554-4	Ag Ni Pr Fo (Ulothyes)	{ -2 }	(A40-3)	[6359]	-	-	R	603	15	AsMw	K4 V
2024	Akhouserl	C768987-A	Hi Pr	{ 2 }	(D89-1)	[8B4D]	-	-	-	424	12	AsWc	G3 V G6 V
2028	Ealroiw	B000576-9	As Ni Va	{ 0 }	(946+1)	[7545]	-	R	-	302	14	AsSc	G7 V
2122	Hlaasuah	E69A648-8	Ni Wa	{ -3 }	(B53+1)	[2499]	-	-	-	220	9	AsVc	K3 V
2124	Kiiyra	C300165-7	Lo Va Co O:2225	{ -2 }	(A00+2)	[2128]	-	-	-	300	12	AsSc	A5 V A7 V
2125	Ktiiyo	E3A8169-8	Fl Lo Tz O:2225	{ -3 }	(300+3)	[1144]	-	-	-	300	12	AsSc	M3 V M6 V
2128	Eeakelr	B9A338B-A	Fl Lo Tz	{ 1 }	(A21+4)	[74AC]	-	R	-	131	15	AsMw	M1 V
2129	Yuryesai	C7CA746-B	Fl Sa	{ 1 }	(D67-1)	[A85D]	-	-	-	901	9	AsTv	G9 V
2225	Yukhouyu	C20097B-C	Hi In Na Va Sa	{ 3 }	(788+1)	[6CAD]	-	R	-	701	13	AsSc	F5 V D
2227	Ouhwelai	A9D6778-D		{ 2 }	(C67-1)	[794E]	-	T	-	232	12	AsSc	G3 V K2 V
2230	Aoye	X100000-0	Ba Va Co Tz Fo	{ -3 }	(800-5)	[0000]	-	-	R	002	13	AsXX	M3 V M3 V
2322	Uawawoirai	E543596-7	Ni Po	{ -3 }	(943-3)	[82AA]	-	-	-	101	10	AsWc	F3 V
2323	Eale'	C100648-B	Na Ni Va Co	{ 0 }	(D52+4)	[466C]	-	-	-	210	11	AsVc	G1 V
2326	Asyo	X400000-0	Ba Va Co Tz Fo	{ -3 }	(C00-5)	[0000]	-	-	R	030	14	AsXX	M0 V M4 V
2328	Itlyel	B400473-B	Ni Va Tz	{ 1 }	(A33-1)	[952A]	-	T	-	111	8	AsSc	M0 V M9 V
2329	Koisaau	E9EA589-A	Ni Wa Co	{ -1 }	(841+1)	[142D]	-	-	-	100	5	AsTv	G4 V
2426	Khiiyouuah	D4A6984-A	Fl Hi In Ho Sa	{ 2 }	(985-2)	[EB1B]	-	R	-	102	7	AsVc	G9 V K0 V
2427	Iykhir	C543894-8	Ph Pi Po	{ -1 }	(878-1)	[795A]	-	-	-	222	11	AsT0	G2 V
2430	Yelrar	B676749-A	Ag Pi	{ 3 }	(B6C-4)	[3A7E]	-	R	-	402	7	AsWc	M0 V
2521	Tlasaoiy	D520162-8	De He Lo Po Co Tz O:2720	{ -3 }	(A00+1)	[3166]	-	-	-	324	14	AsVc	M3 V M8 V M8 V
2528	Iyruea	A667586-D	Ag Ga Ni Pr	{ 2 }	(A44+1)	[478E]	-	-	-	302	13	AsT3	G8 V G8 V
2625	Eai'erl	CA9678A-8	Ag Pi	{ 0 }	(867+1)	[787D]	-	-	-	403	13	AsWc	K4 V
2626	Khtaufiykhas	D400978-A	Hi In Na Va	{ 2 }	(885+2)	[BB3E]	-	-	-	400	9	AsSc	K7 V M5 V
2627	Wyehkehesaih	A789783-D	Ri Ho	{ 3 }	(A6E-1)	[6A5F]	-	T	-	502	9	AsT8	F8 V
2629	Teawohyaarl	C410594-B	Ni Lk Sa	{ 0 }	(843+1)	[1549]	-	T	-	112	10	AsT6	K9 V
2724	Yaah	B830548-9	De Ni Po Co Tz	{ 0 }	(B46+2)	[753B]	-	T	-	633	18	AsTv	M0 V
2726	Uai	C86A543-8	Ni Pr Wa	{ -2 }	(843+1)	[5396]	-	-	-	101	9	AsVc	G4 V G4 V
2727	Ehrea	B767347-9	Ga Lo Co Tu Lk Sa	{ 0 }	(C20-3)	[1315]	-	-	-	510	8	AsT4	G9 V K6 V
2728	Ktaae	E6109A7-9	Hi In Na Ho	{ 1 }	(A89+3)	[8B7B]	-	-	-	403	11	AsT6	G4 V K2 V K4 V
2729	Haihaiwe	B7B9696-C	Fl Ni	{ 1 }	(D55+2)	[876C]	-	-	-	113	13	AsT4	K4 V K4 V
2821	Ikhorieakh	E89A368-9	Lo Wa Tz O:2823	{ -2 }	(F20+1)	[1169]	-	-	-	332	10	AsSc	M2 V
2823	Easae	A100A7A-E	Hi In Na Va Co	{ 5 }	(89D+1)	[CF7G]	-	RT	-	201	7	AsSc	K0 V
2825	Iairei	E4A5386-8	Fl Lo Px Tz	{ -3 }	(820+1)	[813B]	-	-	-	701	8	AsTv	M1 V M5 V
2922	A'yueihkoarl	C89A458-9	Ni Wa Ho Tz	{ -1 }	(C32-1)	[2338]	-	T	-	122	12	AsT1	K9 V BD
2927	Toiriyw	B8BA972-D	Fl Hi In Co	{ 4 }	(887+2)	[AE8B]	-	R	-	601	13	AsSc	G2 V
3021	Khtalre	E7B638A-8	Fl Lo Sa	{ -3 }	(720+2)	[117A]	-	-	-	702	11	AsMw	M3 V
3023	Elraolease	B300253-C	Lo Va Sa	{ 1 }	(911+1)	[331B]	-	R	-	723	13	AsTv	M1 V M9 V
3024	Hwateih	B4A35AB-B	Fl Ni Co Tz Da	{ 1 }	(D42-1)	[965E]	-	-	A	121	11	AsVc	M3 V
3029	Stoktyetla	A4A4678-C	Fl Ni Px Sa	{ 1 }	(G54-1)	[576D]	-	R	-	133	13	AsSc	G2 V
3121	Hkeawah	B00047B-9	As Ni Va	{ 0 }	(735+3)	[6479]	-	R	-	803	15	AsSc	F7 V
3122	Awoa'a	B20036A-B	Lo Va Tz O:2823	{ 1 }	(921-4)	[3439]	-	-	-	201	13	AsSc	M2 V M2 V
3123	Ahtea	AAB7788-C	Fl	{ 2 }	(B69-4)	[999E]	-	T	-	504	9	AsT8	G2 V
3124	Hruarlyosir	D4A8897-8	Fl Ph Fr Lk Sa	{ -2 }	(677+1)	[872A]	-	R	-	300	8	AsMw	M1 V
3128	Feyuea	A000216-C	As Lo Va	{ 1 }	(811-4)	[134A]	-	-	-	902	12	AsSc	M2 V M3 V M9 V
3129	Iyrleh	E41058C-7	Ni Tz Da	{ -3 }	(742-2)	[2299]	-	-	A	401	9	AsTv	M3 V
3130	Tesea'ailr	C621365-9	He Lo Po Tz O:2927	{ -1 }	(A20+3)	[2266]	-	-	-	113	12	AsSc	M1 V
3222	Etea	D410168-7	Lo Co O:2927	{ -3 }	(700+3)	[114A]	-	-	-	111	14	AsSc	F1 V G9 V
3226	Ouekhea	B542459-C	He Ni Po Co	{ 1 }	(D33+1)	[456D]	-	T	-	813	14	AsTv	K7 V
3228	Roi'ai'erl	A300438-A	Ni Va Tz	{ 1 }	(733+2)	[454A]	-	R	-	112	9	AsMw	M1 V
3229	Asealr	A620154-A	De He Lo Po Lk Sa	{ 1 }	(701-4)	[1178]	-	R	-	401	6	AsMw	M0 V M5 V
0131	Ilryeka	E58A86A-8	Ph Ri Wa Ho Tz O:0231	{ -1 }	(F76-1)	[7869]	-	-	-	634	14	NaAs	K6 V M7 V
0137	Oaaah	C63188B-9	Na Ph Po Ho Sa	{ 0 }	(A76+2)	[896C]	-	K	-	501	8	NaAs	G3 V
0139	Ahkahouw	D6A757A-8	Fl Ni Co Tz	{ -3 }	(643-3)	[7458]	-	-	-	312	10	NaAs	M0 V M9 V
0140	Ayeh	X998000-0	Ba Tz Fo	{ -3 }	(200-5)	[0000]	-	-	R	001	11	NaXX	M0 V
0231	Hkai	D3A89A6-A	Fl Hi In Ho	{ 2 }	(A8E-2)	[5B87]	-	-	-	331	9	NaAs	G5 V
0232	Aiaika	C57A885-9	Ph Pi Wa	{ 1 }	(C7A-5)	[494A]	-	KM	-	601	8	NaAs	K2 V
0233	Khtewouwa	A4A4436-D	Fl Ni Px Co Tz	{ 1 }	(837-5)	[4549]	-	-	-	602	9	NaAs	M0 V M0 V
0234	Hrakhah	C855666-8	Ag Ga Ni O:0231	{ -1 }	(B55+1)	[A75A]	-	-	-	232	16	NaAs	K6 V
0240	Arlah	D0007B6-7	As Na Pi Va	{ -2 }	(363-3)	[856A]	-	-	-	123	12	NaAs	G0 V
0332	Tlai	B77A636-9	Ni Wa	{ 0 }	(E56-1)	[376E]	-	-	-	134	19	NaAs	K1 V M1 V
0333	Akha'uiti	D669167-7	Lo O:0231	{ -3 }	(300+3)	[2155]	-	-	-	230	10	NaAs	F0 V
0334	Earai	C400686-A	Na Ni Va Ho	{ 0 }	(B54+1)	[669D]	-	K	-	100	6	NaAs	G8 V
0339	Eieais	B400388-8	Lo Va Co Tz	{ -1 }	(420+1)	[1267]	-	-	-	801	7	NaAs	M2 V
0432	Htiy	D68A304-6	Lo Wa Tz	{ -3 }	(420+4)	[1162]	-	-	-	114	13	NaAs	M3 V M3 V
0433	Tyareis	B661305-8	Lo	{ -1 }	(520+1)	[121B]	-	-	-	301	5	NaAs	G3 V
0435	Auyel	E310205-7	Lo Tz Fo	{ -3 }	(810+1)	[3135]	-	-	R	433	18	NaAs	M0 V
0438	Htyekhta	E777896-6	Pa Ph Pi Co Tu	{ -2 }	(B77+2)	[671B]	-	-	-	233	14	NaAs	K9 V M7 V
0537	Uaifa	C100416-8	Ni Va Lk Sa	{ -2 }	(E31-2)	[5229]	-	-	-	524	15	NaAs	M0 V
0538	Alea'erl	C9CA236-9	Fl Lo Tz	{ -1 }	(C10+3)	[218B]	-	K	-	812	13	NaAs	M1 V M4 V M8 V
0540	Eaaoleaha	D66A865-8	Ph Ri Wa Ho Tz O:0640	{ -1}	(374+1)	[C978]	-	-	-	400	7	NaAs	K2 V
0631	Eiseih	D500447-8	Ni Va	{ -3 }	(D30+4)	[314A]	-	-	-	103	9	NaAs	A1 V
0634	Uhrei'iyhlaol	D578527-7	Ag Ni Ho	{ -2 }	(541+2)	[A338]	-	-	-	502	9	NaAs	F3 V
0640	Fearal	B77825A-A	Lo Ho Tz	{ 1 }	(B11-3)	[1358]	-	-	-	101	13	NaAs	K9 V M6 V
0731	Fuiao	B89AAC7-D	Hi In Wa Co	{ 5 }	(B97-4)	[AF2A]	-	KM	-	330	10	NaAs	G4 V M7 V
0734	Aoihfeikhoaw	E9A4326-8	Fl Lo Px Tz	{ -3 }	(720+1)	[2135]	-	-	-	122	12	NaAs	M0 V
0736	Stiy'auhaiw	C0009C7-D	As Hi In Na Va	{ 3 }	(58B-3)	[9C4E]	-	K	-	102	6	NaAs	G1 V K3 V
0738	Eaooi'a	D540164-6	De He Lo Po Co Tz O:0736	{ -3 }	(600+1)	[3187]	-	-	-	602	9	NaAs	M3 V M4 V
0831	Uila	B9DA637-D	Ni Wa Co	{ 1 }	(C56+2)	[575F]	-	-	-	703	13	NaAs	K9 V M3 V
0836	Ioikhi	A400549-C	Ni Va Lk Sa	{ 1 }	(944-1)	[166A]	-	-	-	122	12	NaAs	K9 V
0935	Ahrao	X551973-4	Hi Po Fo	{ -1 }	(B88-4)	[A815]	-	-	R	201	6	NaAs	K8 V
0937	Wea'yurl	C4A945A-B	Fl Ni Tz	{ 0 }	(834+4)	[3469]	-	K	-	513	11	NaAs	M0 V M6 V
0938	Eahualearl	C410796-A	Na Pi	{ 1 }	(867-2)	[486D]	-	-	-	630	12	NaAs	G1 V
0940	Ahao'	B647277-B	Lo Co Tu	{ 2 }	(B12-2)	[248F]	-	KM	-	120	12	NaAs	G8 V
1031	Yueaiy	E65569A-6	Ag Ga Ni	{ -2 }	(853+1)	[A456]	-	-	-	203	8	AsWc	G9 V K5 V
1034	Ufeiyu	C530477-A	De Ni Po	{ 0 }	(B33-3)	[5458]	-	-	-	202	9	AsSc	K8 V K9 V
1035	Iftarl	X583000-0	Ba Lk Sa Fo	{ -3 }	(400-5)	[0000]	-	-	R	003	16	AsXX	G7 V K1 V
1037	Eikeitliy'ei'	C4A6305-9	Fl Lo Co Tz	{ -1 }	(820+1)	[5238]	-	-	-	812	12	NaAs	M0 V
1038	Lyehfiiywiy	D4A5788-8	Fl Co	{ -2 }	(867-4)	[4767]	-	-	-	313	12	NaAs	G4 V G6 V K5 V
1039	Auarea'	B300227-B	Lo Va Co Tz	{ 1 }	(C11+1)	[433D]	-	-	-	412	13	NaAs	M0 V
1132	Tuiktea'earl	E764987-8	Hi Pr Co Tu	{ -1 }	(688+1)	[7AAD]	-	-	-	400	8	AsT9	K8 V
1233	Iylaw	D532976-9	Hi Na Po Co Tz	{ 0 }	(C86-1)	[BA17]	-	T	-	832	13	AsSc	M1 V M2 V
1238	Ateal	D73278A-7	Na Po Ho	{ -2 }	(667-2)	[4578]	-	-	-	202	12	AsVc	G4 V BD
1240	Sehikh	X6A6000-0	Ba Fl LkSa Fo	{ -3 }	(600-5)	[0000]	-	-	R	012	13	NaXX	G4 V
1331	Taearleihiw	B310597-B	Ni	{ 1 }	(B43-2)	[864D]	-	R	-	113	14	AsWc	K5 V M6 V
1333	Hraiwaeis	A997489-D	Ni Pa Co Tu Fr	{ 1 }	(A35+4)	[354F]	-	R	-	104	12	AsWc	M2 V
1336	Aoiyeua	A410687-E	Na Ni	{ 1 }	(754-3)	[579C]	-	-	-	103	7	AsVc	F8 V K6 V
1431	Khyeriyfaea	E310788-8	Na Pi Sa	{ -2 }	(A65+3)	[76AD]	-	-	-	104	11	AsWc	G6 V M3 V M4 V M4 V
1432	Oleh	C544586-9	Ag Ni Sa	{ 0 }	(845-3)	[965B]	-	T	-	702	11	AsTv	M1 V M7 V
1532	Ulakhehalr	C787772-8	Ag Ga Ri	{ 1 }	(56D+1)	[9A8D]	-	T	-	202	14	AsSc	F3 V G5 V
1533	Ao'iy	B4A755A-9	Fl Ni Fr Lk Sa	{ 0 }	(B45+3)	[4515]	-	-	-	602	11	AsTv	M3 V M3 V
1535	Ehiyw	C4A8596-9	Fl Ni Co Sa	{ -1 }	(A42-2)	[4485]	-	R	-	430	13	AsWc	G4 V G4 V
1537	Yukhye'ye	A957169-A	Lo Lk Sa O:1838	{ 1 }	(B01+2)	[124E]	-	-	-	803	14	AsT0	G2 V G3 V
1540	Khoihu	D676744-6	Ag Pi	{ -1 }	(B6A-2)	[8626]	-	-	-	530	11	AsVc	F2 V G0 V
1632	Eaya	A530547-C	De Ni Po Co Tz	{ 1 }	(845-3)	[465A]	-	R	-	414	15	AsMw	M3 V M3 V
1636	Yeeir	A699599-B	Ni Co	{ 1 }	(C44+3)	[468E]	-	R	-	922	16	AsWc	K5 V K7 V M0 V M1 V
1640	Aweaiy	BA9A878-9	Oc Ph Pi	{ 2 }	(F79+2)	[8B4E]	-	RT	-	633	16	AsSc	G5 V G5 V
1732	Aehou'	A410589-E	Ni	{ 1 }	(B45-3)	[465E]	-	R	-	901	12	AsWc	M2 V
1734	Yakhtei'	A300688-E	Na Ni Va Sa	{ 1 }	(C52+5)	[374B]	-	-	-	112	8	AsWc	F7 V
1735	Tyawulealr	C400367-7	Lo Va Co Tz O:1834	{ -2 }	(720+3)	[513B]	-	-	-	304	9	AsMw	M2 V M3 V
1739	Ekhyeaoai	C530849-9	De Na Ph Po	{ 0 }	(F78-3)	[998C]	-	R	-	932	12	AsTv	K9 V M5 V M5 V
1740	Kherusui	A757877-C	Ga Pa Ph	{ 2 }	(478-3)	[8AAA]	-	R	-	600	9	AsSc	G7 V
1832	Hryakheilr	A0006AC-B	As Na Ni Va Fo	{ 1 }	(954+1)	[573C]	-	-	R	600	10	AsVc	G5 V
1834	Eahkauweatea	B400736-B	Na Pi Va	{ 2 }	(B68+1)	[C957]	-	R	-	502	13	AsMw	K7 V D
1835	Katatyo	A776594-D	Ag Ni Sa	{ 2 }	(C43-5)	[376E]	-	R	-	122	12	AsVc	K5 V
1837	Kiyai	B667364-B	Ga Lo Sa O:1838	{ 2 }	(922-1)	[351G]	-	RT	-	102	12	AsT0	M1 V
1838	Hfiyeiyohkye	B7746A5-A	Ag Ni	{ 2 }	(A53+3)	[881F]	-	T	-	112	10	AsT0	F5 V M2 V
1840	Aih	C4A6499-8	Fl Ni	{ -2 }	(B30-1)	[629B]	-	-	-	411	13	AsMw	K8 V
1932	Ktahua	C000585-8	As Ni Va Co	{ -2 }	(E42+2)	[3378]	-	-	-	533	18	AsVc	M1 V
1933	Kakhta	C300115-A	Lo Va Ho	{ 0 }	(700+5)	[4187]	-	-	-	803	13	AsSc	G9 V K4 V
1934	Iysoilai	C87A17C-B	Lo Wa	{ 0 }	(A00+4)	[117C]	-	-	-	202	6	AsSc	F0 V
1937	Eeiai	D310267-9	Lo Co Tz O:1838	{ -2 }	(610+3)	[116C]	-	-	-	302	8	AsT0	M2 V M7 V
1940	Khteaeiy	E300545-8	Ni Va Co	{ -3 }	(C43+3)	[6276]	-	-	-	403	12	AsT2	G1 V K3 V
2031	Haliyeas	C00058B-C	As Ni Va Co	{ 0 }	(H45-4)	[159D]	-	-	-	723	14	AsTv	M3 V
2032	Orearloa	C400574-8	Ni Va Tz	{ -2 }	(640+4)	[9363]	-	-	-	231	15	AsSc	M1 V
2034	Ya'ouih	E686366-7	Ga Lo Co Tu O:1834	{ -3 }	(820-2)	[117A]	-	-	-	101	7	AsMw	G3 V K7 V
2039	Ftahi	A88669C-9	Ag Ga Ni Ri Da	{ 2 }	(F54-3)	[795C]	-	R	A	233	14	AsMw	G8 V
2131	Eihaiseas	C300598-9	Ni Va Tz	{ -1 }	(542+4)	[146B]	-	-	-	302	11	AsTv	M3 V
2134	Teaearlaw	B10036B-D	Lo Va O:1835	{ 1 }	(A21+2)	[146G]	-	-	-	102	9	AsVc	G6 V
2138	Hkeiy	C4A7685-A	Fl Ni Tz	{ 0 }	(653+2)	[461E]	-	-	-	502	11	AsTv	M2 V
2140	Kirlaleh	C855638-8	Ag Ga Ni Ho Tr	{ 0 }	(E53-1)	[788C]	-	KM	-	504	9	NaAs	G1 V G1 V
2233	Kaeakh	E410774-7	Na Pi	{ -2 }	(363-2)	[755A]	-	-	-	101	11	AsSc	G1 V
2236	Woaha	D98A647-8	Ni Ri Wa Fr	{ -2 }	(A52-1)	[5455]	-	-	-	133	15	AsTv	M2 V
2237	Hualaihyekhaiw	A400487-D	Ni Va Co Tz	{ 1 }	(B32+4)	[552J]	-	R	-	102	8	AsMw	M0 V M1 V
2333	Teiwa	A100684-C	Na Ni Va Lk Sa	{ 1 }	(D54+1)	[378C]	-	R	-	221	10	AsWc	F2 V F5 V M7 V
2334	Oairlilr	B9695A8-9	Ni Pr Ho	{ 0 }	(E41+4)	[5588]	-	T	-	103	14	AsT4	G6 V G6 V
2432	Ktoulrakhtiy	C857585-9	Ag Ga Ni	{ 0 }	(343+2)	[2697]	-	R	-	201	11	AsMw	K3 V
2434	Oirah	D556A78-9	Hi	{ 0 }	(C94+3)	[AA46]	-	-	-	211	15	AsSc	K7 V
2435	Eitei	X56A000-0	Ba Wa Fo	{ -3 }	(300-5)	[0000]	-	-	R	012	9	AsXX	G6 V G6 V K4 V
2437	Wuahahoftyew	X885000-0	Ba Ga Fo	{ -3 }	(900-5)	[0000]	-	-	R	002	10	NaXX	G1 V
2440	Siyoaros	C100238-8	Lo Va Tz	{ -2 }	(610-2)	[1155]	-	K	-	211	15	NaAs	M2 V M3 V
2532	Yawoar	A200495-E	Ni Va Sa	{ 1 }	(935+1)	[158D]	-	T	-	603	10	AsT2	M3 V
2534	Hfowouwyelrua	C200348-9	Lo Va Co Tz	{ -1 }	(520+2)	[327A]	-	-	-	201	5	AsMw	M0 V
2538	Kihea	X59A000-0	Ba Wa Fo	{ -3 }	(500-5)	[0000]	-	-	R	031	12	NaXX	G5 V
2540	Hikhyorl	E752545-6	Ni Po Co	{ -3 }	(743+1)	[1222]	-	-	-	120	8	NaAs	K2 V
2632	Hfuiharlai	E555575-7	Ag Ni	{ -2 }	(341+1)	[9365]	-	-	-	600	10	AsSc	F5 V G5 V
2633	I'yah	C400105-9	Lo Va	{ -1 }	(700-2)	[1189]	-	-	-	100	13	NaAs	A7 V F2 V G5 V
2634	Wesais	D520167-7	De He Lo Po Tz O:2735	{ -3 }	(300-1)	[1147]	-	-	-	214	14	NaAs	M0 V
2637	Aseesoar	C200ADB-9	Hi In Na Va Fo	{ 2 }	(898+1)	[8C88]	-	-	R	101	10	NaAs	K1 V M0 V
2638	Ohtaiye	X846000-0	Ba Fo	{ -3 }	(800-5)	[0000]	-	-	R	033	14	NaXX	G3 V K5 V
2639	Etoihea	E41089C-8	Na Ph Pi Tz Da	{ -2 }	(B7A+3)	[B859]	-	-	A	824	17	NaAs	M1 V M5 V
2640	Aiiyiyl	B200305-A	Lo Va Co Tz	{ 1 }	(721+1)	[1457]	-	-	-	811	13	NaAs	M0 V
2734	Araw	C665676-8	Ag Ga Ni Ri Lk Sa	{ 1 }	(F54-2)	[5718]	-	KM	-	833	12	NaAs	F2 V
2735	Tyuiy	C4A79A6-A	Fl Hi In Sa	{ 3 }	(68D+2)	[5C68]	-	-	-	700	4	NaAs	G4 V
2739	Tluikhi	B730416-B	De Ni Po Tz	{ 1 }	(C33+3)	[5548]	-	-	-	102	10	NaAs	M3 V
2832	Eioi'	A300675-A	Na Ni Va	{ 2 }	(855+3)	[185E]	-	RT	-	903	9	AsSc	K0 V
2839	Yestawiy	C200466-8	Ni Va Lk Sa O:2840	{ -2 }	(731+1)	[3237]	-	K	-	513	11	NaAs	M3 V
2840	Stawa	B966894-A	Pa Ph Ri	{ 3 }	(B76+1)	[6B1C]	-	-	-	232	11	NaAs	K9 V
2934	Ktaka	B579452-B	Ni	{ 1 }	(233+1)	[555B]	-	-	-	100	8	NaAs	F3 V
2935	Khaheaeirei	C000405-9	As Ni Va Co	{ -1 }	(A34+4)	[137C]	-	-	-	301	9	NaAs	M1 V
2938	Tewyuei'	C4A2544-A	Fl He Ni Co Tz	{ 0 }	(944+1)	[5597]	-	K	-	731	11	NaAs	M3 V
2940	Eahyohoukh	C521566-7	He Ni Po Px Tz O:2840	{ -2 }	(544+1)	[4344]	-	-	-	401	5	NaAs	M3 V M7 V M9 V
3031	Etehu	A794112-D	Lo Fr	{ 1 }	(701+1)	[222H]	-	T	-	401	9	AsT6	M2 V M5 V
3032	Feaiyeas	CAA6664-8	Fl Ni O:2934	{ -2 }	(A53-2)	[6363]	-	-	-	202	6	NaAs	F0 V G1 V
3034	Eahiy	C410658-8	Na Ni	{ -2 }	(D54+1)	[8445]	-	K	-	710	11	NaAs	G2 V G6 V
3138	Hailraikhou'	CAA4446-9	Fl Ni Px	{ -1 }	(A30-1)	[5399]	-	-	-	510	14	NaAs	K6 V K9 V
3139	Yoei	A410627-D	Na Ni Co	{ 1 }	(952-4)	[875B]	-	-	-	402	11	NaAs	K6 V K9 V
3234	Ayea	B300447-D	Ni Va Co Lk Sa	{ 1 }	(B36+1)	[456J]	-	-	-	502	12	NaAs	K6 III
3237	Yeaifu'	A2009C7-D	Hi In Na Va	{ 4 }	(A8F+4)	[CD6F]	-	-	-	101	9	NaAs	K4 V
3238	Awyasew	A6205A5-D	De He Ni Po Co Tz	{ 1 }	(E45+1)	[165A]	-	-	-	132	11	NaAs	M2 V
