Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
2311	Eiaiy	B989658-B	Ni Ri	{ 2 }	(C54+1)	[A84A]	-	-	-	614	15	AsT3	G9 V
2313	Eifiah	B510744-A	Na Pi Ho	{ 2 }	(968-3)	[797F]	-	R	-	802	10	AsWc	G0 V
2314	Tisahaokh	BAE9577-9	Ni	{ 0 }	(546-3)	[5596]	-	R	-	702	10	AsSc	K0 V
2317	Eiuiwiywyah	X696000-0	Ba Fr Fo	{ -3 }	(200-5)	[0000]	-	-	R	000	9	AsXX	M0 V
2319	Yafearai	C610540-8	Ni Tz	{ -2 }	(E44+3)	[6397]	-	-	-	404	13	AsVc	M1 V
2412	Iyaihaa	E8D1000-0	Ba Tz	{ -3 }	(900-5)	[0000]	-	-	-	013	11	AsXX	M2 V
2413	Asesesa'ea	B000213-E	As Lo Va Co	{ 1 }	(D11+1)	[336F]	-	R	-	104	13	AsT0	M5 III
2415	Kheakhiyhi	B100283-A	Lo Va Sa	{ 1 }	(D11-2)	[4347]	-	T	-	124	16	AsT3	G3 V
2417	Auiwieali	E421240-8	He Lo Po Tz	{ -3 }	(410-4)	[1134]	-	-	-	100	8	AsWc	M3 V
2420	Yosoioatral	C100494-8	Ni Va Tz	{ -2 }	(D30+1)	[1273]	-	R	-	703	13	AsMw	M0 V
2516	Okhese	E944683-5	Ag Ni	{ -2 }	(950-2)	[6434]	-	-	-	104	16	AsTv	G3 V K9 V K9 V
2517	Ouaiyeeitiy	E201000-0	Ba Ic Va Co Tz	{ -3 }	(700-5)	[0000]	-	-	-	010	12	AsXX	M2 V M2 V D
2611	Akhealeha	D55668C-6	Ag Ni Tz Da	{ -2 }	(351+1)	[3441]	-	-	A	614	13	AsTv	M1 V M1 V
2614	Hte'	A949977-E	Hi In	{ 4 }	(886+1)	[C94E]	-	-	-	114	9	AsSc	G5 V M1 V
2618	Ftokh	E654696-6	Ag Ni Tz	{ -2 }	(650+1)	[A467]	-	-	-	104	14	AsT3	M2 V M3 V M7 V BD
2620	Iyftaa	E667000-0	Ba Ga	{ -3 }	(300-5)	[0000]	-	-	-	003	10	AsXX	K3 V M7 V
2712	Faiyaw	E977000-0	Ba Co Tu	{ -3 }	(800-5)	[0000]	-	-	-	012	9	AsXX	K1 V
2714	Weahial	E524540-8	Ni Fr	{ -3 }	(E40+1)	[724A]	-	-	-	124	16	AsVc	M3 V
2716	Oihkehiyolr	E552754-7	Po Lk Sa	{ -2 }	(466+1)	[7543]	-	-	-	112	11	AsWc	K7 V
2718	Sitaiaeatye	E855772-6	Ag Ga	{ -1 }	(364+1)	[8615]	-	-	-	304	14	AsSc	K2 V
2812	Hrukhiei	E8D5772-7		{ -2 }	(363+2)	[6588]	-	-	-	621	16	AsSc	G4 V
2911	Ftohlo	D000447-A	As Ni Va Co	{ -1 }	(D33+3)	[7367]	-	R	-	623	14	AsTv	M0 V
2914	Aeieal	D643364-7	Lo Po Co Tu Tz O:2915	{ -3 }	(720+2)	[2117]	-	-	-	202	8	AsSc	M2 V
2915	Khtaryekh	CAB7A7C-D	Fl Hi In	{ 3 }	(A9F+2)	[DD6C]	-	-	-	104	9	AsSc	G6 V
2920	Eakhoia	E410789-7	Na Pi	{ -2 }	(762+3)	[C529]	-	-	-	804	11	AsTv	F5 V G8 V
3013	Heleaea	C584688-7	Ag Ni Ri Chir5	{ 0 }	(756+2)	[5864]	-	-	A	314	12	AsT1	F8 V
3015	Heilakhoi'	D738284-7	Lo Fr Sa	{ -3 }	(310-2)	[7186]	-	-	-	103	14	AsMw	M3 V
3016	Ausiyhao'	A79597C-E	Hi In Da	{ 5 }	(589+2)	[9A4E]	-	RT	A	110	9	AsSc	K1 V
3017	Aiheaauakhea	D2007A7-8	Na Pi Va Ho	{ -2 }	(961+1)	[6566]	-	-	-	103	13	AsVc	G9 V
3020	Eikho	E666394-5	Ga Lo Co Tu Lk Sa	{ -3 }	(820-1)	[7154]	-	-	-	704	15	AsWc	K4 V M3 V
3111	Ftistah	A8C3898-9	Fl Ph	{ 1 }	(B79-2)	[6827]	-	-	-	222	15	AsWc	G2 V
3112	Hlouoilrowe	D410383-7	Lo Co Tz	{ -3 }	(720+2)	[5157]	-	-	-	102	15	AsT6	M1 V
3114	Ei'a	C89957A-7	Ni	{ -2 }	(340+4)	[7368]	-	R	-	603	8	AsSc	G0 V
3117	Iyyesealas	D897758-7	Ag Pi Ho Tr	{ -1 }	(566+1)	[761A]	-	-	-	620	13	AsT6	G7 V K1 V
3120	Khyasastea	D583265-7	Lo O:3217	{ -3 }	(510-4)	[116A]	-	-	-	102	7	AsVc	K7 V M3 V
3217	Foihir	D425958-B	Hi In Ho Tz	{ 2 }	(E8B+4)	[7B5B]	-	-	-	404	13	AsVc	K1 V
3218	Ehyo'	D676312-7	Lo	{ -3 }	(520+1)	[2166]	-	-	-	500	9	AsT6	G4 V
3219	Ehyoao	E526789-7	Pi 	{ -2 }	(566-4)	[2553]	-	-	-	900	11	AsWc	F4 V M5 V G6 V
0121	Tewehoisiyh	C000268-C	As Lo Va O:0120	{ 0 }	(810-1)	[327B]	-	-	-	304	13	AsVc	G6 V BD
0127	Iyhila	AAC4487-E	Fl Ni	{ 1 }	(D34+2)	[558B]	-	R	-	220	11	AsWc	F9 V G1 V G1 V
0129	Hraih	B43297B-E	Hi Na Po Ho	{ 3 }	(88E-1)	[8C3F]	-	-	-	221	14	AsSc	G1 V
0222	Oheieafa	A6B0261-D	He Lo Tz O:0325	{ 1 }	(B11-1)	[135H]	-	-	-	204	14	AsTv	M3 V
0225	Yaoikyeea	A674594-A	Ag Ni	{ 2 }	(D45-4)	[1787]	-	R	-	304	15	AsVc	G7 V K5 V M7 V
0227	Wausyerai	E200000-0	Ba Va Sa	{ -3 }	(500-5)	[0000]	-	-	-	004	11	AsXX	M3 V M3 V
0321	Staukhahohea	C42045A-C	De He Ni Po	{ 0 }	(C36-2)	[341E]	-	T	-	502	11	AsT9	K7 V K9 V
0322	Aukhteirloal	A436362-D	Lo Tz O:0325	{ 1 }	(C21+1)	[2478]	-	-	-	123	13	AsTv	M0 V
0323	Aohte	C433444-8	Ni Po Fr Lk Sa	{ -2 }	(732+1)	[22AC]	-	T	-	201	8	AsT7	M3 V M5 V M5 V M9 V
0325	Saa	A544987-E	Hi In	{ 4 }	(886+1)	[7D6D]	-	R	-	504	15	AsTv	G3 V
0326	Wahail	A000494-B	As Ni Va	{ 1 }	(934-1)	[756A]	-	T	-	102	11	AsT9	F9 V
0421	Oafeiretiyr	C9B45A7-A	Fl Ni Px Co Tz	{ 0 }	(B46-2)	[8546]	-	-	-	120	13	AsT9	M2 V
0422	Kheealrasiyh	C863215-9	Lo	{ -1 }	(E10+3)	[4138]	-	-	-	303	13	AsT9	G5 V
0427	Haeiwiy	B630973-C	De Hi Na Po	{ 3 }	(F86-3)	[7C5B]	-	R	-	213	8	AsSc	G7 V M6 V
0430	Fiyliiy	B6A0261-C	He Lo O:0427	{ 1 }	(611-1)	[135B]	-	-	-	100	8	AsSc	K8 V M6 V
0521	Heirlea	C584453-A	Ni Pa	{ 0 }	(932+2)	[947E]	-	-	-	403	7	AsTv	K5 V
0526	Uiieaw	B728683-B	Ni Co	{ 1 }	(D53-2)	[172A]	-	R	-	512	10	AsWc	G0 V
0527	Htaoateas	B748361-B	Lo Ho O:0427	{ 1 }	(D21+1)	[6419]	-	-	-	214	14	AsSc	G3 V K1 V
0626	Hlyahwyo	B6B0483-9	He Ni Tz	{ 0 }	(B33+1)	[4465]	-	T	-	113	11	AsT1	M3 V
0628	Yahkahiyra	AAD6494-E	Ni Fr Sa	{ 1 }	(935+3)	[953D]	-	R	-	202	13	AsWc	M3 V
0629	Heleahea	B547546-B	Ag Ni	{ 2 }	(745+4)	[475F]	-	R	-	110	5	AsMw	K9 V
0721	Esteroikyor	D6A1556-9	Fl He Ni Px Tz	{ -2 }	(C43+3)	[6369]	-	-	-	702	8	AsMw	M2 V M3 V
0724	Ayo	B4115A5-B	Ic Ni Tz	{ 1 }	(A43+2)	[765E]	-	R	-	124	19	AsVc	M3 V M8 V
0725	Hahtistol	B573583-B	Ni Co	{ 1 }	(947-1)	[6658]	-	R	-	803	8	AsWc	G9 V
0728	Ael	A582945-E	Hi Pr Ho Lk Sa	{ 3 }	(88A+1)	[8C5F]	-	-	-	101	4	AsSc	G4 V M6 V
0729	Laohal	A578540-B	Ag Ni Co	{ 2 }	(D43-5)	[877C]	-	T	-	304	12	AsTv	K4 V M1 V
0730	Khtelreaaea	C96A454-C	Ni Wa Co	{ 0 }	(936+1)	[258G]	-	-	-	802	11	AsMw	G5 V K1 V
0821	Tasoar	D57598C-8	Hi In Da	{ 0 }	(987+1)	[997B]	-	-	A	302	8	AsTv	F4 V D G4 V
0822	Heakhta'eiui	D435746-8	Co	{ -2 }	(F66-4)	[7548]	-	-	-	213	10	AsTv	K3 V M4 V
0826	Eakhtaustee	B433694-9	Na Ni Po Co Tz	{ 0 }	(A56-1)	[3679]	-	R	-	104	12	AsWc	M2 V
0830	Eakhaahkoiea	X550000-0	Ba De Po Ho Fo	{ -3 }	(700-5)	[0000]	-	-	R	004	11	AsXX	F8 V F9 V M3 V
0921	Se'	B542173-B	He Lo Po Tz	{ 1 }	(D01+2)	[125C]	-	T	-	204	12	AsSc	M3 V M3 V M6 V M9 V
0922	Suikh	B56057A-9	De Ni Pr Co	{ 1 }	(B46-3)	[367B]	-	RT	-	104	16	AsSc	G7 V
0923	Weiyaaweirl	B00059B-C	As Ni Va Da	{ 1 }	(F47-3)	[5678]	-	R	A	613	15	AsWc	M0 V
0925	Ihakhuarle	C720161-A	De He Lo Po Tz O:0728	{ 0 }	(B00-1)	[614C]	-	-	-	213	13	AsSc	M3 V M8 V
0926	Aheiieie	C637361-A	Lo O:0728	{ 0 }	(F20+3)	[137A]	-	-	-	323	15	AsSc	K3 V
0930	Ireawoaoi	C9A1577-8	Fl He Ni Px Fr	{ -2 }	(943-1)	[2379]	-	-	-	122	11	AsSc	M2 V M7 V
1022	Keaesiyhew	B203174-B	Ic Lo Va	{ 1 }	(701+5)	[126E]	-	R	-	704	12	AsSc	K1 V M7 V
1027	Aloi	C000899-9	As Na Ph Pi Va	{ 0 }	(773-1)	[686E]	-	T	-	302	8	AsTv	G8 V
1030	Feieyor	CABA495-9	Fl Ni Tz	{ -1 }	(932-4)	[531C]	-	R	-	203	13	AsTv	M0 V
1121	Ewea	C527110-A	Lo Co	{ 0 }	(D00+2)	[116E]	-	-	-	110	13	AsMw	K8 V
1126	Keeaa'aul	C000597-C	As Ni Va	{ 0 }	(945+3)	[153B]	-	R	-	721	8	AsMw	F2 V G1 V
1129	Hlaaia	C8C7361-9	Fl Lo Fr O:1230	{ -1 }	(820+1)	[4228]	-	-	-	114	15	AsSc	M2 V M2 V
1221	Hakhe	B968363-B	Lo Ho O:1222	{ 1 }	(E21+5)	[542A]	-	R	-	103	11	AsVc	F2 V
1222	Hkakhoaw	BAD2888-B	Ph Tz	{ 2 }	(B78+1)	[AA4E]	-	-	-	404	13	AsVc	M0 V D
1223	Haikhe	BAA3594-9	Fl Ni	{ 0 }	(A43-1)	[7555]	-	T	-	102	15	AsTv	K1 V
1224	Hrohliaw	C734556-8	Ni Px Co Tz	{ -2 }	(G43-1)	[7318]	-	-	-	504	11	AsTv	M0 V
1226	Ahiyeisoawa	C945172-7	Lo	{ -2 }	(500+1)	[1147]	-	R	-	414	14	AsSc	G1 V
1230	Khuhtauhil	C555977-A	Hi Co	{ 2 }	(C87+5)	[8B75]	-	R	-	724	16	AsSc	G8 V K8 V
1321	Aeakiy	E6785A7-6	Ag Ni Ho	{ -2 }	(641+1)	[4387]	-	-	-	103	15	AsVc	F0 V M3 V M9 V
1323	Easilalr	C72A478-C	Ni Co	{ 1 }	(H35-2)	[757F]	-	RT	-	223	16	AsSc	G5 V
1329	Alye	C000264-C	As Lo Va O:1230	{ 0 }	(810+1)	[326A]	-	-	-	813	12	AsSc	M0 III
1330	Hlauitea	C641444-9	He Ni Po Ho Sa	{ -1 }	(932+1)	[338D]	-	T	-	514	12	AsT3	G9 V
1421	Eahri	E413540-8	Ic Ni Co	{ -3 }	(C40+1)	[5287]	-	-	-	213	10	AsTv	M3 V M9 V
1422	Eelewyaoi	A6A1858-A	Fl He Ph Co	{ 2 }	(E79+2)	[B948]	-	-	-	104	14	AsWc	G7 V BD BD
1425	Khtiya	D584974-8	Hi Pr	{ -1 }	(D87+3)	[9848]	-	-	-	104	11	AsSc	K4 V
1429	Aiha	C659240-7	Lo Tz	{ -2 }	(810-3)	[1157]	-	-	-	603	7	AsMw	M0 V
1522	Feeikahkei	E31065A-7	Na Ni Co	{ -3 }	(550-4)	[5346]	-	-	-	112	13	AsT7	G5 V
1525	Auiyahkeaa	D693241-7	Lo Tz	{ -3 }	(410+1)	[218B]	-	-	-	801	11	AsMw	M2 V M7 V
1527	Hlieawye	CAD5441-7	Ni Sa	{ -2 }	(730+1)	[3264]	-	R	-	204	8	AsVc	K8 V K8 V M1 V
1528	Terlewaukoa	C898261-9	Lo O:1826	{ -1 }	(D10+2)	[117A]	-	-	-	103	14	AsSc	G6 V
1530	Elui	C9A2261-A	Fl He Lo Ho Tz O:1431	{ 0 }	(C10-3)	[122A]	-	-	-	114	12	AsTv	K3 V
1621	Siyyatle	C8C3136-9	Fl Lo Tz	{ -1 }	(300+1)	[215B]	-	R	-	100	9	AsSc	M2 V M5 V
1624	Oiktaheayuil	D79A783-8	Pi Wa Co	{ -2 }	(564+1)	[7547]	-	-	-	610	8	AsT3	K3 V
1628	Hkaulrye	E647000-0	Ba Co Tu	{ -3 }	(200-5)	[0000]	-	-	-	003	12	AsXX	G9 V
1721	Afti	A94A687-C	Ni Wa	{ 1 }	(D55-5)	[A75D]	-	T	-	622	12	AsT3	K4 V K6 V
1724	Ftekaoil	D8D0989-9	Hi	{ 0 }	(687-1)	[B959]	-	-	-	110	11	AsMw	K1 V K3 V
1726	Seerlaauweh	C4237A5-9	Na Pi Po	{ 0 }	(369-2)	[973D]	-	-	-	200	3	AsVc	G6 V
1727	Ahkakaii	C775231-9	Lo Tz	{ -1 }	(F10-1)	[3127]	-	R	-	604	14	AsMw	M2 V
1821	Oei	D895658-7	Ag Ni	{ -2 }	(C54+1)	[187B]	-	R	-	301	5	AsMw	G2 V
1824	Rawewiyh	C203283-8	Ic Lo Va Fr Lk Sa	{ -2 }	(A10-2)	[1175]	-	-	-	402	10	AsWc	M2 V
1825	Itoakhtai	C555483-8	Ni Pa Lk Sa	{ -2 }	(E34-3)	[5298]	-	-	-	422	15	AsWc	G6 V
1826	Iyoileaka	A543974-E	Hi In Po	{ 4 }	(B8G+3)	[4D6G]	-	R	-	521	15	AsSc	K9 V
1830	Easayerl	B8C2372-C	Fl He Lo	{ 1 }	(A21-2)	[744B]	-	T	-	222	12	AsSc	M2 V
1921	Teakhelaryal	A201959-E	Hi Ic In Na Va	{ 4 }	(A8C+1)	[CD6D]	-	-	-	104	13	AsWc	K2 V
1925	Eiaktei	D639440-9	Ni Co Tz	{ -2 }	(734-4)	[453D]	-	-	-	114	16	AsTv	M3 V
1927	Ihyuyooisiy	B641187-8	He Lo Po	{ -1 }	(700+1)	[1115]	-	T	-	504	12	AsT4	F4 V
1929	Eisoihaowi	B10088D-D	Na Ph Pi Va Fo	{ 2 }	(D79+2)	[9A79]	-	R	R	203	12	AsMw	F4 V G0 V
2021	Ehtiy	C768856-9	Pa Ph Ri Ho	{ 1 }	(97D-1)	[5B1A]	-	R	-	100	12	AsWc	G5 V K4 V
2024	Yakhar	A000685-C	As Na Ni Va Co	{ 1 }	(856+5)	[976C]	-	R	-	512	11	AsMw	G6 V
2025	Hkeihiykhih	A100558-C	Ni Va Sa	{ 1 }	(C42+2)	[266C]	-	R	-	323	14	AsTv	F5 V G8 V K7 V
2028	Hwalr	C566398-9	Lo	{ -1 }	(C20+1)	[325A]	-	-	-	123	18	AsTv	K0 V
2029	Oiwi	B94A587-C	Ni Wa Ho Tz	{ 1 }	(A43+3)	[769A]	-	-	-	113	12	AsWc	K6 V K6 V K9 V
2121	Heis	B668395-B	Lo Co	{ 1 }	(B21-2)	[142C]	-	R	-	503	9	AsWc	K4 V K4 V
2122	Hakarleas	A666979-C	Ga Hi Pr Ho Tr	{ 3 }	(A88+1)	[7C28]	-	T	-	104	12	AsSc	G9 V K1 V
2123	Aheawaiiya	D659372-8	Lo Co	{ -3 }	(A20+2)	[447D]	-	T	-	501	9	AsSc	G3 V
2125	Ekhah	A8D4475-D	Ni Co Tz	{ 1 }	(C37-2)	[156C]	-	-	-	112	9	AsSc	M0 V
2128	Rawail	C536183-6	Lo Tz	{ -2 }	(200+4)	[112A]	-	-	-	112	14	AsTv	M3 V
2222	Ireahea	B8A5A77-E	Fl Hi In	{ 4 }	(59B+1)	[9E2E]	-	R	-	600	4	AsSc	G4 V
2223	Ourl	A99869B-B	Ag Ni Co Da	{ 2 }	(D53-3)	[583D]	-	R	A	823	12	AsVc	G8 V K9 V
2225	Eikhei'earl	A311586-C	Ic Ni Co Tz	{ 1 }	(644+1)	[462G]	-	-	-	401	10	AsVc	M3 V M7 V
2321	Aihte	B554A7C-D	Hi Da	{ 3 }	(B98+1)	[9D7C]	-	R	A	224	13	AsSc	K1 V
2324	Ktehea	C5524A5-9	Ni Po	{ -1 }	(C32+1)	[355B]	-	T	-	513	9	AsT7	K9 V
2424	Rewiyhor	A553542-D	Ni Po Fr Sa	{ 1 }	(A45-3)	[168F]	-	R	-	104	15	AsVc	M2 V
2429	Staaour	C7A2587-A	Fl He Ni Px	{ 0 }	(D44-2)	[9539]	-	-	-	114	15	AsMw	G8 IV K6 V
2430	Kteaohraoae	C638649-7	Ni Tz	{ -2 }	(A54-3)	[4444]	-	T	-	104	9	AsT4	M1 V
2521	Ealryuakh	C405261-9	Ic Lo Va Tz O:2321	{ -1 }	(910+1)	[1169]	-	-	-	101	8	AsSc	M1 V M5 V M6 V
2525	Iwal	C000346-B	As Lo Va	{ 0 }	(920+1)	[836B]	-	-	-	700	6	AsSc	M0 V
2529	Aiwaoh	C7A04A5-8	He Ni Tz	{ -2 }	(931+3)	[3286]	-	T	-	103	10	AsT4	M3 V
2530	Relehel	C85899E-A	Hi Ho Fo	{ 2 }	(98C+1)	[5B3B]	-	R	R	504	12	AsTv	F2 V G8 V
2625	Tyekh	C566575-9	Ag Ni Pr Ho	{ 0 }	(A42+2)	[4558]	-	-	-	502	13	AsSc	G7 V K3 V
2626	Akteihisyolr	E540785-6	De He Pi Po Co	{ -2 }	(766-4)	[6546]	-	-	-	310	14	AsWc	K3 V
2627	Wyohra	E401000-0	Ba Ic Va	{ -3 }	(300-5)	[0000]	-	-	-	024	19	AsXX	K9 V
2628	Yufaohas	E200549-7	Ni Va Tz	{ -3 }	(643-3)	[3266]	-	-	-	302	13	AsWc	M1 V M2 V
2722	Hailas	C8A5449-8	Fl Ni Px Sa	{ -2 }	(D34+1)	[4263]	-	-	-	504	13	AsT4	K9 V
2723	Kauaiy	C948357-A	Lo	{ 0 }	(D20+2)	[532B]	-	R	-	103	8	AsWc	K8 V
2724	Hta'oulrearl	C653546-9	Ni Po	{ -1 }	(D44+1)	[5445]	-	-	-	102	9	AsWc	K3 V K9 V
2726	Arleweiyew	C542546-7	He Ni Po	{ -2 }	(541+3)	[4357]	-	R	-	210	6	AsVc	G8 V K3 V M5 V
2822	Yetuiheurl	EAF6000-0	Ba Co Tz	{ -3 }	(600-5)	[0000]	-	-	-	003	11	AsXX	M2 V
2823	Hkiyte	C634453-9	Ni Co Sa	{ -1 }	(A35-4)	[7337]	-	R	-	303	15	AsTv	K5 V
2828	Iykharlyaea	D7A097A-9	He Hi In	{ 1 }	(989+2)	[9A7A]	-	-	-	222	10	AsSc	K9 V
2924	Alreilaaiyo	A796972-A	Hi In	{ 4 }	(B8B+2)	[CC97]	-	T	-	114	9	AsSc	G3 V G5 V
2927	Tlaa	D401272-7	Ic Lo Va Tz	{ -2 }	(A10+1)	[2186]	-	RT	-	303	9	AsSc	M2 V
2929	Yufe	D646476-7	Ni Pa	{ -3 }	(630-1)	[4183]	-	T	-	101	12	AsSc	F6 V G3 V
2930	Eai'	D85A210-9	Lo Wa	{ -2 }	(B10+1)	[1135]	-	-	-	704	14	AsVc	G0 V D K1 V K6 V
3021	Ya'	E558000-0	Ba	{ -3 }	(600-5)	[0000]	-	-	-	002	9	AsXX	F8 V G1 V
3023	Tiyiyw	C7A4383-8	Fl Lo Co Tz	{ -2 }	(A20-5)	[515B]	-	-	-	113	13	AsWc	M1 V
3026	Ieaeei	D55378A-6	Po Co	{ -2 }	(665-1)	[9542]	-	-	-	104	17	AsVc	K6 V
3029	Eyarleaea	D748283-7	Lo	{ -3 }	(610-5)	[2187]	-	-	-	121	11	AsVc	G1 V G5 V
3125	Heihea	CAF2644-9	Ni	{ -1 }	(B55+1)	[854E]	-	-	-	214	13	AsVc	G9 V
3126	Sueakaeh	C310261-9	Lo Co Sa O:2924	{ -1 }	(C10+1)	[214C]	-	-	-	322	13	AsSc	G7 V
3128	Taftyer	C879783-8	Pi Co	{ -1 }	(364+1)	[7666]	-	-	-	400	8	AsWc	G3 V
3221	Khiyiy	C300757-8	Na Pi Va	{ -1 }	(D67+4)	[7626]	-	-	-	314	12	AsVc	F1 V F1 V
3223	Yawea	D654558-8	Ag Ni Co Tu	{ -2 }	(F40-1)	[2387]	-	-	-	504	13	AsTv	G5 V
3224	Ataheihieh	C40368A-A	Ic Na Ni Va Lk Sa	{ 0 }	(A51-1)	[768F]	-	R	-	101	5	AsWc	K2 V
3225	Ehoulruatuis	D677440-7	Ni Pa Ho Tr Lk Sa	{ -3 }	(931-1)	[6155]	-	-	-	912	7	AsTv	F2 V F3 V G4 V
3226	Aiea	D562436-6	Ni Ho	{ -3 }	(C30-1)	[5165]	-	R	-	110	9	AsVc	F7 V G5 V G8 V K4 V
3228	Aheiouh	D610294-7	Lo Tz	{ -3 }	(710-4)	[1138]	-	R	-	110	8	AsVc	M3 V M8 V
3229	Hwilruililr	D000957-C	As Hi In Na Va	{ 2 }	(885+3)	[EB6A]	-	-	-	303	14	AsT2	M1 V M3 V
0131	Ktaaua'ear	B852269-B	Lo Po Ho Tz O:0129	{ 1 }	(B11-3)	[638C]	-	R	-	603	8	AsSc	K7 V M1 V
0132	Olryur	B533849-B	Na Ph Po Da	{ 2 }	(87B+1)	[9A5E]	-	-	A	103	10	AsTv	G4 V
0138	Ftowihel	C000494-9	As Ni Va Co	{ -1 }	(C30+4)	[13AB]	-	-	-	104	15	AsMw	M3 V
0140	Teala	X79A000-0	Ba Wa Ho Fo	{ -3 }	(600-5)	[0000]	-	-	R	004	8	AsXX	G5 V
0232	Eaorayearl	B85368A-A	Ni Po Co Tu	{ 1 }	(757-3)	[778A]	-	R	-	802	8	AsVc	G9 V M3 V
0233	Hlikheeaaih	B64575A-A	Ag Pi	{ 3 }	(56D+1)	[CA79]	-	R	-	100	7	AsWc	F8 V G2 V G8 V
0234	Wiyrea'a	C666547-9	Ag Ga Ni Pr	{ 0 }	(B45-2)	[4559]	-	-	-	214	16	AsTv	F5 V
0235	Isaaw	E552000-0	Ba Po Co Tz	{ -3 }	(500-5)	[0000]	-	-	-	003	15	AsXX	M0 V
0237	Erlyaweie	C410449-B	Ni Co Tz	{ 0 }	(A31-1)	[5449]	-	-	-	203	11	AsTv	M0 V
0331	Tloi'iil	B799497-A	Ni Co	{ 1 }	(C36-3)	[454E]	-	-	-	424	12	AsT9	F6 V
0334	Kiaiiyw	A664787-C	Ag Ri Ho Tr Lk Sa	{ 4 }	(E69+5)	[7B2E]	-	T	-	124	14	AsT3	G4 V
0336	Aikhtui	A7C4676-C	Fl Ni Co	{ 2 }	(G58-1)	[3867]	-	RT	-	822	12	AsSc	G0 V
0340	I'eais	C10068B-B	Na Ni Va	{ 0 }	(B56-1)	[6669]	-	-	-	103	9	AsTv	G8 V K4 V
0434	Tois	A410544-E	Ni Lk Sa	{ 1 }	(B42-1)	[663E]	-	R	-	914	16	AsVc	M2 V
0435	Treisya	E887000-0	Ba Ga	{ -3 }	(600-5)	[0000]	-	-	-	010	11	AsXX	G5 V
0437	Ehkyewoiwoiw	A558849-C	Pa Ph	{ 2 }	(C7C-3)	[3A4E]	-	R	-	502	8	AsMw	K7 V
0440	Ail	C987234-6	Lo Sa	{ -2 }	(810-2)	[113B]	-	-	-	102	11	AsMw	K8 V
0535	Fiywair	A744794-C	Ag Pi Tz	{ 3 }	(G66+1)	[8A8B]	-	-	-	114	11	AsTv	M3 V M5 V
0538	Aiheaarearle	D667244-7	Ga Lo	{ -2 }	(510+5)	[145A]	-	RT	-	300	9	AsTv	M3 V
0539	Hlale	E676000-0	Ba	{ -3 }	(600-5)	[0000]	-	-	-	004	14	AsXX	F3 V F9 V
0634	Uatohyakhah	C564543-8	Ag Ni Pr	{ -1 }	(940+1)	[1438]	-	-	-	402	13	AsTv	G6 V
0636	Yaeaiehti	E755000-0	Ba Ga	{ -3 }	(700-5)	[0000]	-	-	-	010	9	AsXX	G9 V
0639	Htahoyealea	C9A348A-A	Fl Ni Tz	{ 0 }	(C36+4)	[445C]	-	-	-	704	8	AsMw	M0 V
0731	Eaiyfei	B665889-A	Ga Pa Ph Ri	{ 3 }	(D7A-2)	[9B89]	-	R	-	102	8	AsWc	G8 V
0734	Iyiylalr	C100361-A	Lo Va Lk Sa O:0535	{ 0 }	(820+1)	[1355]	-	-	-	204	12	AsTv	M1 V
0834	Ihawisei	C527842-9	Ph Pi Co	{ 0 }	(575+4)	[C845]	-	R	-	512	9	AsVc	F2 V
0836	Ehee	C000483-8	As Ni Va	{ -2 }	(B31-2)	[5278]	-	T	-	104	12	AsT0	M0 V
0837	Ihyulao	C668472-9	Ni Pa Ho Tz	{ -1 }	(932-3)	[832C]	-	-	-	823	12	AsSc	K4 V M9 V
0931	Layarlih	B652161-B	Lo Po Co O:0728	{ 1 }	(A01+2)	[5289]	-	-	-	112	8	AsSc	K2 V
0937	Ye'ihuah	D687263-7	Ga Lo O:1038	{ -3 }	(610-3)	[6158]	-	-	-	610	10	AsVc	F1 V
1035	Hakhearear	B9B3574-A	Fl Ni Tz	{ 1 }	(B45-1)	[166B]	-	R	-	224	14	AsSc	M1 V
1038	Hil	A200997-C	Hi In Na Va	{ 4 }	(B8B-2)	[8C8G]	-	-	-	124	15	AsVc	K4 V
1135	Eihkiyl	B9A7452-B	Fl Ni	{ 1 }	(F34+1)	[359A]	-	R	-	414	12	AsWc	F9 IV
1140	Ealari'	C645735-8	Ag Pi Sa	{ 0 }	(96B+3)	[8725]	-	R	-	801	11	AsMw	K2 V
1235	Fuaheikhauaa	C413210-B	Ic Lo Co Tz	{ 0 }	(F10+1)	[7269]	-	-	-	812	12	AsT6	M2 V
1236	Uiao	C586787-8	Ag Ri	{ 1 }	(A6A-3)	[8897]	-	-	-	914	15	AsVc	G2 V M7 V G2 V
1239	Yoyasase'ea'	C65A547-7	Ni Wa Co	{ -2 }	(243+1)	[3339]	-	-	-	504	14	AsT5	K1 V K4 V M2 V
1240	Awiylruaraa	E544000-0	Ba	{ -3 }	(C00-5)	[0000]	-	-	-	013	11	AsXX	F5 V
1331	Htaulrearl	D58175A-7	Ri Co	{ -1 }	(A68-4)	[4898]	-	-	-	403	14	AsTv	K1 V
1337	Yoehoal	C725796-9	Pi Sa	{ 0 }	(A6A+2)	[976D]	-	R	-	703	10	AsWc	K7 V
1338	Aoyeh	C69795A-B	Hi In	{ 3 }	(588+3)	[8C7C]	-	-	-	100	9	AsVc	G7 V
